Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE_COMMERCIAL,BCBSMT_HEALTHLINK_NETWORK,BCBSMT-TRADITIONAL_NETWORK,InterWest_PPO,MONTANA_HEALTH_CO-OP,MONTANA_HEALTH_CO-OP_HPN_PRODUCT,PACIFIC_SOURCE_COMMERCIAL_,UHC,hospital
3738107_1,"Estriol, Unconjugated Serum (Mayo UE3)",Outpatient,301,82677,Estriol,,0,245,245,112.528,245,232.75,112.528,112.528,237.65,232.75,208.25,232.75,230.3,Daniels_Memorial_Hospital
3782113_1,Charge Opiate Confirm (8473),Inpatient,300,G0480,Drug test def 1-7 classes,,1,56,56,47.6,431.392,53.2,50.4,50.4,54.32,53.2,47.6,53.2,52.64,Daniels_Memorial_Hospital
3782113_1,Charge Opiate Confirm (8473),Outpatient,300,G0480,Drug test def 1-7 classes,,1,56,56,47.6,431.392,53.2,431.392,431.392,54.32,53.2,47.6,53.2,52.64,Daniels_Memorial_Hospital
3820116_1,"Giardia Antigen, Feces",Inpatient,309,87269,Infectious agent antigen detection by immunofluorescent technique; giardia,,0,108,108,55.796,108,102.6,97.2,97.2,104.76,102.6,91.8,102.6,101.52,Daniels_Memorial_Hospital
3820116_1,"Giardia Antigen, Feces",Outpatient,309,87269,Infectious agent antigen detection by immunofluorescent technique; giardia,,0,108,108,55.796,108,102.6,55.796,55.796,104.76,102.6,91.8,102.6,101.52,Daniels_Memorial_Hospital
3820117_1,"Cryptosporidium Antigen, Feces",Inpatient,309,87272,Infectious agent antigen detection by immunofluorescent technique; cryptosporidium,,0,81,81,55.796,81,76.95,72.9,72.9,78.57,76.95,68.85,76.95,76.14,Daniels_Memorial_Hospital
3820117_1,"Cryptosporidium Antigen, Feces",Outpatient,309,87272,Infectious agent antigen detection by immunofluorescent technique; cryptosporidium,,0,81,81,55.796,81,76.95,55.796,55.796,78.57,76.95,68.85,76.95,76.14,Daniels_Memorial_Hospital
3888107_1,ST Cognitive Performance Testing,Inpatient,,96125,"Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report",,0,255,255,216.75,255,242.25,229.5,229.5,247.35,242.25,216.75,242.25,239.7,Daniels_Memorial_Hospital
3888107_1,ST Cognitive Performance Testing,Outpatient,,96125,"Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report",,0,255,255,216.75,255,242.25,229.5,229.5,247.35,242.25,216.75,242.25,239.7,Daniels_Memorial_Hospital
4006129_1,XR Exam,Inpatient,320,71110,"Radiologic examination, ribs, bilateral; 3 views",,0,464,464,199.776,450.08,440.8,417.6,417.6,450.08,440.8,394.4,440.8,436.16,Daniels_Memorial_Hospital
4006129_1,XR Exam,Outpatient,320,71110,"Radiologic examination, ribs, bilateral; 3 views",,0,464,464,199.776,450.08,440.8,199.776,199.776,450.08,440.8,394.4,440.8,436.16,Daniels_Memorial_Hospital
4006130_2,XR Ribs Comp Bilat w/o Chest PA - Report,ProFee,972,71110,"Radiologic examination, ribs, bilateral; 3 views",,0,71,71,37.35,71,37.35,,,0,,,67.45,37.35,Daniels_Memorial_Hospital
4006131_1,XR Exam,Inpatient,320,71100,"Radiologic examination, ribs, unilateral; 2 views",,0,419,419,174.432,406.43,398.05,377.1,377.1,406.43,398.05,356.15,398.05,393.86,Daniels_Memorial_Hospital
4006131_1,XR Exam,Outpatient,320,71100,"Radiologic examination, ribs, unilateral; 2 views",,0,419,419,174.432,406.43,398.05,174.432,174.432,406.43,398.05,356.15,398.05,393.86,Daniels_Memorial_Hospital
4006132_2,XR Ribs L w/o Chest PA - Report,ProFee,972,71100,"Radiologic examination, ribs, unilateral; 2 views",,0,71,71,30.55,71,30.55,,,0,,,67.45,30.55,Daniels_Memorial_Hospital
4006133_1,XR Exam,Inpatient,320,71100,"Radiologic examination, ribs, unilateral; 2 views",,0,419,419,174.432,406.43,398.05,377.1,377.1,406.43,398.05,356.15,398.05,393.86,Daniels_Memorial_Hospital
4006133_1,XR Exam,Outpatient,320,71100,"Radiologic examination, ribs, unilateral; 2 views",,0,419,419,174.432,406.43,398.05,174.432,174.432,406.43,398.05,356.15,398.05,393.86,Daniels_Memorial_Hospital
4006134_2,XR Ribs R w/o Chest PA - Report,ProFee,972,71100,"Radiologic examination, ribs, unilateral; 2 views",,0,71,71,30.55,71,30.55,,,0,,,67.45,30.55,Daniels_Memorial_Hospital
4010111_1,Hepatitis Be Ab (Mayo HEAB),Inpatient,302,86707,Hepatitis Be antibody (HBeAb),,0,197,197,53.846,197,187.15,177.3,177.3,191.09,187.15,167.45,187.15,185.18,Daniels_Memorial_Hospital
4010111_1,Hepatitis Be Ab (Mayo HEAB),Outpatient,302,86707,Hepatitis Be antibody (HBeAb),,0,197,197,53.846,197,187.15,53.846,53.846,191.09,187.15,167.45,187.15,185.18,Daniels_Memorial_Hospital
4010112_1,"Inactive RF, IgM (Focus 21853)",Inpatient,,,,,0,343,343,291.55,332.71,325.85,308.7,308.7,332.71,325.85,291.55,325.85,322.42,Daniels_Memorial_Hospital
4010112_1,"Inactive RF, IgM (Focus 21853)",Outpatient,,,,,0,343,343,291.55,332.71,325.85,308.7,308.7,332.71,325.85,291.55,325.85,322.42,Daniels_Memorial_Hospital
4010113_1,JAK2 V617F Mutation (Mayo JAK2B),Inpatient,309,81270,"JAK2 (Janus kinase 2) (eg, myeloproliferative disorder) gene analysis, p.Val617Phe (V617F) variant",,0,709,709,426.66,687.73,673.55,638.1,638.1,687.73,673.55,602.65,673.55,666.46,Daniels_Memorial_Hospital
4010113_1,JAK2 V617F Mutation (Mayo JAK2B),Outpatient,309,81270,"JAK2 (Janus kinase 2) (eg, myeloproliferative disorder) gene analysis, p.Val617Phe (V617F) variant",,0,709,709,426.66,687.73,673.55,426.66,426.66,687.73,673.55,602.65,673.55,666.46,Daniels_Memorial_Hospital
4074145_1,Protein S Ag Free reflex Total (Mayo PSTF),Inpatient,305,85306,"Clotting inhibitors or anticoagulants; protein S, free",,0,279,279,71.318,279,265.05,251.1,251.1,270.63,265.05,237.15,265.05,262.26,Daniels_Memorial_Hospital
4074145_1,Protein S Ag Free reflex Total (Mayo PSTF),Outpatient,305,85306,"Clotting inhibitors or anticoagulants; protein S, free",,0,279,279,71.318,279,265.05,71.318,71.318,270.63,265.05,237.15,265.05,262.26,Daniels_Memorial_Hospital
4088107_1,Gastroccult,Inpatient,301,82271,"Blood, occult, by peroxidase activity (eg, guaiac), qualitative; other sources",,0,56,56,20.046,56,53.2,50.4,50.4,54.32,53.2,47.6,53.2,52.64,Daniels_Memorial_Hospital
4088107_1,Gastroccult,Outpatient,301,82271,"Blood, occult, by peroxidase activity (eg, guaiac), qualitative; other sources",,0,56,56,20.046,56,53.2,20.046,20.046,54.32,53.2,47.6,53.2,52.64,Daniels_Memorial_Hospital
4088109_1,"Glucose, WB Regional",Inpatient,300,82948,"Glucose; blood, reagent strip",,0,39,39,19.006,39,37.05,35.1,35.1,37.83,37.05,33.15,37.05,36.66,Daniels_Memorial_Hospital
4088109_1,"Glucose, WB Regional",Outpatient,300,82948,"Glucose; blood, reagent strip",,0,39,39,19.006,39,37.05,19.006,19.006,37.83,37.05,33.15,37.05,36.66,Daniels_Memorial_Hospital
4110200_1,XR Exam,Inpatient,320,73030,"Radiologic examination, shoulder; complete, minimum of 2 views",,0,429,429,157.584,416.13,407.55,386.1,386.1,416.13,407.55,364.65,407.55,403.26,Daniels_Memorial_Hospital
4110200_1,XR Exam,Outpatient,320,73030,"Radiologic examination, shoulder; complete, minimum of 2 views",,0,429,429,157.584,416.13,407.55,157.584,157.584,416.13,407.55,364.65,407.55,403.26,Daniels_Memorial_Hospital
4110201_2,XR Shoulder 4 or 5 Views L - Report,ProFee,972,73030,"Radiologic examination, shoulder; complete, minimum of 2 views",,0,71,71,29.16,71,29.16,,,0,,,67.45,29.16,Daniels_Memorial_Hospital
4110204_1,XR Exam,Inpatient,320,73030,"Radiologic examination, shoulder; complete, minimum of 2 views",,0,429,429,157.584,416.13,407.55,386.1,386.1,416.13,407.55,364.65,407.55,403.26,Daniels_Memorial_Hospital
4110204_1,XR Exam,Outpatient,320,73030,"Radiologic examination, shoulder; complete, minimum of 2 views",,0,429,429,157.584,416.13,407.55,157.584,157.584,416.13,407.55,364.65,407.55,403.26,Daniels_Memorial_Hospital
4110205_2,XR Shoulder 4 or 5 Views R - Report,ProFee,972,73030,"Radiologic examination, shoulder; complete, minimum of 2 views",,0,71,71,26.29,71,29.16,,,0,,,67.45,26.29,Daniels_Memorial_Hospital
4126137_1,Inactive Charge Protein S Total (Mayo 80994),Inpatient,,,,,0,369,369,313.65,357.93,350.55,332.1,332.1,357.93,350.55,313.65,350.55,346.86,Daniels_Memorial_Hospital
4126137_1,Inactive Charge Protein S Total (Mayo 80994),Outpatient,,,,,0,369,369,313.65,357.93,350.55,332.1,332.1,357.93,350.55,313.65,350.55,346.86,Daniels_Memorial_Hospital
4194109_1,00182-1082-11 - loperamide 2 mg Tab,Inpatient,,,,,0,1.3,1.3,1.105,1.3,1.235,1.17,1.17,1.261,1.235,1.105,1.235,1.222,Daniels_Memorial_Hospital
4194109_1,00182-1082-11 - loperamide 2 mg Tab,Outpatient,,,,,0,1.3,1.3,1.105,1.3,1.235,1.17,1.17,1.261,1.235,1.105,1.235,1.222,Daniels_Memorial_Hospital
4218135_1,Inactive VAP Cholesterol (Mayo 91277),Inpatient,,,,,0,138,138,117.3,138,131.1,124.2,124.2,133.86,131.1,117.3,131.1,129.72,Daniels_Memorial_Hospital
4218135_1,Inactive VAP Cholesterol (Mayo 91277),Outpatient,,,,,0,138,138,117.3,138,131.1,124.2,124.2,133.86,131.1,117.3,131.1,129.72,Daniels_Memorial_Hospital
4316110_1,24208-0920-64 - tetracaine ophthalmic 0.5% Soln,Inpatient,,,,,0,35.05,35.05,29.7925,35.05,33.2975,31.545,31.545,33.9985,33.2975,29.7925,33.2975,32.947,Daniels_Memorial_Hospital
4316110_1,24208-0920-64 - tetracaine ophthalmic 0.5% Soln,Outpatient,,,,,0,35.05,35.05,29.7925,35.05,33.2975,31.545,31.545,33.9985,33.2975,29.7925,33.2975,32.947,Daniels_Memorial_Hospital
4456109_1,US Exam,Inpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,716,716,608.6,709.056,680.2,644.4,644.4,694.52,680.2,608.6,680.2,673.04,Daniels_Memorial_Hospital
4456109_1,US Exam,Outpatient,402,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,716,716,608.6,709.056,680.2,709.056,709.056,694.52,680.2,608.6,680.2,673.04,Daniels_Memorial_Hospital
4456110_2,US Parathyroid - Report,ProFee,972,76536,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",,0,89,89,84.55,116.58,116.58,,,0,,,84.55,116.58,Daniels_Memorial_Hospital
4500107_1,AUTO RBC LR AS3,Inpatient,390,P9021,Red blood cells unit,,0,739,739,628.15,716.83,702.05,665.1,665.1,716.83,702.05,628.15,702.05,694.66,Daniels_Memorial_Hospital
4500107_1,AUTO RBC LR AS3,Outpatient,390,P9021,Red blood cells unit,,0,739,739,628.15,716.83,702.05,665.1,665.1,716.83,702.05,628.15,702.05,694.66,Daniels_Memorial_Hospital
4864123_1,"Flow Cytometry Blood, YPI",Inpatient,310,88184,"Flow cytometry, cell surface, cytoplasmic, or nuclear marker, technical component only; first marker",,0,398,398,288.054,386.06,378.1,358.2,358.2,386.06,378.1,338.3,378.1,374.12,Daniels_Memorial_Hospital
4864123_1,"Flow Cytometry Blood, YPI",Outpatient,310,88184,"Flow cytometry, cell surface, cytoplasmic, or nuclear marker, technical component only; first marker",,0,398,398,288.054,386.06,378.1,288.054,288.054,386.06,378.1,338.3,378.1,374.12,Daniels_Memorial_Hospital
4886128_1,Administration Fee-Influenza,Inpatient,,G0008,Admin influenza virus vac,,1,20,20,17,40.6245,19,18,18,19.4,19,17,19,18.8,Daniels_Memorial_Hospital
4886128_1,Administration Fee-Influenza,Outpatient,,G0008,Admin influenza virus vac,,1,20,20,17,40.6245,19,40.6245,40.6245,19.4,19,17,19,18.8,Daniels_Memorial_Hospital
4912114_1,Keppra Level (Mayo LEVE),Inpatient,301,80177,Levetiracetam,,0,140,140,61.672,140,133,126,126,135.8,133,119,133,131.6,Daniels_Memorial_Hospital
4912114_1,Keppra Level (Mayo LEVE),Outpatient,301,80177,Levetiracetam,,0,140,140,61.672,140,133,61.672,61.672,135.8,133,119,133,131.6,Daniels_Memorial_Hospital
4958110_1,Charge Syn and Misc Cell Count,Inpatient,305,89050,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood",,0,71,71,21.97,71,67.45,63.9,63.9,68.87,67.45,60.35,67.45,66.74,Daniels_Memorial_Hospital
4958110_1,Charge Syn and Misc Cell Count,Outpatient,305,89050,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood",,0,71,71,21.97,71,67.45,21.97,21.97,68.87,67.45,60.35,67.45,66.74,Daniels_Memorial_Hospital
4972108_1,Culture Genital GBS Only,Inpatient,306,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,162,162,40.118,162,153.9,145.8,145.8,157.14,153.9,137.7,153.9,152.28,Daniels_Memorial_Hospital
4972108_1,Culture Genital GBS Only,Outpatient,306,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,162,162,40.118,162,153.9,40.118,40.118,157.14,153.9,137.7,153.9,152.28,Daniels_Memorial_Hospital
4980109_1,H influ B Ab IgG (Mayo HIBSG),Inpatient,300,86684,Antibody; Haemophilus influenza,,0,143,143,73.736,143,135.85,128.7,128.7,138.71,135.85,121.55,135.85,134.42,Daniels_Memorial_Hospital
4980109_1,H influ B Ab IgG (Mayo HIBSG),Outpatient,300,86684,Antibody; Haemophilus influenza,,0,143,143,73.736,143,135.85,73.736,73.736,138.71,135.85,121.55,135.85,134.42,Daniels_Memorial_Hospital
4998122_1,"Electrophoresis, Protein, Serum (Mayo SPEP)",Inpatient,300,84165,"Protein; electrophoretic fractionation and quantitation, serum",,0,55,55,46.75,55,52.25,49.5,49.5,53.35,52.25,46.75,52.25,51.7,Daniels_Memorial_Hospital
4998122_1,"Electrophoresis, Protein, Serum (Mayo SPEP)",Outpatient,300,84165,"Protein; electrophoretic fractionation and quantitation, serum",,0,55,55,46.75,55,52.25,49.998,49.998,53.35,52.25,46.75,52.25,51.7,Daniels_Memorial_Hospital
5053451_1,"Procalcitonin, Serum (Mayo PCT)",Inpatient,300,84145,Procalcitonin (PCT),,0,228,228,124.722,228,216.6,205.2,205.2,221.16,216.6,193.8,216.6,214.32,Daniels_Memorial_Hospital
5053451_1,"Procalcitonin, Serum (Mayo PCT)",Outpatient,300,84145,Procalcitonin (PCT),,0,228,228,124.722,228,216.6,124.722,124.722,221.16,216.6,193.8,216.6,214.32,Daniels_Memorial_Hospital
5060130_1,EC Exam,Inpatient,483,93307,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, without spectral or color Doppler echocardiography",,0,2094,2094,1779.9,2031.18,1989.3,1884.6,1884.6,2031.18,1989.3,1779.9,1989.3,1968.36,Daniels_Memorial_Hospital
5060130_1,EC Exam,Outpatient,483,93307,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, without spectral or color Doppler echocardiography",,0,2094,2094,1779.9,2031.18,1989.3,1884.6,1884.6,2031.18,1989.3,1779.9,1989.3,1968.36,Daniels_Memorial_Hospital
5156134_1,ENA Antibody Panel,Inpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,123,123,63.986,123,116.85,110.7,110.7,119.31,116.85,104.55,116.85,115.62,Daniels_Memorial_Hospital
5156134_1,ENA Antibody Panel,Outpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,123,123,63.986,123,116.85,63.986,63.986,119.31,116.85,104.55,116.85,115.62,Daniels_Memorial_Hospital
5168107_1,"Aspergillus Ag (Galactomannan), Serum (Mayo ASPAG)",Inpatient,306,87305,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Aspergillus",,0,194,194,55.796,194,184.3,174.6,174.6,188.18,184.3,164.9,184.3,182.36,Daniels_Memorial_Hospital
5168107_1,"Aspergillus Ag (Galactomannan), Serum (Mayo ASPAG)",Outpatient,306,87305,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Aspergillus",,0,194,194,55.796,194,184.3,55.796,55.796,188.18,184.3,164.9,184.3,182.36,Daniels_Memorial_Hospital
5367660_1,AUTO RBC LR AS3 (PH1) ACD,Inpatient,390,P9021,Red blood cells unit,,0,739,739,628.15,716.83,702.05,665.1,665.1,716.83,702.05,628.15,702.05,694.66,Daniels_Memorial_Hospital
5367660_1,AUTO RBC LR AS3 (PH1) ACD,Outpatient,390,P9021,Red blood cells unit,,0,739,739,628.15,716.83,702.05,665.1,665.1,716.83,702.05,628.15,702.05,694.66,Daniels_Memorial_Hospital
5367661_1,AUTO RBC LR AS3 (PH2) ACD,Inpatient,390,P9021,Red blood cells unit,,0,739,739,628.15,716.83,702.05,665.1,665.1,716.83,702.05,628.15,702.05,694.66,Daniels_Memorial_Hospital
5367661_1,AUTO RBC LR AS3 (PH2) ACD,Outpatient,390,P9021,Red blood cells unit,,0,739,739,628.15,716.83,702.05,665.1,665.1,716.83,702.05,628.15,702.05,694.66,Daniels_Memorial_Hospital
5368098_1,"Inactive Arginine Vasopressin, Plasma (Mayo AVP)",Inpatient,,,,,0,158,158,134.3,158,150.1,142.2,142.2,153.26,150.1,134.3,150.1,148.52,Daniels_Memorial_Hospital
5368098_1,"Inactive Arginine Vasopressin, Plasma (Mayo AVP)",Outpatient,,,,,0,158,158,134.3,158,150.1,142.2,142.2,153.26,150.1,134.3,150.1,148.52,Daniels_Memorial_Hospital
5368155_1,"BK Virus DNA, Quant (Mayo PBKQN)",Inpatient,306,87799,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; quantification, each organism",,0,273,273,199.368,273,259.35,245.7,245.7,264.81,259.35,232.05,259.35,256.62,Daniels_Memorial_Hospital
5368155_1,"BK Virus DNA, Quant (Mayo PBKQN)",Outpatient,306,87799,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; quantification, each organism",,0,273,273,199.368,273,259.35,199.368,199.368,264.81,259.35,232.05,259.35,256.62,Daniels_Memorial_Hospital
5368156_1,"Metanephrines, Fract, Free, Plasma (Mayo PMET)",Inpatient,301,83835,Metanephrines,,0,112,112,78.858,112,106.4,100.8,100.8,108.64,106.4,95.2,106.4,105.28,Daniels_Memorial_Hospital
5368156_1,"Metanephrines, Fract, Free, Plasma (Mayo PMET)",Outpatient,301,83835,Metanephrines,,0,112,112,78.858,112,106.4,78.858,78.858,108.64,106.4,95.2,106.4,105.28,Daniels_Memorial_Hospital
