ALT CODE TYPE,ALT CODE,NAME,CURRENT STANDARD AMOUNT,GROSS CHARGES,SELF PAY CHARGES,MINIMUM NEGOTIATED CHARGES,MAXIMUM NEGOTIATED CHARGES,PAYER - AARP,PAYER - AETNA,PAYER - AID ASSOCIATION FOR LUTHERANS,PAYER - ALLEGIANCE BENEFIT PLAN MANAGEMENT,PAYER - ANTHEM,PAYER - APWU,PAYER - BANKERS,PAYER - BLUE CROSS BLUE SHIELD,PAYER - CHAMPUS VA,PAYER - CIGNA,PAYER - COLONIAL LIFE,PAYER - CONTINENTAL GENERAL,PAYER - CONTINENTAL LIFE,PAYER - EMBS,PAYER - EMPLOYEE BENEFIT MANAGEMENT SERVICES,PAYER - EQUITABLE LIFE,PAYER - GE,PAYER - GEHA,PAYER - GOLDEN,PAYER - HEALTH INFO NET,PAYER - HUMANA,PAYER - KAISER PERMANENTE,PAYER - LOOMIS,PAYER - MACO,PAYER - MAIL HANDLERS,PAYER - MARSH,PAYER - MT HEALTH COOP,PAYER - MT MEDICAL BILLING,PAYER - MUTUAL OF OMAHA,PAYER - OPERATING ENGINEERS,PAYER - PACIFIC SOURCE,PAYER - PHYSICIANS MUTUAL,PAYER - PRINCIPAL LIFE,PAYER - RURAL CARRIER,PAYER - STERLING,PAYER - TRICARE FOR LIFE,PAYER - TRICARE NORTHWEST,PAYER - TRIWEST,PAYER - UHC,PAYER - UNITED AMERICAN,PAYER - UNITED HEALTHCARE,PAYER - USAA,PAYER - VA NETWORK,hospital
CPT-4,87088,URINE CULTURE,99.15,99.15,79.32,31.01,99.15,99.16,98.28,99.07,80.19,31.01,83.54,98.77,71.6,57.61,81.38,97.45,99.15,99.17,88.74,76.61,99.15,99.15,83.57,99.15,99.15,95.75,59.59,63.47,77.69,86.68,99.15,83.29,49.05,99.12,99.15,81.27,99.15,98.74,99.07,99.15,98.28,46.19,57.95,99.15,99.03,82.78,99.15,54.89,St_Luke_Community_Hospital
,,NEBULIZER EZ FLOW MAX CONTINUE,99.3,99.3,79.44,31.06,99.3,99.31,98.43,99.22,80.31,31.06,83.67,98.92,71.71,57.7,81.5,97.6,99.3,99.32,88.87,76.73,99.3,99.3,83.7,99.3,99.3,95.9,59.68,63.56,77.81,86.81,99.3,83.41,49.12,99.27,99.3,81.39,99.3,98.89,99.22,99.3,98.42,46.26,58.04,99.3,99.18,82.9,99.3,54.97,St_Luke_Community_Hospital
,,COBAN 2 COMPRESSION SYST-KNEE,99.6,99.6,79.68,31.15,99.6,99.61,98.73,99.52,80.56,31.15,83.92,99.22,71.92,57.87,81.75,97.89,99.6,99.62,89.14,76.96,99.6,99.6,83.95,99.6,99.6,96.19,59.86,63.76,78.04,87.07,99.6,83.66,49.27,99.57,99.6,81.64,99.6,99.19,99.52,99.6,98.72,46.4,58.22,99.6,99.48,83.16,99.6,55.14,St_Luke_Community_Hospital
,,TRAY LUMBAR PUNCTURE,99.6,99.6,79.68,31.15,99.6,99.61,98.73,99.52,80.56,31.15,83.92,99.22,71.92,57.87,81.75,97.89,99.6,99.62,89.14,76.96,99.6,99.6,83.95,99.6,99.6,96.19,59.86,63.76,78.04,87.07,99.6,83.66,49.27,99.57,99.6,81.64,99.6,99.19,99.52,99.6,98.72,46.4,58.22,99.6,99.48,83.16,99.6,55.14,St_Luke_Community_Hospital
CPT-4,90716,VACCINE CHICKEN POX SC,99.95,99.95,79.96,31.26,99.95,99.96,99.07,99.86,80.84,31.26,84.21,99.57,72.18,58.08,82.04,98.24,99.95,99.97,89.46,77.23,99.95,99.95,84.24,99.95,99.95,96.52,60.07,63.98,78.32,87.38,99.95,83.96,49.44,99.92,99.95,81.93,99.95,99.54,99.87,99.95,99.07,46.56,58.42,99.95,99.83,83.45,99.95,55.33,St_Luke_Community_Hospital
ADV.OTH,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.BCBS,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HUMANA,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCR,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCD,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.OTH,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCR,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCD,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.BCBS,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HUMANA,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,U0003,COV-19 AMP PRB HIGH THRUPUT,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING BI W/CAD,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,99203,OFFICE/OUTPATIENT VISIT NEW,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING BI W/CAD,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,99214,OFFICE/OUTPATIENT VISIT EST,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,99202,OFFICE/OUTPATIENT VISIT NEW,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
,,CHS RESTING EKG 12 LEAD,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HCPCS,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,99334,DOMICIL/R-HOME VISIT EST PT,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING UNIL W/CAD,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.OTH,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCD,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCD,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.BCBS,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCR,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.OTH,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HUMANA,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
MCR,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
ADV.BCBS,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HUMANA,77067,MAMMOGRAPHY UNILAT SCREEN (L),100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,12002,RPR S/N/AX/GEN/TRNK 2.6-7.5CM,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HCPCS,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,30901,CONTROL NOSEBLEED;SIMP,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,MAMMOGRAM SCREENING UNIL W/CAD,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,36680,INSERT NEEDLE BONE CAVITY,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,99201,OFFICE/OUTPATIENT VISIT NEW,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,36470,INJECTION THERAPY OF VEIN,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HCPCS,L3060,INSOLES SM-XXXLG FULL LENGTH,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,86255,ENDOMYSIAL (EMA) ANTIBODY IGG,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
,,CHS DOT COMMERCIAL DRIVER EXAM,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HCPCS,77067,SCREEN MAMMOGRAPHYDIGITAL,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
CPT-4,77067,SCREEN MAMMOGRAPHYDIGITAL,100.0,100.0,80.0,31.28,100.0,100.01,99.12,99.91,80.88,31.28,84.26,99.62,72.21,58.11,82.08,98.29,100.0,100.02,89.5,77.27,100.0,100.0,84.29,100.0,100.0,96.57,60.1,64.01,78.36,87.42,100.0,84.0,49.47,99.97,100.0,81.97,100.0,99.59,99.92,100.0,99.12,46.59,58.45,100.0,99.88,83.49,100.0,55.36,St_Luke_Community_Hospital
HCPCS,L1902,ANKLE SPLINT/BRACE,100.05,100.05,80.04,31.29,100.05,100.06,99.17,99.96,80.92,31.29,84.3,99.67,72.25,58.13,82.12,98.34,100.05,100.07,89.54,77.31,100.05,100.05,84.33,100.05,100.05,96.62,60.13,64.04,78.4,87.46,100.05,84.04,49.49,100.02,100.05,82.01,100.05,99.63,99.97,100.05,99.17,46.61,58.48,100.05,99.93,83.53,100.05,55.39,St_Luke_Community_Hospital
CPT-4,20600,DRAIN/INJ SM JOINT/BURSA,100.2,100.2,80.16,31.34,100.2,100.21,99.32,100.11,81.04,31.34,84.42,99.82,72.36,58.22,82.24,98.48,100.2,100.22,89.68,77.43,100.2,100.2,84.45,100.2,100.2,96.77,60.22,64.14,78.51,87.6,100.2,84.17,49.57,100.17,100.2,82.13,100.2,99.78,100.12,100.2,99.32,46.68,58.57,100.2,100.08,83.66,100.2,55.47,St_Luke_Community_Hospital
CPT-4,20600,DRAIN/INJ SM JOINT/BURSA,100.2,100.2,80.16,31.34,100.2,100.21,99.32,100.11,81.04,31.34,84.42,99.82,72.36,58.22,82.24,98.48,100.2,100.22,89.68,77.43,100.2,100.2,84.45,100.2,100.2,96.77,60.22,64.14,78.51,87.6,100.2,84.17,49.57,100.17,100.2,82.13,100.2,99.78,100.12,100.2,99.32,46.68,58.57,100.2,100.08,83.66,100.2,55.47,St_Luke_Community_Hospital
