Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBSMT_BLUE_OPTIONS,BCBSMT_HEALTHLINK_NETWORK,BCBSMT_POS_CLOSED_NETWORK,BCBSMT_TRADITIONAL,EBMS,FIRST_CHOICE,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_PPO_DIRECT,INTERWEST_HEALTH_TRADITIONAL,MONTANA_HEALTH_COOP,PACIFIC_SOURCE,UHC,hospital
30014608_1,HC CORTISOL FREE URINE 24 HR,Inpatient,301,82530,Cortisol; free,,0,134,127.3,119.64,134,127.3,120.6,120.6,127.3,134,127.3,120.6,131.32,131.32,134,120.6,127.3,123.28,Barrett_Hospital_and_Healthcare
30014608_1,HC CORTISOL FREE URINE 24 HR,Outpatient,301,82530,Cortisol; free,,0,134,127.3,119.64,134,127.3,119.64,120.6,127.3,134,127.3,120.6,131.32,131.32,134,120.6,127.3,123.28,Barrett_Hospital_and_Healthcare
30014631_1,HC CREATININE CLEARANCE-SERUM + URINE,Inpatient,301,82575,Creatinine; clearance,,0,105,99.75,67.68,105,99.75,94.5,94.5,99.75,105,99.75,94.5,102.9,102.9,105,94.5,99.75,96.6,Barrett_Hospital_and_Healthcare
30014631_1,HC CREATININE CLEARANCE-SERUM + URINE,Outpatient,301,82575,Creatinine; clearance,,0,105,99.75,67.68,105,99.75,67.68,94.5,99.75,105,99.75,94.5,102.9,102.9,105,94.5,99.75,96.6,Barrett_Hospital_and_Healthcare
30014641_1,HC CRYOFIBRINOGEN PLASMA,Inpatient,301,82585,Cryofibrinogen,,0,67,63.65,60.3,82,63.65,60.3,60.3,63.65,67,63.65,60.3,65.66,65.66,67,60.3,63.65,61.64,Barrett_Hospital_and_Healthcare
30014641_1,HC CRYOFIBRINOGEN PLASMA,Outpatient,301,82585,Cryofibrinogen,,0,67,63.65,60.3,82,63.65,82,60.3,63.65,67,63.65,60.3,65.66,65.66,67,60.3,63.65,61.64,Barrett_Hospital_and_Healthcare
30014642_1,HC CRYOGLOBULIN SERUM,Inpatient,301,82595,"Cryoglobulin, qualitative or semi-quantitative (eg, cryocrit)",,0,67,63.65,46.28,67,63.65,60.3,60.3,63.65,67,63.65,60.3,65.66,65.66,67,60.3,63.65,61.64,Barrett_Hospital_and_Healthcare
30014642_1,HC CRYOGLOBULIN SERUM,Outpatient,301,82595,"Cryoglobulin, qualitative or semi-quantitative (eg, cryocrit)",,0,67,63.65,46.28,67,63.65,46.28,60.3,63.65,67,63.65,60.3,65.66,65.66,67,60.3,63.65,61.64,Barrett_Hospital_and_Healthcare
30014653_1,HC CYSTATIN C,Inpatient,301,82610,Cystatin C,,0,75,71.25,67.5,107.4,71.25,67.5,67.5,71.25,75,71.25,67.5,73.5,73.5,75,67.5,71.25,69,Barrett_Hospital_and_Healthcare
30014653_1,HC CYSTATIN C,Outpatient,301,82610,Cystatin C,,0,75,71.25,67.5,107.4,71.25,107.4,67.5,71.25,75,71.25,67.5,73.5,73.5,75,67.5,71.25,69,Barrett_Hospital_and_Healthcare
30014654_1,HC CYSTIC FIBROSIS,Inpatient,301,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,68,64.6,61.2,82.6,64.6,61.2,61.2,64.6,68,64.6,61.2,66.64,66.64,68,61.2,64.6,62.56,Barrett_Hospital_and_Healthcare
30014654_1,HC CYSTIC FIBROSIS,Outpatient,301,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,68,64.6,61.2,82.6,64.6,82.6,61.2,64.6,68,64.6,61.2,66.64,66.64,68,61.2,64.6,62.56,Barrett_Hospital_and_Healthcare
30014674_1,HC DDIMER QUANT,Inpatient,305,85379,"Fibrin degradation products, D-dimer; quantitative",,0,127,120.65,72.84,127,120.65,114.3,114.3,120.65,127,120.65,114.3,124.46,124.46,127,114.3,120.65,116.84,Barrett_Hospital_and_Healthcare
30014674_1,HC DDIMER QUANT,Outpatient,305,85379,"Fibrin degradation products, D-dimer; quantitative",,0,127,120.65,72.84,127,120.65,72.84,114.3,120.65,127,120.65,114.3,124.46,124.46,127,114.3,120.65,116.84,Barrett_Hospital_and_Healthcare
30014683_1,HC DHEA QUANT,Inpatient,301,82626,Dehydroepiandrosterone (DHEA),,0,99,94.05,89.1,180.96,94.05,89.1,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
30014683_1,HC DHEA QUANT,Outpatient,301,82626,Dehydroepiandrosterone (DHEA),,0,99,94.05,89.1,180.96,94.05,180.96,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
30014685_1,HC DHEA SULFATE.,Inpatient,301,82627,Dehydroepiandrosterone-sulfate (DHEA-S),,0,123,116.85,110.7,159.2,116.85,110.7,110.7,116.85,123,116.85,110.7,120.54,120.54,123,110.7,116.85,113.16,Barrett_Hospital_and_Healthcare
30014685_1,HC DHEA SULFATE.,Outpatient,301,82627,Dehydroepiandrosterone-sulfate (DHEA-S),,0,123,116.85,110.7,159.2,116.85,159.2,110.7,116.85,123,116.85,110.7,120.54,120.54,123,110.7,116.85,113.16,Barrett_Hospital_and_Healthcare
30014690_1,HC DILUTED RVVENOM TIME,Inpatient,305,85613,Russell viper venom time (includes venom); diluted,,0,62,58.9,55.8,68.6,58.9,55.8,55.8,58.9,62,58.9,55.8,60.76,60.76,62,55.8,58.9,57.04,Barrett_Hospital_and_Healthcare
30014690_1,HC DILUTED RVVENOM TIME,Outpatient,305,85613,Russell viper venom time (includes venom); diluted,,0,62,58.9,55.8,68.6,58.9,68.6,55.8,58.9,62,58.9,55.8,60.76,60.76,62,55.8,58.9,57.04,Barrett_Hospital_and_Healthcare
30014775_1,HC ELP UR-PROTEIN ELP URINE,Inpatient,301,84166,"Protein; electrophoretic fractionation and quantitation, other fluids with concentration (eg, urine, CSF)",,0,128,121.6,115.2,128,121.6,115.2,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
30014775_1,HC ELP UR-PROTEIN ELP URINE,Outpatient,301,84166,"Protein; electrophoretic fractionation and quantitation, other fluids with concentration (eg, urine, CSF)",,0,128,121.6,115.2,128,121.6,127.64,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
30014776_1,HC ELP UR-PROTEIN TOTAL URINE,Inpatient,301,84156,"Protein, total, except by refractometry; urine",,0,52,49.4,26.28,52,49.4,46.8,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30014776_1,HC ELP UR-PROTEIN TOTAL URINE,Outpatient,301,84156,"Protein, total, except by refractometry; urine",,0,52,49.4,26.28,52,49.4,26.28,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30014782_1,HC ENDOMYSIAL AB IGA,Inpatient,301,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,86,81.7,77.4,86,81.7,77.4,77.4,81.7,86,81.7,77.4,84.28,84.28,86,77.4,81.7,79.12,Barrett_Hospital_and_Healthcare
30014782_1,HC ENDOMYSIAL AB IGA,Outpatient,301,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,86,81.7,77.4,86,81.7,82.6,77.4,81.7,86,81.7,77.4,84.28,84.28,86,77.4,81.7,79.12,Barrett_Hospital_and_Healthcare
30014795_1,HC ERYTHROPOIETIN BLD,Inpatient,301,82668,Erythropoietin,,0,104,98.8,93.6,134.56,98.8,93.6,93.6,98.8,104,98.8,93.6,101.92,101.92,104,93.6,98.8,95.68,Barrett_Hospital_and_Healthcare
30014795_1,HC ERYTHROPOIETIN BLD,Outpatient,301,82668,Erythropoietin,,0,104,98.8,93.6,134.56,98.8,134.56,93.6,98.8,104,98.8,93.6,101.92,101.92,104,93.6,98.8,95.68,Barrett_Hospital_and_Healthcare
30014796_1,HC ESTRADIOL,Inpatient,301,82670,Estradiol,,0,133,126.35,119.7,200.04,126.35,119.7,119.7,126.35,133,126.35,119.7,130.34,130.34,133,119.7,126.35,122.36,Barrett_Hospital_and_Healthcare
30014796_1,HC ESTRADIOL,Outpatient,301,82670,Estradiol,,0,133,126.35,119.7,200.04,126.35,200.04,119.7,126.35,133,126.35,119.7,130.34,130.34,133,119.7,126.35,122.36,Barrett_Hospital_and_Healthcare
30014801_1,HC ESTRIOL LEVEL,Inpatient,301,82677,Estriol,,0,98,93.1,88.2,173.12,93.1,88.2,88.2,93.1,98,93.1,88.2,96.04,96.04,98,88.2,93.1,90.16,Barrett_Hospital_and_Healthcare
30014801_1,HC ESTRIOL LEVEL,Outpatient,301,82677,Estriol,,0,98,93.1,88.2,173.12,93.1,173.12,88.2,93.1,98,93.1,88.2,96.04,96.04,98,88.2,93.1,90.16,Barrett_Hospital_and_Healthcare
30014806_1,"HC ESTROGENS,FRACTION,SERUM",Inpatient,301,82671,Estrogens; fractionated,,0,158,150.1,142.2,231.32,150.1,142.2,142.2,150.1,158,150.1,142.2,154.84,154.84,158,142.2,150.1,145.36,Barrett_Hospital_and_Healthcare
30014806_1,"HC ESTROGENS,FRACTION,SERUM",Outpatient,301,82671,Estrogens; fractionated,,0,158,150.1,142.2,231.32,150.1,231.32,142.2,150.1,158,150.1,142.2,154.84,154.84,158,142.2,150.1,145.36,Barrett_Hospital_and_Healthcare
30014813_1,HC EXTENDED NEWBORN SCREEN 17-OH PROGESTERONE,Inpatient,301,83498,"Hydroxyprogesterone, 17-d",,0,142,134.9,127.8,194.52,134.9,127.8,127.8,134.9,142,134.9,127.8,139.16,139.16,142,127.8,134.9,130.64,Barrett_Hospital_and_Healthcare
30014813_1,HC EXTENDED NEWBORN SCREEN 17-OH PROGESTERONE,Outpatient,301,83498,"Hydroxyprogesterone, 17-d",,0,142,134.9,127.8,194.52,134.9,194.52,127.8,134.9,142,134.9,127.8,139.16,139.16,142,127.8,134.9,130.64,Barrett_Hospital_and_Healthcare
30014823_1,HC FACTOR 8,Inpatient,305,85240,"Clotting; factor VIII (AHG), 1-stage",,0,141,133.95,126.9,141,133.95,126.9,126.9,133.95,141,133.95,126.9,138.18,138.18,141,126.9,133.95,129.72,Barrett_Hospital_and_Healthcare
30014823_1,HC FACTOR 8,Outpatient,305,85240,"Clotting; factor VIII (AHG), 1-stage",,0,141,133.95,126.9,141,133.95,128.2,126.9,133.95,141,133.95,126.9,138.18,138.18,141,126.9,133.95,129.72,Barrett_Hospital_and_Healthcare
30014825_1,HC FACTOR 8 ACTIVITY,Inpatient,305,85240,"Clotting; factor VIII (AHG), 1-stage",,0,142,134.9,127.8,142,134.9,127.8,127.8,134.9,142,134.9,127.8,139.16,139.16,142,127.8,134.9,130.64,Barrett_Hospital_and_Healthcare
30014825_1,HC FACTOR 8 ACTIVITY,Outpatient,305,85240,"Clotting; factor VIII (AHG), 1-stage",,0,142,134.9,127.8,142,134.9,128.2,127.8,134.9,142,134.9,127.8,139.16,139.16,142,127.8,134.9,130.64,Barrett_Hospital_and_Healthcare
30014830_1,HC FACTOR 8 VW FACTOR ANTIGEN,Inpatient,305,85246,"Clotting; factor VIII, VW factor antigen",,0,233,221.35,164.24,233,221.35,209.7,209.7,221.35,233,221.35,209.7,228.34,228.34,233,209.7,221.35,214.36,Barrett_Hospital_and_Healthcare
30014830_1,HC FACTOR 8 VW FACTOR ANTIGEN,Outpatient,305,85246,"Clotting; factor VIII, VW factor antigen",,0,233,221.35,164.24,233,221.35,164.24,209.7,221.35,233,221.35,209.7,228.34,228.34,233,209.7,221.35,214.36,Barrett_Hospital_and_Healthcare
30014833_1,HC FACTOR IX,Inpatient,305,85250,Clotting; factor IX (PTC or Christmas),,0,209,198.55,136.36,209,198.55,188.1,188.1,198.55,209,198.55,188.1,204.82,204.82,209,188.1,198.55,192.28,Barrett_Hospital_and_Healthcare
30014833_1,HC FACTOR IX,Outpatient,305,85250,Clotting; factor IX (PTC or Christmas),,0,209,198.55,136.36,209,198.55,136.36,188.1,198.55,209,198.55,188.1,204.82,204.82,209,188.1,198.55,192.28,Barrett_Hospital_and_Healthcare
30014834_1,HC FACTOR V ACTIVITY,Inpatient,305,85220,"Clotting; factor V (AcG or proaccelerin), labile factor",,0,110,104.5,99,126.4,104.5,99,99,104.5,110,104.5,99,107.8,107.8,110,99,104.5,101.2,Barrett_Hospital_and_Healthcare
30014834_1,HC FACTOR V ACTIVITY,Outpatient,305,85220,"Clotting; factor V (AcG or proaccelerin), labile factor",,0,110,104.5,99,126.4,104.5,126.4,99,104.5,110,104.5,99,107.8,107.8,110,99,104.5,101.2,Barrett_Hospital_and_Healthcare
30014866_1,HC FACTOR X ACTIVITY,Inpatient,305,85260,Clotting; factor X (Stuart-Prower),,0,296,281.2,128.2,296,281.2,266.4,266.4,281.2,296,281.2,266.4,290.08,290.08,296,266.4,281.2,272.32,Barrett_Hospital_and_Healthcare
30014866_1,HC FACTOR X ACTIVITY,Outpatient,305,85260,Clotting; factor X (Stuart-Prower),,0,296,281.2,128.2,296,281.2,128.2,266.4,281.2,296,281.2,266.4,290.08,290.08,296,266.4,281.2,272.32,Barrett_Hospital_and_Healthcare
30014867_1,HC FACTOR XI,Inpatient,305,85270,Clotting; factor XI (PTA),,0,132,125.4,118.8,132,125.4,118.8,118.8,125.4,132,125.4,118.8,129.36,129.36,132,118.8,125.4,121.44,Barrett_Hospital_and_Healthcare
30014867_1,HC FACTOR XI,Outpatient,305,85270,Clotting; factor XI (PTA),,0,132,125.4,118.8,132,125.4,128.2,118.8,125.4,132,125.4,118.8,129.36,129.36,132,118.8,125.4,121.44,Barrett_Hospital_and_Healthcare
30014868_1,HC FACTOR XII,Inpatient,305,85280,Clotting; factor XII (Hageman),,0,233,221.35,138.56,233,221.35,209.7,209.7,221.35,233,221.35,209.7,228.34,228.34,233,209.7,221.35,214.36,Barrett_Hospital_and_Healthcare
30014868_1,HC FACTOR XII,Outpatient,305,85280,Clotting; factor XII (Hageman),,0,233,221.35,138.56,233,221.35,138.56,209.7,221.35,233,221.35,209.7,228.34,228.34,233,209.7,221.35,214.36,Barrett_Hospital_and_Healthcare
30014876_1,HC FECAL FAT QUANTITATIVE,Inpatient,301,82710,"Fat or lipids, feces; quantitative",,0,144,136.8,120.36,144,136.8,129.6,129.6,136.8,144,136.8,129.6,141.12,141.12,144,129.6,136.8,132.48,Barrett_Hospital_and_Healthcare
30014876_1,HC FECAL FAT QUANTITATIVE,Outpatient,301,82710,"Fat or lipids, feces; quantitative",,0,144,136.8,120.36,144,136.8,120.36,129.6,136.8,144,136.8,129.6,141.12,141.12,144,129.6,136.8,132.48,Barrett_Hospital_and_Healthcare
30014881_1,HC FETAL FIBRONECTIN,Inpatient,301,82731,"Fetal fibronectin, cervicovaginal secretions, semi-quantitative",,0,311,295.45,279.9,461.2,295.45,279.9,279.9,295.45,311,295.45,279.9,304.78,304.78,311,279.9,295.45,286.12,Barrett_Hospital_and_Healthcare
30014881_1,HC FETAL FIBRONECTIN,Outpatient,301,82731,"Fetal fibronectin, cervicovaginal secretions, semi-quantitative",,0,311,295.45,279.9,461.2,295.45,461.2,279.9,295.45,311,295.45,279.9,304.78,304.78,311,279.9,295.45,286.12,Barrett_Hospital_and_Healthcare
30014884_1,HC FETAL/MATERNAL BLOOD SCREEN,Inpatient,305,85460,"Hemoglobin or RBCs, fetal, for fetomaternal hemorrhage; differential lysis (Kleihauer-Betke)",,0,87,82.65,55.4,87,82.65,78.3,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
30014884_1,HC FETAL/MATERNAL BLOOD SCREEN,Outpatient,305,85460,"Hemoglobin or RBCs, fetal, for fetomaternal hemorrhage; differential lysis (Kleihauer-Betke)",,0,87,82.65,55.4,87,82.65,55.4,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
30014889_1,HC FIBRINOLYTIC ANTIPLASMIN,Inpatient,305,85410,Fibrinolytic factors and inhibitors; alpha-2 antiplasmin,,0,77,73.15,55.16,77,73.15,69.3,69.3,73.15,77,73.15,69.3,75.46,75.46,77,69.3,73.15,70.84,Barrett_Hospital_and_Healthcare
30014889_1,HC FIBRINOLYTIC ANTIPLASMIN,Outpatient,305,85410,Fibrinolytic factors and inhibitors; alpha-2 antiplasmin,,0,77,73.15,55.16,77,73.15,55.16,69.3,73.15,77,73.15,69.3,75.46,75.46,77,69.3,73.15,70.84,Barrett_Hospital_and_Healthcare
30014890_1,HC FIBRINOLYTIC PLASMI,Inpatient,305,85415,Fibrinolytic factors and inhibitors; plasminogen activator,,0,126,119.7,113.4,126,119.7,113.4,113.4,119.7,126,119.7,113.4,123.48,123.48,126,113.4,119.7,115.92,Barrett_Hospital_and_Healthcare
30014890_1,HC FIBRINOLYTIC PLASMI,Outpatient,305,85415,Fibrinolytic factors and inhibitors; plasminogen activator,,0,126,119.7,113.4,126,119.7,123.08,113.4,119.7,126,119.7,113.4,123.48,123.48,126,113.4,119.7,115.92,Barrett_Hospital_and_Healthcare
30014892_1,HC FK506 - PROGRAF,Inpatient,301,80197,Tacrolimus,,0,128,121.6,98.36,128,121.6,115.2,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
30014892_1,HC FK506 - PROGRAF,Outpatient,301,80197,Tacrolimus,,0,128,121.6,98.36,128,121.6,98.36,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
30014898_1,HC FOLATE,Inpatient,301,82746,Folic acid; serum,,0,97,92.15,87.3,105.28,92.15,87.3,87.3,92.15,97,92.15,87.3,95.06,95.06,97,87.3,92.15,89.24,Barrett_Hospital_and_Healthcare
30014898_1,HC FOLATE,Outpatient,301,82746,Folic acid; serum,,0,97,92.15,87.3,105.28,92.15,105.28,87.3,92.15,97,92.15,87.3,95.06,95.06,97,87.3,92.15,89.24,Barrett_Hospital_and_Healthcare
30014899_1,HC FOLATE RBC,Inpatient,301,82747,Folic acid; RBC,,0,115,109.25,103.5,124,109.25,103.5,103.5,109.25,115,109.25,103.5,112.7,112.7,115,103.5,109.25,105.8,Barrett_Hospital_and_Healthcare
30014899_1,HC FOLATE RBC,Outpatient,301,82747,Folic acid; RBC,,0,115,109.25,103.5,124,109.25,124,103.5,109.25,115,109.25,103.5,112.7,112.7,115,103.5,109.25,105.8,Barrett_Hospital_and_Healthcare
30014932_1,HC FREE T-3 ICMA,Inpatient,301,84481,Triiodothyronine T3; free,,0,103,97.85,92.7,121.32,97.85,92.7,92.7,97.85,103,97.85,92.7,100.94,100.94,103,92.7,97.85,94.76,Barrett_Hospital_and_Healthcare
30014932_1,HC FREE T-3 ICMA,Outpatient,301,84481,Triiodothyronine T3; free,,0,103,97.85,92.7,121.32,97.85,121.32,92.7,97.85,103,97.85,92.7,100.94,100.94,103,92.7,97.85,94.76,Barrett_Hospital_and_Healthcare
30014933_1,HC FREE T4,Inpatient,301,84439,Thyroxine; free,,0,74,70.3,64.56,74,70.3,66.6,66.6,70.3,74,70.3,66.6,72.52,72.52,74,66.6,70.3,68.08,Barrett_Hospital_and_Healthcare
30014933_1,HC FREE T4,Outpatient,301,84439,Thyroxine; free,,0,74,70.3,64.56,74,70.3,64.56,66.6,70.3,74,70.3,66.6,72.52,72.52,74,66.6,70.3,68.08,Barrett_Hospital_and_Healthcare
30014934_1,HC FREE T4 BY DIALYSIS,Inpatient,301,84439,Thyroxine; free,,0,78,74.1,64.56,78,74.1,70.2,70.2,74.1,78,74.1,70.2,76.44,76.44,78,70.2,74.1,71.76,Barrett_Hospital_and_Healthcare
30014934_1,HC FREE T4 BY DIALYSIS,Outpatient,301,84439,Thyroxine; free,,0,78,74.1,64.56,78,74.1,64.56,70.2,74.1,78,74.1,70.2,76.44,76.44,78,70.2,74.1,71.76,Barrett_Hospital_and_Healthcare
30014936_1,HC FRUCTOSAMINE SERUM,Inpatient,301,82985,Glycated protein,,0,61,57.95,54.9,107.92,57.95,54.9,54.9,57.95,61,57.95,54.9,59.78,59.78,61,54.9,57.95,56.12,Barrett_Hospital_and_Healthcare
30014936_1,HC FRUCTOSAMINE SERUM,Outpatient,301,82985,Glycated protein,,0,61,57.95,54.9,107.92,57.95,107.92,54.9,57.95,61,57.95,54.9,59.78,59.78,61,54.9,57.95,56.12,Barrett_Hospital_and_Healthcare
30014937_1,HC FSH,Inpatient,301,83001,Gonadotropin; follicle stimulating hormone (FSH),,0,104,98.8,93.6,133.04,98.8,93.6,93.6,98.8,104,98.8,93.6,101.92,101.92,104,93.6,98.8,95.68,Barrett_Hospital_and_Healthcare
30014937_1,HC FSH,Outpatient,301,83001,Gonadotropin; follicle stimulating hormone (FSH),,0,104,98.8,93.6,133.04,98.8,133.04,93.6,98.8,104,98.8,93.6,101.92,101.92,104,93.6,98.8,95.68,Barrett_Hospital_and_Healthcare
30014945_1,HC G6PD QUANT BLD,Inpatient,300,82955,Glucose-6-phosphate dehydrogenase (G6PD); quantitative,,0,68,64.6,61.2,69.44,64.6,61.2,61.2,64.6,68,64.6,61.2,66.64,66.64,68,61.2,64.6,62.56,Barrett_Hospital_and_Healthcare
30014945_1,HC G6PD QUANT BLD,Outpatient,300,82955,Glucose-6-phosphate dehydrogenase (G6PD); quantitative,,0,68,64.6,61.2,69.44,64.6,69.44,61.2,64.6,68,64.6,61.2,66.64,66.64,68,61.2,64.6,62.56,Barrett_Hospital_and_Healthcare
30014949_1,HC GAMMA GT TOTAL,Inpatient,301,82977,"Glutamyltransferase, gamma (GGT)",,0,52,49.4,46.8,52,49.4,46.8,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30014949_1,HC GAMMA GT TOTAL,Outpatient,301,82977,"Glutamyltransferase, gamma (GGT)",,0,52,49.4,46.8,52,49.4,51.56,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30014950_1,HC GAMMAGLOBULIN IGA IGD IGG IGM EACH,Inpatient,301,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,65,61.75,58.5,66.6,61.75,58.5,58.5,61.75,65,61.75,58.5,63.7,63.7,65,58.5,61.75,59.8,Barrett_Hospital_and_Healthcare
30014950_1,HC GAMMAGLOBULIN IGA IGD IGG IGM EACH,Outpatient,301,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,65,61.75,58.5,66.6,61.75,66.6,58.5,61.75,65,61.75,58.5,63.7,63.7,65,58.5,61.75,59.8,Barrett_Hospital_and_Healthcare
30014951_1,HC GAMMAGLOBULIN IMMUNOGLOBULIN GROUP,Inpatient,301,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,65,61.75,58.5,66.6,61.75,58.5,58.5,61.75,65,61.75,58.5,63.7,63.7,65,58.5,61.75,59.8,Barrett_Hospital_and_Healthcare
30014951_1,HC GAMMAGLOBULIN IMMUNOGLOBULIN GROUP,Outpatient,301,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,65,61.75,58.5,66.6,61.75,66.6,58.5,61.75,65,61.75,58.5,63.7,63.7,65,58.5,61.75,59.8,Barrett_Hospital_and_Healthcare
30014962_1,HC GASTRIN.,Inpatient,300,82941,Gastrin,,0,85,80.75,76.5,126.28,80.75,76.5,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30014962_1,HC GASTRIN.,Outpatient,300,82941,Gastrin,,0,85,80.75,76.5,126.28,80.75,126.28,76.5,80.75,85,80.75,76.5,83.3,83.3,85,76.5,80.75,78.2,Barrett_Hospital_and_Healthcare
30014972_1,HC GLIADIN AB PANEL IMMUNOASSAY ANALYTE OTHER THAN INFECTIOUS AGENT ANTIBODY,Inpatient,301,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,67,63.65,60.3,82.6,63.65,60.3,60.3,63.65,67,63.65,60.3,65.66,65.66,67,60.3,63.65,61.64,Barrett_Hospital_and_Healthcare
30014972_1,HC GLIADIN AB PANEL IMMUNOASSAY ANALYTE OTHER THAN INFECTIOUS AGENT ANTIBODY,Outpatient,301,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,67,63.65,60.3,82.6,63.65,82.6,60.3,63.65,67,63.65,60.3,65.66,65.66,67,60.3,63.65,61.64,Barrett_Hospital_and_Healthcare
30014980_1,HC GLUCOSE POST GLUCOSE DOSE (INCLUDES GLUCOSE),Inpatient,301,82950,Glucose; post glucose dose (includes glucose),,0,52,49.4,34,52,49.4,46.8,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30014980_1,HC GLUCOSE POST GLUCOSE DOSE (INCLUDES GLUCOSE),Outpatient,301,82950,Glucose; post glucose dose (includes glucose),,0,52,49.4,34,52,49.4,34,46.8,49.4,52,49.4,46.8,50.96,50.96,52,46.8,49.4,47.84,Barrett_Hospital_and_Healthcare
30014981_1,HC GLUCOSE BODY FLUID OTHER THAN BLOOD,Inpatient,301,82945,"Glucose, body fluid, other than blood",,0,50,47.5,28.12,50,47.5,45,45,47.5,50,47.5,45,49,49,50,45,47.5,46,Barrett_Hospital_and_Healthcare
30014981_1,HC GLUCOSE BODY FLUID OTHER THAN BLOOD,Outpatient,301,82945,"Glucose, body fluid, other than blood",,0,50,47.5,28.12,50,47.5,28.12,45,47.5,50,47.5,45,49,49,50,45,47.5,46,Barrett_Hospital_and_Healthcare
30014986_1,HC GLUCOSE QUANTITATIVE BLOOD (EXCEPT REAGENT STRIP),Inpatient,301,82947,"Glucose; quantitative, blood (except reagent strip)",,0,40,38,28.12,40,38,36,36,38,40,38,36,39.2,39.2,40,36,38,36.8,Barrett_Hospital_and_Healthcare
30014986_1,HC GLUCOSE QUANTITATIVE BLOOD (EXCEPT REAGENT STRIP),Outpatient,301,82947,"Glucose; quantitative, blood (except reagent strip)",,0,40,38,28.12,40,38,28.12,36,38,40,38,36,39.2,39.2,40,36,38,36.8,Barrett_Hospital_and_Healthcare
30014989_1,HC GLUCOSE TOL ADDL SAMP 3HR,Inpatient,301,82952,"Glucose; tolerance test, each additional beyond 3 specimens (List separately in addition to code for primary procedure)",,0,37,35.15,28.08,37,35.15,33.3,33.3,35.15,37,35.15,33.3,36.26,36.26,37,33.3,35.15,34.04,Barrett_Hospital_and_Healthcare
30014989_1,HC GLUCOSE TOL ADDL SAMP 3HR,Outpatient,301,82952,"Glucose; tolerance test, each additional beyond 3 specimens (List separately in addition to code for primary procedure)",,0,37,35.15,28.08,37,35.15,28.08,33.3,35.15,37,35.15,33.3,36.26,36.26,37,33.3,35.15,34.04,Barrett_Hospital_and_Healthcare
30014990_1,HC GLUCOSE TOLERANCE TEST (GTT) 3 SPECIMENS,Inpatient,301,82951,"Glucose; tolerance test (GTT), 3 specimens (includes glucose)",,0,103,97.85,92.16,103,97.85,92.7,92.7,97.85,103,97.85,92.7,100.94,100.94,103,92.7,97.85,94.76,Barrett_Hospital_and_Healthcare
