Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBSMT_BLUE_OPTIONS,EBMS__RMHN_NETWORK_,FIRST_CHOICE,GEHA,MONTANA_HEALTH_CO-OP,MULTIPLAN,PACIFIC_SOURCE,hospital
40703147_1{2},"Testosterone Total, Bio and Free (Mayo TTFB)",Outpatient,300,84402,Testosterone; free,,0,189,189,151.2,189,151.2,179.55,183.33,154.98,,183.33,179.55,Roundup_Memorial_Healthcare
40703148_1,"Pregnancy, Blood",Inpatient,301,84703,"Gonadotropin, chorionic (hCG); qualitative",,0,125,125,100,125,112.5,118.75,121.25,102.5,,121.25,118.75,Roundup_Memorial_Healthcare
40703148_1,"Pregnancy, Blood",Outpatient,301,84703,"Gonadotropin, chorionic (hCG); qualitative",,0,125,125,100,125,100,118.75,121.25,102.5,,121.25,118.75,Roundup_Memorial_Healthcare
40703149_1,"Benzodiaz Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,133,133,106.4,133,119.7,126.35,129.01,109.06,,129.01,126.35,Roundup_Memorial_Healthcare
40703149_1,"Benzodiaz Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,133,133,106.4,133,106.4,126.35,129.01,109.06,,129.01,126.35,Roundup_Memorial_Healthcare
40703149_1{2},"Alcohol Saliva, Regional",Inpatient,301,82055,,,0,47,47,37.6,47,42.3,44.65,45.59,38.54,,45.59,44.65,Roundup_Memorial_Healthcare
40703149_1{2},"Alcohol Saliva, Regional",Outpatient,301,82055,,,0,47,47,37.6,47,37.6,44.65,45.59,38.54,,45.59,44.65,Roundup_Memorial_Healthcare
40703150_1,Sperm Verify Regional,Inpatient,300,89321,"Semen analysis; sperm presence and motility of sperm, if performed",,0,52,52,41.6,52,46.8,49.4,50.44,42.64,,50.44,49.4,Roundup_Memorial_Healthcare
40703150_1,Sperm Verify Regional,Outpatient,300,89321,"Semen analysis; sperm presence and motility of sperm, if performed",,0,52,52,41.6,52,41.6,49.4,50.44,42.64,,50.44,49.4,Roundup_Memorial_Healthcare
40703151_1,COLLECTION: Venous Draw,Inpatient,309,36415,Collection of venous blood by venipuncture,,0,26,26,20.8,26,23.4,24.7,25.22,21.32,,25.22,24.7,Roundup_Memorial_Healthcare
40703151_1,COLLECTION: Venous Draw,Outpatient,309,36415,Collection of venous blood by venipuncture,,0,26,26,20.8,26,20.8,24.7,25.22,21.32,,25.22,24.7,Roundup_Memorial_Healthcare
40703151_1{2},Collection: Venous Bld Draw,Inpatient,300,84999,Unlisted chemistry procedure,,0,26,26,20.8,26,23.4,24.7,25.22,21.32,,25.22,24.7,Roundup_Memorial_Healthcare
40703151_1{2},Collection: Venous Bld Draw,Outpatient,300,84999,Unlisted chemistry procedure,,0,26,26,20.8,26,20.8,24.7,25.22,21.32,,25.22,24.7,Roundup_Memorial_Healthcare
40703151_1{3},Blood Gas Draw-Ven,Inpatient,300,36415,Collection of venous blood by venipuncture,,0,24,24,19.2,24,21.6,22.8,23.28,19.68,,23.28,22.8,Roundup_Memorial_Healthcare
40703151_1{3},Blood Gas Draw-Ven,Outpatient,300,36415,Collection of venous blood by venipuncture,,0,24,24,19.2,24,19.2,22.8,23.28,19.68,,23.28,22.8,Roundup_Memorial_Healthcare
40703152_1,UA Micro Reflex Culture,Inpatient,307,81015,Urinalysis; microscopic only,,0,31,31,24.8,31,27.9,29.45,30.07,25.42,,30.07,29.45,Roundup_Memorial_Healthcare
40703152_1,UA Micro Reflex Culture,Outpatient,307,81015,Urinalysis; microscopic only,,0,31,31,24.8,31,24.8,29.45,30.07,25.42,,30.07,29.45,Roundup_Memorial_Healthcare
40703152_1{2},UA Microscopic,Inpatient,307,81015,Urinalysis; microscopic only,,0,31,31,24.8,31,27.9,29.45,30.07,25.42,,30.07,29.45,Roundup_Memorial_Healthcare
40703152_1{2},UA Microscopic,Outpatient,307,81015,Urinalysis; microscopic only,,0,31,31,24.8,31,24.8,29.45,30.07,25.42,,30.07,29.45,Roundup_Memorial_Healthcare
40703153_1,Celiac Disease Comp Cascade (Mayo CDCOM),Inpatient,301,86816,"HLA typing; DR/DQ, single antigen",,0,307,307,245.6,307,276.3,291.65,297.79,251.74,,297.79,291.65,Roundup_Memorial_Healthcare
40703153_1,Celiac Disease Comp Cascade (Mayo CDCOM),Outpatient,301,86816,"HLA typing; DR/DQ, single antigen",,0,307,307,245.6,307,245.6,291.65,297.79,251.74,,297.79,291.65,Roundup_Memorial_Healthcare
40703154_1,Ca 125,Inpatient,302,86304,"Immunoassay for tumor antigen, quantitative; CA 125",,0,192,192,153.6,192,172.8,182.4,186.24,157.44,,186.24,182.4,Roundup_Memorial_Healthcare
40703154_1,Ca 125,Outpatient,302,86304,"Immunoassay for tumor antigen, quantitative; CA 125",,0,192,192,153.6,192,153.6,182.4,186.24,157.44,,186.24,182.4,Roundup_Memorial_Healthcare
40703155_1,"Immunoglobulin A, S RMH",Inpatient,300,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,67,67,53.6,67,60.3,63.65,64.99,54.94,,64.99,63.65,Roundup_Memorial_Healthcare
40703155_1,"Immunoglobulin A, S RMH",Outpatient,300,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,67,67,53.6,67,53.6,63.65,64.99,54.94,,64.99,63.65,Roundup_Memorial_Healthcare
40703156_1,"Lead, Bld",Inpatient,301,83655,Lead,,0,85,85,68,85,76.5,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
40703156_1,"Lead, Bld",Outpatient,301,83655,Lead,,0,85,85,68,85,68,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
40703156_1{2},"Lead, blood (State Lab)",Inpatient,301,83655,Lead,,0,85,85,68,85,76.5,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
40703156_1{2},"Lead, blood (State Lab)",Outpatient,301,83655,Lead,,0,85,85,68,85,68,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
40703156_1{3},"Lead, Ur",Inpatient,301,83655,Lead,,0,80,80,64,80,72,76,77.6,65.6,,77.6,76,Roundup_Memorial_Healthcare
40703156_1{3},"Lead, Ur",Outpatient,301,83655,Lead,,0,80,80,64,80,64,76,77.6,65.6,,77.6,76,Roundup_Memorial_Healthcare
40703157_1,HCG Tumor Marker (Mayo BHCG),Inpatient,301,84702,"Gonadotropin, chorionic (hCG); quantitative",,0,90,90,72,90,81,85.5,87.3,73.8,,87.3,85.5,Roundup_Memorial_Healthcare
40703157_1,HCG Tumor Marker (Mayo BHCG),Outpatient,301,84702,"Gonadotropin, chorionic (hCG); quantitative",,0,90,90,72,90,72,85.5,87.3,73.8,,87.3,85.5,Roundup_Memorial_Healthcare
40703157_1{2},"Lead, Venous, Bl w/ Demographics (Mayo PBDV)",Inpatient,301,83655,Lead,,0,85,85,68,85,76.5,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
40703157_1{2},"Lead, Venous, Bl w/ Demographics (Mayo PBDV)",Outpatient,301,83655,Lead,,0,85,85,68,85,68,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
40703158_1,LH,Inpatient,301,83002,Gonadotropin; luteinizing hormone (LH),,0,163,163,130.4,163,146.7,154.85,158.11,133.66,,158.11,154.85,Roundup_Memorial_Healthcare
40703158_1,LH,Outpatient,301,83002,Gonadotropin; luteinizing hormone (LH),,0,163,163,130.4,163,130.4,154.85,158.11,133.66,,158.11,154.85,Roundup_Memorial_Healthcare
40703158_1{2},Luteinizing hormone,Inpatient,301,83002,Gonadotropin; luteinizing hormone (LH),,0,163,163,130.4,163,146.7,154.85,158.11,133.66,,158.11,154.85,Roundup_Memorial_Healthcare
40703158_1{2},Luteinizing hormone,Outpatient,301,83002,Gonadotropin; luteinizing hormone (LH),,0,163,163,130.4,163,130.4,154.85,158.11,133.66,,158.11,154.85,Roundup_Memorial_Healthcare
40703159_1,Myoglobin,Inpatient,301,83874,Myoglobin,,0,167,167,133.6,167,150.3,158.65,161.99,136.94,,161.99,158.65,Roundup_Memorial_Healthcare
40703159_1,Myoglobin,Outpatient,301,83874,Myoglobin,,0,167,167,133.6,167,133.6,158.65,161.99,136.94,,161.99,158.65,Roundup_Memorial_Healthcare
40703160_1,Troponin I,Inpatient,301,84484,"Troponin, quantitative",,0,133,133,106.4,133,119.7,126.35,129.01,109.06,,129.01,126.35,Roundup_Memorial_Healthcare
40703160_1,Troponin I,Outpatient,301,84484,"Troponin, quantitative",,0,133,133,106.4,133,106.4,126.35,129.01,109.06,,129.01,126.35,Roundup_Memorial_Healthcare
40703161_1,Lamotrigine (Mayo LAMO),Inpatient,301,80175,Lamotrigine,,0,67,67,53.6,67,60.3,63.65,64.99,54.94,,64.99,63.65,Roundup_Memorial_Healthcare
40703161_1,Lamotrigine (Mayo LAMO),Outpatient,301,80175,Lamotrigine,,0,67,67,53.6,67,53.6,63.65,64.99,54.94,,64.99,63.65,Roundup_Memorial_Healthcare
40703162_1,Progesterone Level,Inpatient,301,84144,Progesterone,,0,125,125,100,125,112.5,118.75,121.25,102.5,,121.25,118.75,Roundup_Memorial_Healthcare
40703162_1,Progesterone Level,Outpatient,301,84144,Progesterone,,0,125,125,100,125,100,118.75,121.25,102.5,,121.25,118.75,Roundup_Memorial_Healthcare
40703163_1,Gabapentin (Mayo GABA),Inpatient,301,80171,"Gabapentin, whole blood, serum, or plasma",,0,81,81,64.8,81,72.9,76.95,78.57,66.42,,78.57,76.95,Roundup_Memorial_Healthcare
40703163_1,Gabapentin (Mayo GABA),Outpatient,301,80171,"Gabapentin, whole blood, serum, or plasma",,0,81,81,64.8,81,64.8,76.95,78.57,66.42,,78.57,76.95,Roundup_Memorial_Healthcare
40703165_1,"Porphyrins, Feces (Mayo 81652)",Inpatient,301,84126,"Porphyrins, feces, quantitative",,0,399,399,319.2,399,359.1,379.05,387.03,327.18,,387.03,379.05,Roundup_Memorial_Healthcare
40703165_1,"Porphyrins, Feces (Mayo 81652)",Outpatient,301,84126,"Porphyrins, feces, quantitative",,0,399,399,319.2,399,319.2,379.05,387.03,327.18,,387.03,379.05,Roundup_Memorial_Healthcare
40703166_1,"Porphyrins, 24 hour urine (Mayo PQNU)",Inpatient,301,84120,"Porphyrins, urine; quantitation and fractionation",,0,214,214,171.2,214,192.6,203.3,207.58,175.48,,207.58,203.3,Roundup_Memorial_Healthcare
40703166_1,"Porphyrins, 24 hour urine (Mayo PQNU)",Outpatient,301,84120,"Porphyrins, urine; quantitation and fractionation",,0,214,214,171.2,214,171.2,203.3,207.58,175.48,,207.58,203.3,Roundup_Memorial_Healthcare
40703167_1,"Protein, Fluid (Regional)",Inpatient,301,84157,"Protein, total, except by refractometry; other source (eg, synovial fluid, cerebrospinal fluid)",,0,40,40,32,40,36,38,38.8,32.8,,38.8,38,Roundup_Memorial_Healthcare
40703167_1,"Protein, Fluid (Regional)",Outpatient,301,84157,"Protein, total, except by refractometry; other source (eg, synovial fluid, cerebrospinal fluid)",,0,40,40,32,40,32,38,38.8,32.8,,38.8,38,Roundup_Memorial_Healthcare
40703167_1{2},CSF Protein,Inpatient,301,84157,"Protein, total, except by refractometry; other source (eg, synovial fluid, cerebrospinal fluid)",,0,40,40,32,40,36,38,38.8,32.8,,38.8,38,Roundup_Memorial_Healthcare
40703167_1{2},CSF Protein,Outpatient,301,84157,"Protein, total, except by refractometry; other source (eg, synovial fluid, cerebrospinal fluid)",,0,40,40,32,40,32,38,38.8,32.8,,38.8,38,Roundup_Memorial_Healthcare
40703172_1,Inactive Malaria Smear,Inpatient,,,,,0,46,46,36.8,46,41.4,43.7,44.62,37.72,,44.62,43.7,Roundup_Memorial_Healthcare
40703172_1,Inactive Malaria Smear,Outpatient,,,,,0,46,46,36.8,46,36.8,43.7,44.62,37.72,,44.62,43.7,Roundup_Memorial_Healthcare
40703173_1,"Oxalate, 24 hour urine (Mayo OXU)",Inpatient,301,83945,Oxalate,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703173_1,"Oxalate, 24 hour urine (Mayo OXU)",Outpatient,301,83945,Oxalate,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703174_1,"Citrate Excretion, Ur (Mayo CITR)",Inpatient,301,82507,Citrate,,0,366,366,292.8,366,329.4,347.7,355.02,300.12,,355.02,347.7,Roundup_Memorial_Healthcare
40703174_1,"Citrate Excretion, Ur (Mayo CITR)",Outpatient,301,82507,Citrate,,0,366,366,292.8,366,292.8,347.7,355.02,300.12,,355.02,347.7,Roundup_Memorial_Healthcare
40703175_1,"Cortisol, Free, 24 hr, Urine (Mayo CORTU)",Inpatient,301,82530,Cortisol; free,,0,177,177,141.6,177,159.3,168.15,171.69,145.14,,171.69,168.15,Roundup_Memorial_Healthcare
40703175_1,"Cortisol, Free, 24 hr, Urine (Mayo CORTU)",Outpatient,301,82530,Cortisol; free,,0,177,177,141.6,177,141.6,168.15,171.69,145.14,,171.69,168.15,Roundup_Memorial_Healthcare
40703177_1,Aldosterone (Mayo ALDS),Inpatient,301,82088,Aldosterone,,0,387,387,309.6,387,348.3,367.65,375.39,317.34,,375.39,367.65,Roundup_Memorial_Healthcare
40703177_1,Aldosterone (Mayo ALDS),Outpatient,301,82088,Aldosterone,,0,387,387,309.6,387,309.6,367.65,375.39,317.34,,375.39,367.65,Roundup_Memorial_Healthcare
40703178_1,"PCP Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703178_1,"PCP Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703180_1,"Cocaine Conf, MedTox",Inpatient,300,80353,Cocaine,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703180_1,"Cocaine Conf, MedTox",Outpatient,300,80353,Cocaine,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703181_1,"Amphet Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703181_1,"Amphet Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703182_1,"THC Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703182_1,"THC Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703183_1,"Opiate Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,133,133,106.4,133,119.7,126.35,129.01,109.06,,129.01,126.35,Roundup_Memorial_Healthcare
40703183_1,"Opiate Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,133,133,106.4,133,106.4,126.35,129.01,109.06,,129.01,126.35,Roundup_Memorial_Healthcare
40703184_1,"Barbiturates Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703184_1,"Barbiturates Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703185_1,"Tricyclics Conf, MedTox",Inpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,158.4,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703185_1,"Tricyclics Conf, MedTox",Outpatient,300,G0480,Drug test def 1-7 classes,,0,176,176,140.8,176,140.8,167.2,170.72,144.32,,170.72,167.2,Roundup_Memorial_Healthcare
40703186_1,Lyme IgM Band(s),Inpatient,302,86617,"Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immunoblot)",,0,146,146,116.8,146,131.4,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
40703186_1,Lyme IgM Band(s),Outpatient,302,86617,"Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immunoblot)",,0,146,146,116.8,146,116.8,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
40703186_1{2},Lyme Ser IgM,Inpatient,,,,,0,146,146,116.8,146,131.4,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
40703186_1{2},Lyme Ser IgM,Outpatient,,,,,0,146,146,116.8,146,116.8,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
40703188_1,"Prealbumin, Blood",Inpatient,301,84134,Prealbumin,,0,130,130,104,130,117,123.5,126.1,106.6,,126.1,123.5,Roundup_Memorial_Healthcare
40703188_1,"Prealbumin, Blood",Outpatient,301,84134,Prealbumin,,0,130,130,104,130,104,123.5,126.1,106.6,,126.1,123.5,Roundup_Memorial_Healthcare
40703189_1,"Homocysteine, Plasma",Inpatient,301,83090,Homocysteine,,0,149,149,119.2,149,134.1,141.55,144.53,122.18,,144.53,141.55,Roundup_Memorial_Healthcare
40703189_1,"Homocysteine, Plasma",Outpatient,301,83090,Homocysteine,,0,149,149,119.2,149,119.2,141.55,144.53,122.18,,144.53,141.55,Roundup_Memorial_Healthcare
40703191_1,ACTH (Mayo ACTH),Inpatient,301,82024,Adrenocorticotropic hormone (ACTH),,0,150,150,120,150,135,142.5,145.5,123,,145.5,142.5,Roundup_Memorial_Healthcare
40703191_1,ACTH (Mayo ACTH),Outpatient,301,82024,Adrenocorticotropic hormone (ACTH),,0,150,150,120,150,120,142.5,145.5,123,,145.5,142.5,Roundup_Memorial_Healthcare
40703191_1{2},Cortisol Level,Inpatient,301,82533,Cortisol; total,,0,146,146,116.8,146,131.4,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
40703191_1{2},Cortisol Level,Outpatient,301,82533,Cortisol; total,,0,146,146,116.8,146,116.8,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
40703194_1,C 1 Esterase Inh Func (Mayo FC1EQ),Inpatient,302,83520,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, not otherwise specified",,0,106,106,84.8,106,95.4,100.7,102.82,86.92,,102.82,100.7,Roundup_Memorial_Healthcare
40703194_1,C 1 Esterase Inh Func (Mayo FC1EQ),Outpatient,302,83520,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, not otherwise specified",,0,106,106,84.8,106,84.8,100.7,102.82,86.92,,102.82,100.7,Roundup_Memorial_Healthcare
40703195_1,Coccidioidomycosis (State Lab),Inpatient,300,86635,Antibody; Coccidioides,,0,81,81,64.8,81,72.9,76.95,78.57,66.42,,78.57,76.95,Roundup_Memorial_Healthcare
40703195_1,Coccidioidomycosis (State Lab),Outpatient,300,86635,Antibody; Coccidioides,,0,81,81,64.8,81,64.8,76.95,78.57,66.42,,78.57,76.95,Roundup_Memorial_Healthcare
40703196_1,Vit D 25-OH,Inpatient,301,82306,"Vitamin D; 25 hydroxy, includes fraction(s), if performed",,0,200,200,160,200,180,190,194,164,,194,190,Roundup_Memorial_Healthcare
40703196_1,Vit D 25-OH,Outpatient,301,82306,"Vitamin D; 25 hydroxy, includes fraction(s), if performed",,0,200,200,160,200,160,190,194,164,,194,190,Roundup_Memorial_Healthcare
40703197_1,Carbohydrate Antigen 19-9 (Mayo CA19),Inpatient,302,86301,"Immunoassay for tumor antigen, quantitative; CA 19-9",,0,192,192,153.6,192,172.8,182.4,186.24,157.44,,186.24,182.4,Roundup_Memorial_Healthcare
40703197_1,Carbohydrate Antigen 19-9 (Mayo CA19),Outpatient,302,86301,"Immunoassay for tumor antigen, quantitative; CA 19-9",,0,192,192,153.6,192,153.6,182.4,186.24,157.44,,186.24,182.4,Roundup_Memorial_Healthcare
40703198_1,Aldolase (Mayo ALS),Inpatient,301,82085,Aldolase,,0,89,89,71.2,89,80.1,84.55,86.33,72.98,,86.33,84.55,Roundup_Memorial_Healthcare
40703198_1,Aldolase (Mayo ALS),Outpatient,301,82085,Aldolase,,0,89,89,71.2,89,71.2,84.55,86.33,72.98,,86.33,84.55,Roundup_Memorial_Healthcare
40703199_1,Anti HBS Chronic,Inpatient,302,86706,Hepatitis B surface antibody (HBsAb),,0,80,80,64,80,72,76,77.6,65.6,,77.6,76,Roundup_Memorial_Healthcare
40703199_1,Anti HBS Chronic,Outpatient,302,86706,Hepatitis B surface antibody (HBsAb),,0,80,80,64,80,64,76,77.6,65.6,,77.6,76,Roundup_Memorial_Healthcare
40703201_1,ds-DNA Ab,Inpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,121,121,96.8,121,108.9,114.95,117.37,99.22,,117.37,114.95,Roundup_Memorial_Healthcare
40703201_1,ds-DNA Ab,Outpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,121,121,96.8,121,96.8,114.95,117.37,99.22,,117.37,114.95,Roundup_Memorial_Healthcare
40703201_1{2},ds-DNA Antibody,Inpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,121,121,96.8,121,108.9,114.95,117.37,99.22,,117.37,114.95,Roundup_Memorial_Healthcare
40703201_1{2},ds-DNA Antibody,Outpatient,302,86225,Deoxyribonucleic acid (DNA) antibody; native or double stranded,,0,121,121,96.8,121,96.8,114.95,117.37,99.22,,117.37,114.95,Roundup_Memorial_Healthcare
