Run Date: 10/18/2021 6:47:19 PM
CDM Date Stamp: 10/14/2020

Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL
1511740,MINE RESCUE EXAM,ProFee,0983,99455,"Work related or medical disability examination by the treating physician that includes: Completion of a medical history commensurate with the patient's condition; Performance of an examination commensurate with the patient's condition; Formulation of a diagnosis, assessment of capabilities and stability, and calculation of impairment; Development of future medical treatment plan; and Completion of necessary documentation/certificates and report.",,0,220.0000,176.0000,88.0000,1899.8860,N/A,182.6000,182.6000,182.6000,182.6000,176.0000,1419.0750,187.0000,N/A,N/A,1398.0870,1398.0870,1709.8974,1899.8860,213.4000,88.0000
1511906,CLINIC REGLAN UP TO 10MG,ProFee,0983,J2765,Metoclopramide hcl injection,,0,14.0000,11.2000,5.6000,13.5800,N/A,11.6200,11.6200,11.6200,11.6200,11.2000,11.9000,11.9000,N/A,N/A,0.0000,0.0000,9.1000,10.5000,13.5800,5.6000
1511914,EXC LESION 1.1-2.0CM,ProFee,0983,11642,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm",,0,818.0000,654.4000,285.0400,1341.7250,307.1970,678.9400,678.9400,678.9400,678.9400,285.0400,1341.7250,306.6725,N/A,N/A,1321.8810,1321.8810,706.9518,785.5020,793.4600,305.5017
1511922,EXCISION LESION > 4CM,ProFee,0983,11406,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter over 4.0 cm",,0,951.0000,760.8000,232.5294,2137.0675,417.2465,789.3300,789.3300,789.3300,789.3300,1986.3200,877.0300,2137.0675,N/A,N/A,864.0588,864.0588,232.5294,258.3660,922.4700,419.3910
1511930,INCISION/DRAINAGE PERIANAL ABSCESS,ProFee,0983,46050,"Incision and drainage, perianal abscess, superficial",,0,617.0000,493.6000,167.7225,2162.2300,167.7225,512.1100,512.1100,512.1100,512.1100,853.4400,2162.2300,918.2100,N/A,N/A,2130.2508,2130.2508,1521.5850,1690.6500,598.4900,169.8692
1511948,FRACTURE CARE TALUS,ProFee,0983,28430,Closed treatment of talus fracture; without manipulation,,0,727.0000,581.6000,354.8655,1212.0150,354.8655,603.4100,603.4100,603.4100,603.4100,425.6000,1212.0150,457.9000,N/A,N/A,1194.0894,1194.0894,534.2454,593.6060,705.1900,411.6886
1511955,REMOVAL FB COMPLICATED SUBCUTANEOUS,ProFee,0983,10121,"Incision and removal of foreign body, subcutaneous tissues; complicated",,0,840.0000,672.0000,312.9379,2405.0580,313.6705,697.2000,697.2000,697.2000,697.2000,425.0400,862.7500,457.2975,N/A,N/A,849.9900,849.9900,2164.5522,2405.0580,814.8000,312.9379
1511963,PARING BENIGN LESION 2-4 LESIONS,ProFee,0983,11056,"Paring or cutting of benign hyperkeratotic lesion (eg, corn or callus); 2 to 4 lesions",,0,176.0000,140.8000,37.6803,2497.8100,39.4295,146.0800,146.0800,146.0800,146.0800,1807.6800,2497.8100,1944.8700,N/A,N/A,2460.8676,2460.8676,1806.1344,2006.8160,170.7200,37.6803
1511971,FRACTURE CARE CALCANEOUS,ProFee,0983,28400,Closed treatment of calcaneal fracture; without manipulation,,0,761.0000,608.8000,247.5200,738.1700,385.4675,631.6300,631.6300,631.6300,631.6300,247.5200,408.7650,266.3050,N/A,N/A,402.7194,402.7194,278.8272,309.8080,738.1700,390.2117
1511989,DIRECT LARYNGOSCOPY,ProFee,0983,31515,"Laryngoscopy direct, with or without tracheoscopy; for aspiration",,0,639.0000,511.2000,46.2978,619.8300,184.7890,530.3700,530.3700,530.3700,530.3700,511.2000,313.5650,543.1500,N/A,N/A,308.9274,308.9274,46.2978,51.4420,619.8300,183.0282
1511997,DISLOCATION RADIAL HEAD NURSEMAID,ProFee,0983,24640,"Closed treatment of radial head subluxation in child, nursemaid elbow, with manipulation",,0,425.0000,340.0000,29.1312,1311.0400,133.0010,352.7500,352.7500,352.7500,352.7500,1218.5600,35.7000,1311.0400,N/A,N/A,35.1720,35.1720,29.1312,32.3680,412.2500,135.1334
1512011,OBSERVATION DISCHARGE NXT DAY,ProFee,0982,99217,"Observation care discharge day management (This code is to be utilized to report all services provided to a patient on discharge from outpatient hospital ""observation status"" if the discharge is on other than the initial date of ""observation status."" To report services to a patient designated as ""observation status"" or ""inpatient status"" and discharged on the same date, use the codes for Observation or Inpatient Care Services [including Admission and Discharge Services, 99234-99236 as appropriate.])",,0,263.0000,210.4000,55.1412,255.1100,120.6425,218.2900,218.2900,218.2900,218.2900,114.8000,61.2850,123.5125,N/A,N/A,60.3786,60.3786,55.1412,61.2680,255.1100,120.0447
1512029,FB REMOVAL CONJUNCTIVA,ProFee,0983,65205,"Removal of foreign body, external eye; conjunctival superficial",,0,169.0000,135.2000,12.8800,163.9300,48.8455,140.2700,140.2700,140.2700,140.2700,12.8800,19.0400,13.8575,N/A,N/A,18.7584,18.7584,47.3382,52.5980,163.9300,49.2922
1512045,LAC REPAIR INT 12.6-20.0 CM,ProFee,0983,12045,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 12.6 cm to 20.0 cm",,0,1223.0000,978.4000,455.9900,2912.4850,456.6760,1015.0900,1015.0900,1015.0900,1015.0900,2707.0400,972.8250,2912.4850,N/A,N/A,958.4370,958.4370,1100.2230,1222.4700,1186.3100,455.9900
1512052,INCISION AND DRAINAGE ABSCESS COMPL,ProFee,0983,10061,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); complicated or multiple",,0,625.0000,500.0000,215.6000,1197.0380,306.6085,518.7500,518.7500,518.7500,518.7500,215.6000,971.6350,231.9625,N/A,N/A,957.2646,957.2646,1077.3342,1197.0380,606.2500,308.9786
1512078,EXC LESION 1.1-2.0 CM,ProFee,0983,11622,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 1.1 to 2.0 cm",,0,773.0000,618.4000,54.8800,749.8100,285.4225,641.5900,641.5900,641.5900,641.5900,54.8800,621.7750,59.0450,N/A,N/A,612.5790,612.5790,210.6810,234.0900,749.8100,283.5090
1512086,CLINIC MENINGOCOCCAL (MENVEO),ProFee,0983,90733,"Meningococcal polysaccharide vaccine, serogroups A, C, Y, W-135, quadrivalent (MPSV4), for subcutaneous use",,0,204.0000,163.2000,81.6000,197.8800,N/A,169.3200,169.3200,169.3200,169.3200,163.2000,173.4000,173.4000,N/A,N/A,0.0000,0.0000,132.6000,153.0000,197.8800,81.6000
1512094,CLINIC IV PUSH,ProFee,0983,96374,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",,0,215.0000,172.0000,16.1262,208.5500,65.3235,178.4500,178.4500,178.4500,178.4500,62.1600,27.9650,66.8775,N/A,N/A,27.5514,27.5514,16.1262,17.9180,208.5500,66.7100
1512128,CLINIC FLU VACCINE-INTRANASAL,ProFee,0983,90672,"Influenza virus vaccine, quadrivalent, live (LAIV4), for intranasal use",,0,47.0000,37.6000,18.8000,65.6725,N/A,39.0100,39.0100,39.0100,39.0100,61.0400,39.9500,65.6725,N/A,N/A,0.0000,0.0000,30.5500,35.2500,45.5900,18.8000
1512144,LAC REPAIR > 30CM,ProFee,0983,12007,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm",,0,903.0000,722.4000,248.9355,1868.8950,248.9355,749.4900,749.4900,749.4900,749.4900,851.2000,1868.8950,915.8000,N/A,N/A,1841.2542,1841.2542,1215.1872,1350.2080,875.9100,399.7607
1512151,CLINIC PEDIARIX,ProFee,0983,90723,"Diphtheria, tetanus toxoids, acellular pertussis vaccine, hepatitis B, and inactivated poliovirus vaccine (DTaP-HepB-IPV), for intramuscular use",,0,149.0000,119.2000,59.6000,221.1175,N/A,123.6700,123.6700,123.6700,123.6700,205.5200,126.6500,221.1175,N/A,N/A,0.0000,0.0000,96.8500,111.7500,144.5300,59.6000
1512169,INC AND DRAINAGE PERINEAL ABSCESS,ProFee,0983,56405,Incision and drainage of vulva or perineal abscess,,0,363.0000,290.4000,47.0400,352.1100,201.8555,301.2900,301.2900,301.2900,301.2900,47.0400,308.5500,50.6100,N/A,N/A,0.0000,0.0000,235.9500,272.2500,352.1100,185.4237
1512177,INC AND DRAINAGE PILONIDAL CYST,ProFee,0983,10080,Incision and drainage of pilonidal cyst; simple,,0,544.0000,435.2000,173.6075,722.9250,173.6075,451.5200,451.5200,451.5200,451.5200,522.4800,722.9250,562.1325,N/A,N/A,712.2330,712.2330,541.0080,601.1200,527.6800,176.9394
1512185,CLINIC ATIVAN 2MG,ProFee,0983,J2060,Lorazepam injection,,0,27.0000,21.6000,10.8000,26.1900,N/A,22.4100,22.4100,22.4100,22.4100,21.6000,22.9500,22.9500,N/A,N/A,0.0000,0.0000,17.5500,20.2500,26.1900,10.8000
1512227,CLINIC TB SKIN TEST & ADM,ProFee,0983,86580,"Skin test; tuberculosis, intradermal",,0,62.0000,49.6000,15.3010,60.1400,15.3010,51.4600,51.4600,51.4600,51.4600,49.6000,52.7000,52.7000,N/A,N/A,0.0000,0.0000,40.3000,46.5000,60.1400,24.8000
1512235,CLINIC IMMUNIZATION ADM NASAL/ORAL,ProFee,0983,90473,Immunization administration by intranasal or oral route; 1 vaccine (single or combination vaccine/toxoid),,0,76.0000,60.8000,23.5400,125.3200,23.5400,63.0800,63.0800,63.0800,63.0800,116.4800,64.6000,125.3200,N/A,N/A,0.0000,0.0000,49.4000,57.0000,73.7200,24.2052
1512243,LAC REPAIR 12.6-20CM,ProFee,0981,12035,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm",,0,1262.0000,1009.6000,396.3924,1224.1400,408.4190,1047.4600,1047.4600,1047.4600,1047.4600,1077.4400,713.4050,1159.2100,N/A,N/A,702.8538,702.8538,396.3924,440.4360,1224.1400,677.6135
1512250,EXCISION BENIGN LESION 2.1-3.CM,Ambulatory Surgical,,11423,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 2.1 to 3.0 cm",,0,613.0000,490.4000,490.4000,613.0000,582.3500,508.7900,508.7900,508.7900,508.7900,582.3500,594.6100,594.6100,563.9600,582.3500,600.7400,613.0000,539.4400,600.7400,594.6100,N/A
1512250,EXCISION BENIGN LESION 2.1-3.CM,Inpatient,,11423,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 2.1 to 3.0 cm",,0,613.0000,490.4000,490.4000,613.0000,582.3500,533.3100,533.3100,533.3100,533.3100,582.3500,594.6100,594.6100,582.3500,582.3500,600.7400,613.0000,539.4400,600.7400,594.6100,N/A
1512268,COLPOSCOPY WITH BIOPSY & CURETTAGE,ProFee,0983,57454,Colposcopy of the cervix including upper/adjacent vagina; with biopsy(s) of the cervix and endocervical curettage,,0,505.0000,404.0000,39.7600,1751.6800,228.9265,419.1500,419.1500,419.1500,419.1500,39.7600,1751.6800,42.7775,N/A,N/A,1725.7728,1725.7728,1417.0248,1574.4720,489.8500,227.6290
1512284,INJECTION PERIPHERAL NERVE,ProFee,0983,64450,"Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",,0,474.0000,379.2000,72.3855,2531.7050,72.3855,393.4200,393.4200,393.4200,393.4200,2353.1200,97.5800,2531.7050,N/A,N/A,96.1368,96.1368,268.9434,298.8260,459.7800,137.3294
1512292,MEDICARE WOMENS PELVIC AND BREAST,ProFee,0983,G0101,Ca screen;pelvic/breast exam,,0,319.0000,255.2000,47.6685,309.4300,47.6685,264.7700,264.7700,264.7700,264.7700,255.2000,271.1500,271.1500,N/A,N/A,0.0000,0.0000,207.3500,239.2500,309.4300,127.6000
1512300,MEDICARE MENS PROSTATE SCREENING,ProFee,0983,G0102,Prostate ca screening; dre,,0,238.0000,190.4000,14.7125,230.8600,14.7125,197.5400,197.5400,197.5400,197.5400,190.4000,202.3000,202.3000,N/A,N/A,0.0000,0.0000,154.7000,178.5000,230.8600,95.2000
1512334,TOBACCO CESSATION UP TO 10 MINUTES,ProFee,0983,99406,"Smoking and tobacco use cessation counseling visit; intermediate, greater than 3 minutes up to 10 minutes",,0,125.0000,100.0000,19.6000,309.8080,20.5975,103.7500,103.7500,103.7500,103.7500,19.6000,198.7300,21.0875,N/A,N/A,195.7908,195.7908,278.8272,309.8080,121.2500,20.8781
1512342,CLINIC RSV TEST,ProFee,0983,87420,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; respiratory syncytial virus",,0,62.0000,49.6000,8.3460,505.4975,N/A,51.4600,51.4600,51.4600,51.4600,469.8400,52.7000,505.4975,N/A,N/A,0.0000,0.0000,15.9965,17.3875,60.1400,8.3460
1512359,CLINIC IV PUSH ADDITIONAL DRUG,ProFee,0983,96375,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",,0,138.0000,110.4000,18.7584,133.8600,27.0710,114.5400,114.5400,114.5400,114.5400,25.7600,19.0400,27.7150,N/A,N/A,18.7584,18.7584,24.4494,27.1660,133.8600,27.7986
1512367,CLINIC IV PUSH SEQUENTIAL SAME DRUG,ProFee,0983,96376,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)",,0,78.0000,62.4000,16.6464,75.6600,N/A,64.7400,64.7400,64.7400,64.7400,62.4000,66.3000,66.3000,N/A,N/A,0.0000,0.0000,16.6464,18.4960,75.6600,31.2000
1512375,CLINIC HEMOGLOBIN,ProFee,0983,85018,Blood count; hemoglobin (Hgb),,0,12.0000,9.6000,1.4220,11.6400,N/A,9.9600,9.9600,9.9600,9.9600,9.6000,10.2000,10.2000,N/A,N/A,0.0000,0.0000,2.7255,2.9625,11.6400,1.4220
1512383,MEDICARE SCREENING PAP,ProFee,0983,Q0091,Obtaining screen pap smear,,0,49.0000,39.2000,19.6000,314.5050,31.7790,40.6700,40.6700,40.6700,40.6700,39.2000,41.6500,314.5050,N/A,N/A,0.0000,0.0000,31.8500,36.7500,47.5300,19.6000
1512391,CLINIC LEAD LEVEL,ProFee,0983,83655,Lead,,0,30.0000,24.0000,7.2660,29.1000,N/A,24.9000,24.9000,24.9000,24.9000,24.0000,25.5000,25.5000,N/A,N/A,0.0000,0.0000,13.9265,15.1375,29.1000,7.2660
1512409,TRACH TUBE CHANGE,ProFee,0983,31502,Tracheotomy tube change prior to establishment of fistula tract,,0,127.0000,101.6000,59.0907,467.6700,59.4385,105.4100,105.4100,105.4100,105.4100,101.6000,467.6700,107.9500,N/A,N/A,460.7532,460.7532,89.9946,99.9940,123.1900,59.0907
1512417,LESION DESTRUCT .6-1.0 CM,ProFee,0983,17261,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 0.6 to 1.0 cm",,0,433.0000,346.4000,146.1131,917.8640,146.5365,359.3900,359.3900,359.3900,359.3900,346.4000,774.0950,368.0500,N/A,N/A,762.6462,762.6462,826.0776,917.8640,420.0100,146.1131
1512508,INCISION/DRAINAGE ABSCESS,ProFee,0983,10060,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); simple or single",,0,353.0000,282.4000,165.7767,1232.2450,168.8995,292.9900,292.9900,292.9900,292.9900,763.8400,1232.2450,821.8100,N/A,N/A,1214.0202,1214.0202,1021.6728,1135.1920,342.4100,165.7767
1512557,LESION REMOVAL - 1ST LESION,ProFee,0982,17000,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), premalignant lesions (eg, actinic keratoses); first lesion",,0,220.0000,176.0000,90.0405,1970.7775,90.0405,182.6000,182.6000,182.6000,182.6000,1831.7600,1430.3800,1970.7775,N/A,N/A,1409.2248,1409.2248,896.3046,995.8940,213.4000,90.1666
1512565,LESION REMOVAL 2-14 LESIONS,ProFee,0983,17003,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), premalignant lesions (eg, actinic keratoses); second through 14 lesions, each (List separately in addition to code for first lesion)",,0,35.0000,28.0000,3.4769,2105.7375,3.5310,29.0500,29.0500,29.0500,29.0500,1957.2000,468.2650,2105.7375,N/A,N/A,461.3394,461.3394,1250.5608,1389.5120,33.9500,3.4769
1512607,ARTHROCENTESIS LG JOINT,ProFee,0983,20610,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance",,0,251.0000,200.8000,77.6820,1122.7650,77.6820,208.3300,208.3300,208.3300,208.3300,200.8000,1122.7650,213.3500,N/A,N/A,1106.1594,1106.1594,163.1500,188.2500,243.4700,108.4661
1512615,LESION REMOVAL >15 LESIONS,ProFee,0983,17004,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), premalignant lesions (eg, actinic keratoses), 15 or more lesions",,0,554.0000,443.2000,164.1915,1712.3050,164.1915,459.8200,459.8200,459.8200,459.8200,1591.5200,797.8950,1712.3050,N/A,N/A,786.0942,786.0942,409.3974,454.8860,537.3800,164.6788
1512623,LESION DESTRUCTION BEIGN UP TO 14,ProFee,0983,17110,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions; up to 14 lesions",,0,349.0000,279.2000,110.7951,856.0180,112.4035,289.6700,289.6700,289.6700,289.6700,288.4000,537.8800,310.2875,N/A,N/A,529.9248,529.9248,770.4162,856.0180,338.5300,110.7951
1512631,LESION DESTRUCTION BENIGN > 14,ProFee,0983,17111,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions; 15 or more lesions",,0,416.0000,332.8000,136.2979,696.7450,137.7090,345.2800,345.2800,345.2800,345.2800,230.7200,696.7450,248.2300,N/A,N/A,686.4402,686.4402,470.2608,522.5120,403.5200,136.2979
1512649,LESION DESTRUCTION .6-1CM,ProFee,0983,17281,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.6 to 1.0 cm",,0,536.0000,428.8000,128.3778,5148.3625,200.6785,444.8800,444.8800,444.8800,444.8800,4785.2000,130.3050,5148.3625,N/A,N/A,128.3778,128.3778,509.2758,565.8620,519.9200,314.0525
1512656,FB REMOVAL - MUSCLE - SIMPLE,ProFee,0983,20520,Removal of foreign body in muscle or tendon sheath; simple,,0,649.0000,519.2000,248.3470,934.7450,248.3470,538.6700,538.6700,538.6700,538.6700,519.2000,934.7450,551.6500,N/A,N/A,920.9202,920.9202,667.9368,742.1520,629.5300,250.4036
1512706,NAIL DEBRIDEMENT 1-5,ProFee,0983,11720,Debridement of nail(s) by any method(s); 1 to 5,,0,97.0000,77.6000,24.7170,1332.2050,24.7170,80.5100,80.5100,80.5100,80.5100,89.0400,1332.2050,95.7975,N/A,N/A,1312.5018,1312.5018,1116.8694,1240.9660,94.0900,24.9039
1512722,NAIL EXCISION,ProFee,0983,11750,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal",,0,675.0000,540.0000,79.5200,902.6150,171.2535,560.2500,560.2500,560.2500,560.2500,79.5200,902.6150,85.5550,N/A,N/A,889.2654,889.2654,623.1996,692.4440,654.7500,377.8845
1512748,NAIL WEDGE RESECTION,ProFee,0983,11765,"Wedge excision of skin of nail fold (eg, for ingrown toenail)",,0,506.0000,404.8000,18.4800,1823.0800,155.3640,419.9800,419.9800,419.9800,419.9800,18.4800,1823.0800,19.8825,N/A,N/A,1796.1168,1796.1168,1513.7820,1681.9800,490.8200,156.0115
