PROC NUMBER + PRICE MOD,PROCEDURE NAME,BASE PRICE,UNIT PRICE,hospital
1006126,T-HELPER LYMPH MARKER 86361,,228.0,Sidney_Health_Center
1006127,ANTITHYROID AB ANTI TPO 86376,,150.2,Sidney_Health_Center
1006129,LIVER KDNEY MIC TYP1 AB 86376,,128.0,Sidney_Health_Center
1006131,BACTERIAL ANTIGEN 86403,,18.0,Sidney_Health_Center
1006137,SKIN TEST TB INTRADERM 86580,,27.0,Sidney_Health_Center
1006139,ADENOVIRUS 86603,,90.0,Sidney_Health_Center
1006141,FUNGAL SEROLOGY ASPER 86606,,65.0,Sidney_Health_Center
1006142,PNEUMOCOCCAL AB EA 86317,,72.0,Sidney_Health_Center
1006143,BARTONELLA QUINT EA ABD 86611,,58.0,Sidney_Health_Center
1006145,BLASTOMYCES AB SERUM 86612,,98.0,Sidney_Health_Center
1006148,B PERTUSS AB IGG BY MAID 86615,,118.0,Sidney_Health_Center
1006149,LYMES WESTERN BLOT 86617,,149.0,Sidney_Health_Center
1006151,LYMES TOTAL 86618,,145.0,Sidney_Health_Center
1006153,CHLAMYDIA TITER IGG IGA 86631,,100.0,Sidney_Health_Center
1006154,CHLAMYDIA TITER IGM 86632,,118.0,Sidney_Health_Center
1006157,Q FEVER AB G M 86638,,52.0,Sidney_Health_Center
1006158,CMV IGG AB 86644,,159.0,Sidney_Health_Center
1006159,CMV IGM AB 86645,,170.0,Sidney_Health_Center
1006161,ENCEPHALITIS CALIF LACR 86651,,70.0,Sidney_Health_Center
1006162,ENCEPHALITIS ST LOUIS 86653,,78.0,Sidney_Health_Center
1006163,ENCEPHALITIS WESTERN EQ 86654,,80.0,Sidney_Health_Center
1006164,COXSACKI A 86658,,35.0,Sidney_Health_Center
1006165,COXSACKIE B (1-6) 86658,,35.0,Sidney_Health_Center
1006168,EPSTEIN BARR EARLY AG 86663,,124.0,Sidney_Health_Center
1006169,EB VIRUS-EBNA 86664,,130.0,Sidney_Health_Center
1006170,EPSTEIN B VIRUS-VCA 86665,,141.0,Sidney_Health_Center
1006171,EHRLICHIA CHAF IGG M AB 86666,,154.0,Sidney_Health_Center
1006172,SACCHA CEREV IGG IGA 86671,,192.0,Sidney_Health_Center
1006173,HEMOPHILUS INFLUENZA AB 86684,,129.0,Sidney_Health_Center
1006174,HTLV 1 ANTIBODY 86790,,164.0,Sidney_Health_Center
1006177,HEP D VIRUS AB 86692,,113.0,Sidney_Health_Center
1006178,HERPES SMPLX VIR AB IGM 86694,,142.0,Sidney_Health_Center
1006180,HERPES SIMPLX VIR1 IGG 86695,,115.0,Sidney_Health_Center
1006181,HERPES SMPLX VIR 2 IGG 86696,,179.0,Sidney_Health_Center
1006182,HISTOPLASMA AB 86698,,86.0,Sidney_Health_Center
1006184,HIV 2 AB 86702,,156.0,Sidney_Health_Center
1006185,HEP B CORE AB TOTAL 86704,,101.0,Sidney_Health_Center
1006186,HEP B CORE AB-IGM ONLY 86705,,101.0,Sidney_Health_Center
1006187,HEP BE AB-HBEAB 86707,,105.0,Sidney_Health_Center
1006188,HEP A TOTAL 86708,,86.0,Sidney_Health_Center
1006189,HEP A ACUTE AB-HAV-IGM 86709,,93.0,Sidney_Health_Center
1006190,INFLUENZA A AB 86710,,24.0,Sidney_Health_Center
1006191,INFLUENZA B AB 86710,,24.0,Sidney_Health_Center
1006192,LEGIONELLA IGG OR IGM EA 86713,,125.0,Sidney_Health_Center
1006194,MUMPS TITER G&amp;M 86735,,113.0,Sidney_Health_Center
1006196,PARVOVIRUS IGM IGG 86747,,146.0,Sidney_Health_Center
1006197,E HISTOLYTICA AB,,130.0,Sidney_Health_Center
1006198,RICKETTSIA AB-RICK TYPHI 86757,,96.0,Sidney_Health_Center
1006200,RUBEOLA TITER IGG IGM 86765,,152.25,Sidney_Health_Center
1006201,RUBEOLA IGG ANTIBODY 86765,,102.0,Sidney_Health_Center
1006203,TOXOPLASMA IGG 86777,,127.0,Sidney_Health_Center
1006204,TOXOPLASMA IGM 86778,,164.0,Sidney_Health_Center
1006205,FLUORES TREPONEMAL AB 86780,,65.0,Sidney_Health_Center
1006207,VARICELLA ZOSTER SCREEN 86787,,123.0,Sidney_Health_Center
1006208,HANTAVIRUS ANTIBODY 86790,,103.0,Sidney_Health_Center
1006209,HERPES VIRU 6 AB HHV-6 86790,,113.0,Sidney_Health_Center
1006210,W NILE VIR G SER OR CF 86789,,102.0,Sidney_Health_Center
1006213,THYROGLOBULIN AB 86800,,145.0,Sidney_Health_Center
1006216,HLA-B27 ANTIGEN 86812,,232.0,Sidney_Health_Center
1006217,ELUTION 86860,,105.0,Sidney_Health_Center
1006219,ANTIBODY TITER 86886,,72.0,Sidney_Health_Center
1006221,AUTOLOGOUS BLOOD COLLECT 86890,,318.0,Sidney_Health_Center
1006224,RBC ANTIGEN TYPING PT 86905,,66.0,Sidney_Health_Center
1006230,AUTO ABSORPTION 86978,,132.0,Sidney_Health_Center
1006231,CULTURE STOOL ADD PATHGN87046,,111.0,Sidney_Health_Center
1006232,CULTURE: STOOL SAL SHIG 87045,,121.0,Sidney_Health_Center
1006233,CULT STOOL ADD'L PLT SCR 87046,,111.0,Sidney_Health_Center
1006236,CULTURE: BACT OTHER 87070,,98.0,Sidney_Health_Center
1006237,CULTURE: BACT RESPITOR 87070,,98.0,Sidney_Health_Center
1006238,ANAEROBIC IDENTIFICATION 87076,,48.0,Sidney_Health_Center
1006239,PATHOGENIC ORGANISM SCR 87081,,66.0,Sidney_Health_Center
1006242,CULTURE:FC SKN-HAIR-NAIL 87101,,78.0,Sidney_Health_Center
1006243,CULTURE: FUNGUS,,70.0,Sidney_Health_Center
1006244,CULTURE: FUNGUS BLOOD 87103,,90.0,Sidney_Health_Center
1006245,CULTURE: FUNGUS YEAST ID,,78.0,Sidney_Health_Center
1006250,CULT CHLAMYDIA TRACHOMA 87110,,80.0,Sidney_Health_Center
1006251,CULTURE: TYPING ANTISERU 87147,,37.0,Sidney_Health_Center
1006255,PIN WORM EXAM 87172,,56.0,Sidney_Health_Center
1006257,SENSITIVITY STUDY KB 87184,,42.0,Sidney_Health_Center
1006258,BETA LACTAMASE 87185,,36.0,Sidney_Health_Center
1006262,MALARIA SMEAR 87207,,80.0,Sidney_Health_Center
1006264,TRICHROME STAIN 87209,,78.0,Sidney_Health_Center
1006265,FERN TEST,,30.0,Sidney_Health_Center
1006266,KOH SKIN HAIR NAILS 87220,,30.0,Sidney_Health_Center
1006268,HERPES TYPING 87253,,80.0,Sidney_Health_Center
1006269,CMV RAPID CULTURE 87254,,84.0,Sidney_Health_Center
1006282,H PYLORI AG STOOL 87338,,229.0,Sidney_Health_Center
1006283,HEP B SURF AG CONF 87341,,88.0,Sidney_Health_Center
1006284,HEP BE AG-HBEAG 87350,,105.0,Sidney_Health_Center
1006285,HISTOPLASMA AG URINE 87385,,140.0,Sidney_Health_Center
1006287,ROTAVIRUS FECAL 87425,,101.0,Sidney_Health_Center
1006288,SHIGA-LIKE TOXIN 87427,,73.0,Sidney_Health_Center
1006289,ASPERGILLUS ANTIGEN 87305,,170.0,Sidney_Health_Center
1006292,CHLAMYDIA BY AMPLIFICAT 87491,,40.0,Sidney_Health_Center
1006293,CMV PCR 87496,,148.0,Sidney_Health_Center
1006294,HEP B VIRAL DNA 87517,,507.0,Sidney_Health_Center
1006295,HEP C GENOTYPE PCR 87902,,661.0,Sidney_Health_Center
1006297,HEP C RNA PCR QNT 87522,,464.0,Sidney_Health_Center
1006299,HIV 1 RNA PCR QNT 87536,,528.0,Sidney_Health_Center
1006301,GC BY DNA AMPLIFICATION 87591,,82.0,Sidney_Health_Center
1006303,ENTEROVIRUS RT-PCR 87498,,202.0,Sidney_Health_Center
1006304,VARICELLA ZOSTR PCR CSF,,146.0,Sidney_Health_Center
1006305,EPSTEIN BARR PCR NON-BLOOD 87798,,135.0,Sidney_Health_Center
1006306,PERTUSSIS PCR 87798,,146.0,Sidney_Health_Center
1006307,BK VIRUS DNA QUANT 87799,,200.0,Sidney_Health_Center
1006308,INFLUENZA A B DIRECT 87804,,47.0,Sidney_Health_Center
1006309,RSV DIRECT ELISA 87807,,61.0,Sidney_Health_Center
1006310,HIV-1 GENOTYPE,,968.0,Sidney_Health_Center
1006317,FLOW TC 1ST MARKER 88184,,287.0,Sidney_Health_Center
1006323,FLOW TR ADDNL MARKER 88185,,175.0,Sidney_Health_Center
1006328,CHROMOSOME BLD CULTURE 88230,,491.0,Sidney_Health_Center
1006331,CHROMOSOME AMN CULTURE 88235,,418.0,Sidney_Health_Center
1006332,CHROMOSOME TISSUE BM BL 88237,,641.0,Sidney_Health_Center
1006336,CHROMOSOME ANAL 20-25CEL 88264,,444.0,Sidney_Health_Center
1006337,CHROMOSOME AMN ANALYSIS 88269,,451.0,Sidney_Health_Center
1006338,FISH DNA PROBE MOL 88271,,144.0,Sidney_Health_Center
1006347,FISH INTERPHASE IN SITU 88275,,231.0,Sidney_Health_Center
1006350,CHROMOSOME INTERP&amp;REPORT 88291,,126.0,Sidney_Health_Center
1006351,FISH INTERP &amp; REPORT SO 88291,,79.0,Sidney_Health_Center
1006352,GROSS ONLY 88300,,63.0,Sidney_Health_Center
1006353,SURGICAL PATH LEVEL II 88302,,132.0,Sidney_Health_Center
1006354,SURGICAL PATH LEVEL III 88304,,87.0,Sidney_Health_Center
1006355,SURGICAL PATH LEVEL IV 88305,,75.0,Sidney_Health_Center
1006356,SURGICAL PATH LEVEL V 88307,,247.0,Sidney_Health_Center
1006357,SURGICAL PATH LEVEL VI 88309,,328.0,Sidney_Health_Center
1006358,DECALCIFIED TISSUE 88311,,16.0,Sidney_Health_Center
1006359,STAIN SPECIAL I 88312,,124.0,Sidney_Health_Center
1006361,STAIN SPECIAL II 88313,,102.0,Sidney_Health_Center
1006365,ESTERASE NONSPECIFIC 88319,,196.0,Sidney_Health_Center
1006376,FROZEN SECTION INITIAL 88331,,93.0,Sidney_Health_Center
1006377,FROZEN SECT ADDNL SLIDE 88332,,64.0,Sidney_Health_Center
1006378,TOUCH PREP INITIAL CYTE,,91.0,Sidney_Health_Center
1006379,TOUCH PREP EA ADDT SITE,,58.0,Sidney_Health_Center
1006381,IMMUNOPEROXIDASE STAIN 88342,,216.0,Sidney_Health_Center
1006391,FISH-1ST PROBE 88368,,490.0,Sidney_Health_Center
1006394,LEUKOCYTE FECAL 89055,,35.0,Sidney_Health_Center
1006395,SYN FLUID CRYSTAL 89060,,72.0,Sidney_Health_Center
1006398,CRYOPRECIPITAT PROC UNIT P9012,,150.0,Sidney_Health_Center
1006399,FRESH FRZ PLASM PROC UNITP9017,,197.0,Sidney_Health_Center
1006404,HANDLING CHARGE,,40.0,Sidney_Health_Center
1006405,IRRADIATION CHARGE 86945,,159.0,Sidney_Health_Center
1006417FAC,CYTOPATH CONC 88108,,186.0,Sidney_Health_Center
1006418,CYTOPATH FLUID ETC 88104,,127.0,Sidney_Health_Center
1006420,CYTOPATH CERV BETH 88164,,68.0,Sidney_Health_Center
1006423,FNA IMMED EVAL 88172,,82.0,Sidney_Health_Center
1006424,FNA INTERP REPORT 88173,,225.0,Sidney_Health_Center
1006499,MIX STUDY PROTIME,,39.0,Sidney_Health_Center
1006500,ESR NON AUTOMATED 85651,,22.0,Sidney_Health_Center
1006502,MIX STUDY PTT 85732,,66.0,Sidney_Health_Center
1006535,AB BACTERIUM NES 86609,,56.0,Sidney_Health_Center
1006538,INSULIN ANTIBODIES 86337,,274.0,Sidney_Health_Center
1006612,MUSK ANTIBODY 83519,,206.0,Sidney_Health_Center
1006663,HERPES SIMPLEX VIR PCR 87529,,95.0,Sidney_Health_Center
1006668,PF 31238 ENDO NASAL EPISTAXIS,,1042.0,Sidney_Health_Center
1006676,ITRACONAZOLE SO 80299.003,,106.0,Sidney_Health_Center
1006677,LEAD 83655,,57.0,Sidney_Health_Center
1006680,COLLAGEN XLINK LEVEL 1 82523,,214.0,Sidney_Health_Center
1006688,GLUCOSE &amp; DOSE 82950,,61.0,Sidney_Health_Center
1006692,HEMOQUANT FECAL 84126,,135.0,Sidney_Health_Center
1006693,VALPROIC ACID FREE S.O. 80165,,110.0,Sidney_Health_Center
1006710,PANCREATIC ELASTASE 1FE,,82.0,Sidney_Health_Center
1006717,MDI INITIAL TX,,95.0,Sidney_Health_Center
1006722,CPAP MASK INIT DAY,,572.0,Sidney_Health_Center
1006731,DIAGNOSTIC SPUTUM,,112.0,Sidney_Health_Center
1006732,PF 31256 ENDO NASAL MAXILLARY,,1142.0,Sidney_Health_Center
1006737,SURG CHEMO BLADDER INSTILL,,457.0,Sidney_Health_Center
1006763,BETA HYDROXYBUTYRATE 82010,,55.0,Sidney_Health_Center
1006765,CPK ISO ELECTROPHORESIS 82552,,104.0,Sidney_Health_Center
1006777,ENDOMYSIAL IGA AB QUAL 86255,,120.0,Sidney_Health_Center
1006785,H PYLORI IGM,,170.0,Sidney_Health_Center
1006787,CMV DNA QUANTITATIVE 87497,,584.0,Sidney_Health_Center
1006788,HGB ELP IEL CONFIRM 82664,,140.0,Sidney_Health_Center
1006789,HGB ELP CASCADE 2 UNSTABLE,,62.0,Sidney_Health_Center
1006800,SURG REPO LONG GI TBE DUODENUM,,538.0,Sidney_Health_Center
1006805,CTA PELVIS WCONT +WO IF PERF,,1575.0,Sidney_Health_Center
1006806,CTA EXT UPPER WCONT+WO IF PERF,,850.0,Sidney_Health_Center
1006820,INFECT AGT NUC ACD AMP EA ORG,,139.0,Sidney_Health_Center
1006836,THORACIC WO SERIALOGRAPHY,,532.0,Sidney_Health_Center
1006847,PROTEIN WEST BLOT WITH INTERP,,160.0,Sidney_Health_Center
1006849,IMMUNOASSAY NONINF L1 SO 83516,,132.0,Sidney_Health_Center
1006850,PF 99307 NU FCLTY CARE SUBS 1,,133.0,Sidney_Health_Center
1006875,CONS &amp;REPRT WSLIDE PREP 88323,,103.0,Sidney_Health_Center
1006876,INHIBIN B 83520,,189.0,Sidney_Health_Center
1006877,CALPROTECTIN 83993,,213.0,Sidney_Health_Center
1006887,VEN BLD COLLECTION IVAD 36591,,72.0,Sidney_Health_Center
1006891,US HYSTEROSONOGRAPHY,,280.0,Sidney_Health_Center
1006895,JOINT SURVEY SINGLE VW2+JOINT,,89.0,Sidney_Health_Center
1006909,PFR 76820 DOPP FETAL UMBILICAL,,133.0,Sidney_Health_Center
1006911,COLUM CHROM QUANT 82542,,270.0,Sidney_Health_Center
1006961,LACTOFERRIN FECAL QUAL 83630,,150.0,Sidney_Health_Center
1006964,FISH INITIAL PROBE 88365,,249.0,Sidney_Health_Center
1006965,ADAMTS13 VWFCP 85397,,250.0,Sidney_Health_Center
1006966,CYTO CERV THN MAN 88142,,106.0,Sidney_Health_Center
1006968,PF 93016 CV STRES TST SUPERVIS,,62.0,Sidney_Health_Center
1006969,PF 93018 CV STRES TST I&amp;R ONLY,,41.0,Sidney_Health_Center
1006970,PF G0405 EKG INT&amp;RPT INI MDCAR,,21.0,Sidney_Health_Center
1006971,PF 99218  INIT OBSV CARE LVL 1,,294.0,Sidney_Health_Center
1006972,PF 99219 INIT OBSV CARE LVL 2,,370.0,Sidney_Health_Center
1006973,PF 99220 INIT OBSV CARE LVL 3,,547.0,Sidney_Health_Center
1006974,PF 99217  OBSV CARE DSCHG,,214.0,Sidney_Health_Center
1006975,PF 99234 OBS WADM &amp; DC LVL 1,,386.0,Sidney_Health_Center
1006976,PF 99235 OBSV WADM &amp; DC LVL2,,500.0,Sidney_Health_Center
1006977,PF 99236 OBSV WADM &amp; DC LVL3,,644.0,Sidney_Health_Center
1006978,PF 20600 ARTHROC ASP INJ SMALL JOINT BURSA WO US GUID,,143.0,Sidney_Health_Center
1006978FAC,PF 20600 ARTHROC ASP INJ SMALL JOINT BURSA WO US GUID,,14.0,Sidney_Health_Center
1006978PRO,PF 20600 ARTHROC ASP INJ SMALL JOINT BURSA WO US GUID,,129.0,Sidney_Health_Center
1006979,PF 31502 TRACHEOTOMY TUBE CHNG,,176.0,Sidney_Health_Center
1006979FAC,PF 31502 TRACHEOTOMY TUBE CHNG,,18.0,Sidney_Health_Center
1006979PRO,PF 31502 TRACHEOTOMY TUBE CHNG,,158.0,Sidney_Health_Center
1006980,PF 20610 ARTHROC ASP INJ MAJOR JOINT BURSA WO US GUID,,184.0,Sidney_Health_Center
1006980FAC,PF 20610 ARTHROC ASP INJ MAJOR JOINT BURSA WO US GUID,,18.0,Sidney_Health_Center
1006980PRO,PF 20610 ARTHROC ASP INJ MAJOR JOINT BURSA WO US GUID,,166.0,Sidney_Health_Center
1006981,PF 12032 RPR INT SCP2.6-7.5CM,,692.0,Sidney_Health_Center
1006981FAC,PF 12032 RPR INT SCP2.6-7.5CM,,69.0,Sidney_Health_Center
1006981PRO,PF 12032 RPR INT SCP2.6-7.5CM,,623.0,Sidney_Health_Center
1007000,BLOOD ADMIN 0-2 HRS,,282.0,Sidney_Health_Center
1007006,NM MYOCARDIAL SPECT SNGL STDY,,1184.0,Sidney_Health_Center
1007018,OUTPATIENT CARDIAC REHAB PHASE II,,208.0,Sidney_Health_Center
1007019,PF 31571 LARYNGOSCPY DIR WINJ,,1238.0,Sidney_Health_Center
1007019FAC,PF 31571 LARYNGOSCPY DIR WINJ,,124.0,Sidney_Health_Center
1007019PRO,PF 31571 LARYNGOSCPY DIR WINJ,,1114.0,Sidney_Health_Center
1007044,TX RM SELECT DEBR &lt;20SQCM 97597,,191.0,Sidney_Health_Center
1007045,TX RM SELECT DEBR ADDL 20SQCM97598,,142.0,Sidney_Health_Center
1007046,TX RM NONSELCT DEBRIDEMENT 97602,,101.0,Sidney_Health_Center
1007048,I123 SOD IODIDE DX PER 100 UCI UP TO 999 UCI,,1106.0,Sidney_Health_Center
1007067,PF 31576 LARYNGOSCOPY WBX,,632.0,Sidney_Health_Center
1007067FAC,PF 31576 LARYNGOSCOPY WBX,,63.0,Sidney_Health_Center
1007067PRO,PF 31576 LARYNGOSCOPY WBX,,569.0,Sidney_Health_Center
1007273,PF 31579 LARYNGOSCOPY WSTROBO,,425.0,Sidney_Health_Center
1007397,PF 31615 BRONCH THRU TRACHEOST,,613.0,Sidney_Health_Center
1007419,PF 31830 REVISE TRACH SCAR,,1149.0,Sidney_Health_Center
1007435,PF 33213 INSERT PCMKR GEN DUAL,,1368.0,Sidney_Health_Center
1007436,PF 33233 RMV PCMKR PULSE GEN,,851.0,Sidney_Health_Center
1007437,PF 33240 INS DEFIB GENERATOR W EXIST SNGLE LEAD,,1729.0,Sidney_Health_Center
1007438,PF 33241 RMVL DEFIB GENERATOR ONLY,,919.0,Sidney_Health_Center
1007449,BIOPSY MUSCLE PERC NEEDLE,,50.0,Sidney_Health_Center
1007522,PF 34812 EXPOSE ARTERY FEM OPN,,1325.0,Sidney_Health_Center
1007522FAC,PF 34812 EXPOSE ARTERY FEM OPN,,133.0,Sidney_Health_Center
1007522PRO,PF 34812 EXPOSE ARTERY FEM OPN,,1193.0,Sidney_Health_Center
1007530,TC99M PERTECHNETATE PER MCI,,365.0,Sidney_Health_Center
1007536,RESP MUSCLE STRENGTH 15 MINS,,85.0,Sidney_Health_Center
1007539,PF 35081 RPR ANEURYSM ABD AORT,,6994.0,Sidney_Health_Center
1007539FAC,PF 35081 RPR ANEURYSM ABD AORT,,699.0,Sidney_Health_Center
1007539PRO,PF 35081 RPR ANEURYSM ABD AORT,,6295.0,Sidney_Health_Center
1007544,PF 36002 INJ TX PSEUDOANEU EXT,,518.0,Sidney_Health_Center
1007544FAC,PF 36002 INJ TX PSEUDOANEU EXT,,52.0,Sidney_Health_Center
1007544PRO,PF 36002 INJ TX PSEUDOANEU EXT,,466.0,Sidney_Health_Center
1007549,PF 36591 COLLECT BLD IMPL DVC,,72.0,Sidney_Health_Center
1007590,US PELVIC LIMITED,,325.0,Sidney_Health_Center
1007640,BIOPSY LYMPH NODE,,63.0,Sidney_Health_Center
1007643,CT PLACEMENT WITH PLAN,,558.0,Sidney_Health_Center
1007659,PF G0009 ADM PNEUMOCOCCAL VACC,,39.0,Sidney_Health_Center
1007660,PF G0008  FLUENZA VACC ADM,,10.0,Sidney_Health_Center
1007672,ADMIN INFLUENZA VIR VAC !,,21.0,Sidney_Health_Center
1007673,ADMIN PNEUMOCOCCAL VAC !,,49.0,Sidney_Health_Center
1007681,MD 62270 SPINAL PUNCTURE LUMBAR DX,,422.0,Sidney_Health_Center
1007685,ED 96366 IV INFUS THER PROPH DIAG EA ADDL HR,,113.0,Sidney_Health_Center
1007687,ED 96365 IV INFUS THER PROPH DIAG INITIAL UP TO 1HR,,333.0,Sidney_Health_Center
1007688,ED 96361 IV INFUS THERAPY HYDRATION FLUIDS ADDL HR,,93.0,Sidney_Health_Center
1007689,ED 96360 IV INFUS THERAPY HYDRATION FLUIDS INITIAL 31 MIN-1HR,,199.0,Sidney_Health_Center
1007690,ED 96372 THER PROPH DIAG INJECTION SQ IM,,100.0,Sidney_Health_Center
1007691,ED 96374 THER PROPH DIAG INJ IV PUSH INITIAL,,180.0,Sidney_Health_Center
1007692,ED 90471 IMMUNE ADMIN 1 VACCINE,,53.0,Sidney_Health_Center
1007693,ED 90472 IMMUN ADMIN EA ADDL VACCINE,,36.0,Sidney_Health_Center
1007705,PF 36620 CATH CANN ART PERC,,333.0,Sidney_Health_Center
1007716,IV INFUSION TX PROPH DX INIT TO 1HR,,333.0,Sidney_Health_Center
1007744,RAD EXAM GI UPPER W WO DELAYED IMG WO KUB,,627.0,Sidney_Health_Center
1007763,ABD PARACENTESIS W IMAGING,,580.0,Sidney_Health_Center
1007766,W NILE VIR M SER OR CF 86788,,122.0,Sidney_Health_Center
1007767,PSG CPAP BIPAP 4+ PARAMETERS,,3251.0,Sidney_Health_Center
1007771,NM URINARY BLADDER RESIDUAL STDY,,285.0,Sidney_Health_Center
1007772,ED 99292 CRIT CARE EA ADDL 30 MINS,,448.0,Sidney_Health_Center
1007774,ED 96367 IV INFUS THER PROPH DIAG ADDL SEQ NEW DRUG UP TO 1 HR,,152.0,Sidney_Health_Center
1007775,ED 96368 IV INFUS FOR THER PROPH DIAG CONCUR,,110.0,Sidney_Health_Center
1007776,IV PUSH SEQUENTIAL NEW DRUG,,116.0,Sidney_Health_Center
1007788,HSV HPV ISH INITIAL 88365,,295.0,Sidney_Health_Center
1007808,THER PROC IMPROVE RESP FUNCT 15 MIN,,85.0,Sidney_Health_Center
1007817,NOROVIRUS FECAL 87798,,139.0,Sidney_Health_Center
1007821,PF 37607 LIGATE BAND ANG ACCES,,1371.0,Sidney_Health_Center
1007824,ANES 36400 VENIPUNCTURE &lt; AGE 3,,74.0,Sidney_Health_Center
1007829,MD 64400 INJ ANES AGENT TRIG NERVE EA BRANCH,,688.0,Sidney_Health_Center
1007850,MD 51705 CHANGE CYSTOSTOMY TUBE,,372.0,Sidney_Health_Center
1007853,CELL CNT BDY FLD NO DIFF89050,,48.0,Sidney_Health_Center
1007874,CHLORIDE FECAL QUANT 82438,,84.0,Sidney_Health_Center
1007903,GLUC TOL ADD SPECS 82952,,47.0,Sidney_Health_Center
1007913,CORTISOL FREE 82530,,139.0,Sidney_Health_Center
1007916,CHOLINESTERASE RBC 82482,,114.0,Sidney_Health_Center
1007926,RETICULOCYTE WITH CELLULAR PARAMETER 85046,,46.0,Sidney_Health_Center
1007927,INTRINSIC FACTOR ANTIBODY86340,,194.0,Sidney_Health_Center
1007936,MD 27818 CLSD TX ANKLE FX WMANIPULT,,2079.0,Sidney_Health_Center
1007952,ALLERGEN IGG 86001,,12.0,Sidney_Health_Center
1007955,CHYMOTRYPSIN STOOL 84311,,37.0,Sidney_Health_Center
1007969,FREE LIGHT CHAIN 83883,,113.0,Sidney_Health_Center
1007976,ANES 62273 EPIDURAL BLOOD PATCH,,926.0,Sidney_Health_Center
1007985,CONT GLUC MONITOR IN TISSUE PHYS PROV EQUIP,,546.0,Sidney_Health_Center
1007987,ESTRIOL 82677,,121.0,Sidney_Health_Center
1007997,IMUNOASSAY NONINF MULT 83516,,125.0,Sidney_Health_Center
10080,INCISION &amp; DRAINAGE PILONIDAL CYST SMPL,,523.0,Sidney_Health_Center
1008003,CATECHOL FRA UR 82384,,200.0,Sidney_Health_Center
1008009,REPAIR SNGLE ELECTRODE PPM  DEFIB,,1501.0,Sidney_Health_Center
1008010,WEST NILE VIRUS PCR,,146.0,Sidney_Health_Center
1008015,COCCIDIODES AB 86635,,65.0,Sidney_Health_Center
1008024,BLD OCC FECAL HGB DETERM 82274,,46.0,Sidney_Health_Center
1008028,OXALATE 83945,,82.0,Sidney_Health_Center
1008034,MD 31575 FIBEROPTIC LARYNGOSCOPY,,344.0,Sidney_Health_Center
1008046,NIACIN - VITAMIN B3 84591,,84.0,Sidney_Health_Center
1008053,PF 38572 LAP LYMPH PELVIC BX,,3083.0,Sidney_Health_Center
1008055,PF 40820 DESTRUCT LSN VESTIBUL,,662.0,Sidney_Health_Center
1008056,PF 41105 BX TONG POSTERIOR 1 3,,429.0,Sidney_Health_Center
1008057,PF 42650 DILATE SALIVARY DUCT,,266.0,Sidney_Health_Center
1008058,PF 43242 UPPER EGD WASP BX,,1335.0,Sidney_Health_Center
1008059,PF 43259 UP EGD ENDOSCOPIC US,,487.0,Sidney_Health_Center
1008060,PF 43262 ERCP WSPHINC PAPILLO,,1514.0,Sidney_Health_Center
1008061,PF 43264 ERCP WRMVL STONE,,1368.0,Sidney_Health_Center
1008065,PF 43770 LAP GASTRIC WBAND,,6972.0,Sidney_Health_Center
1008066,PF 43774 LAP GASTRIC WBAND,,3796.0,Sidney_Health_Center
1008067,PF 45100 BX WALL ANORECTAL,,880.0,Sidney_Health_Center
1008069,PF 46910 DEST LSN ANUS ELECTRO,,591.0,Sidney_Health_Center
1008070,PF 46924  DEST LSN(S)ANUS ANY,,1275.0,Sidney_Health_Center
1008071,PF 51725 CYSTOMETROGRAM SMP,,499.0,Sidney_Health_Center
1008073,PF 51736 UROFLOWMETRY SIMPLE,,22.0,Sidney_Health_Center
1008074,PF 51741 UROFLOWMETRY COMPLEX,,21.0,Sidney_Health_Center
1008075,PF 51784 EMG ANAL URETHRAL SPH,,270.0,Sidney_Health_Center
1008076,PF 51797 STUDY VP INTRA-ABD,,290.0,Sidney_Health_Center
1008077,PF 51865 CYSTORRHAPHY CPLX,,2600.0,Sidney_Health_Center
1008080,PF 54065 DEST LES PENIS EXTNSV,,588.0,Sidney_Health_Center
1008081,PF 54100 BX PENIS CUTANEOUS,,540.0,Sidney_Health_Center
1008082,PF 56515 DEST VULVA LSN EXTNSV,,750.0,Sidney_Health_Center
1008083,PF 56700 PARTIAL HYMENECTOMY,,731.0,Sidney_Health_Center
1008084,PF 57260 ANT POST COLPORRHAPHY,,2727.0,Sidney_Health_Center
1008085,PF 57287 RMV RIVS SLING STRESS,,2222.0,Sidney_Health_Center
1008086,PF 57288 SLING OPER STRESS INC,,2500.0,Sidney_Health_Center
1008087,PF 57460 COLPOSCOPY BX LOP CER,,921.0,Sidney_Health_Center
1008088,PF 57461 COLPOSCOPY CONIZ CER,,1197.0,Sidney_Health_Center
1008089,PF 58565 HYSTEROS CANNUL BI TB,,6214.0,Sidney_Health_Center
1008090,PF 58571 LAPAR RMV TUB OV&lt;250G,,3971.0,Sidney_Health_Center
1008092,PF 93990 DUPX HEMODIALYS ACCES,,444.0,Sidney_Health_Center
1008093,PF 94003 VENT MANAGEMENT SUBS,,185.0,Sidney_Health_Center
1008094,PF 94070 SPIROMETRY PFT CPLX,,145.0,Sidney_Health_Center
1008094FAC,PF 94070 SPIROMETRY PFT CPLX,,15.0,Sidney_Health_Center
1008094PRO,PF 94070 SPIROMETRY PFT CPLX,,131.0,Sidney_Health_Center
