Number,Description,Revenue Code,CPT Code,Price,Discounted Cash Price,Min Contract Price,Max Contract Price,BCBS Traditional Network,BCBS Point of Service Network,BCBS Closed Plan Network,BCBS HealthLink ,BCBS Medicare Advantage,Allegiance,First Choice Health,United Health,Pacific Source,Mountain Health Coop,hospital
1109999,FOOT CLINIC VISIT,521.0,99999,29.12,29.12,24.1696,29.12,29.12,27.663999999999998,27.663999999999998,26.208000000000002,24.1696,24.752,28.5376,24.752,28.2464,28.2464,Missouri_River_Medical_Center
2100043,SHARP COLLECTOR 1 QT,990.0,,5.51,5.51,4.5733,5.51,5.51,5.2345,5.2345,4.959,4.5733,4.6834999999999996,5.3998,4.6834999999999996,5.3447,5.3447,Missouri_River_Medical_Center
2100289,LOTION 16OZ,990.0,,30.68,30.68,25.464399999999998,30.68,30.68,29.145999999999997,29.145999999999997,27.612000000000002,25.464399999999998,26.078,30.066399999999998,26.078,29.7596,29.7596,Missouri_River_Medical_Center
2100362,SHOWER CAP,990.0,,1.14,1.14,0.9461999999999998,1.14,1.14,1.083,1.083,1.026,0.9461999999999998,0.9689999999999999,1.1172,0.9689999999999999,1.1058,1.1058,Missouri_River_Medical_Center
2900788,ANTIBIOTIC INJECTION,450.0,90788,41.6,41.6,34.528,41.6,41.6,39.519999999999996,39.519999999999996,37.440000000000005,34.528,35.36,40.768,35.36,40.352,40.352,Missouri_River_Medical_Center
2901501,ER MEAL,991.0,S9977,5.2,5.2,4.316,5.2,5.2,4.9399999999999995,4.9399999999999995,4.680000000000001,4.316,4.42,5.096,4.42,5.044,5.044,Missouri_River_Medical_Center
2902960,CARDIOVERSION,450.0,92960,508.56,508.56,422.10479999999995,508.56,508.56,483.132,483.132,457.704,422.10479999999995,432.276,498.3888,432.276,493.3032,493.3032,Missouri_River_Medical_Center
2903203,TREATMENT ROOM 1ST HOUR,761.0,99234,231.92,231.92,192.4936,231.92,231.92,220.32399999999998,220.32399999999998,208.72799999999998,192.4936,197.13199999999998,227.2816,197.13199999999998,224.96239999999997,224.96239999999997,Missouri_River_Medical_Center
2903205,OBSERVATION PER HOUR,762.0,G0378,144.56,144.56,119.98479999999999,144.56,144.56,137.332,137.332,130.104,119.98479999999999,122.876,141.6688,122.876,140.2232,140.2232,Missouri_River_Medical_Center
2903206,TREATMENT ROOM ADDITIONAL HOURS,761.0,,157.04,157.04,130.3432,157.04,157.04,149.188,149.188,141.33599999999998,130.3432,133.48399999999998,153.89919999999998,133.48399999999998,152.3288,152.3288,Missouri_River_Medical_Center
2904000,BURN CARE PROCEDURE,450.0,,108.16,108.16,89.77279999999999,108.16,108.16,102.752,102.752,97.344,89.77279999999999,91.93599999999999,105.9968,91.93599999999999,104.9152,104.9152,Missouri_River_Medical_Center
2904001,CATHETERIZATION-SIMPLE TRTMNT ROOM,761.0,51702,362.96,362.96,301.25679999999994,362.96,362.96,344.81199999999995,344.81199999999995,326.664,301.25679999999994,308.51599999999996,355.70079999999996,308.51599999999996,352.0712,352.0712,Missouri_River_Medical_Center
2904002,CPR,450.0,92950,595.92,595.92,494.61359999999996,595.92,595.92,566.1239999999999,566.1239999999999,536.328,494.61359999999996,506.5319999999999,584.0015999999999,506.5319999999999,578.0423999999999,578.0423999999999,Missouri_River_Medical_Center
2904003,FOLLOWUP VISIT,450.0,99211,137.28,137.28,113.94239999999999,137.28,137.28,130.416,130.416,123.552,113.94239999999999,116.688,134.5344,116.688,133.1616,133.1616,Missouri_River_Medical_Center
2904005,FRACTURE CARE,450.0,,132.08,132.08,109.6264,132.08,132.08,125.476,125.476,118.87200000000001,109.6264,112.268,129.4384,112.268,128.1176,128.1176,Missouri_River_Medical_Center
2904006,INTUBATION,450.0,,132.08,132.08,109.6264,132.08,132.08,125.476,125.476,118.87200000000001,109.6264,112.268,129.4384,112.268,128.1176,128.1176,Missouri_River_Medical_Center
2904012,CATHETERIZATION-SIMPLE TRTMNT ROOM,761.0,51702,362.96,362.96,301.25679999999994,362.96,362.96,344.81199999999995,344.81199999999995,326.664,301.25679999999994,308.51599999999996,355.70079999999996,308.51599999999996,352.0712,352.0712,Missouri_River_Medical_Center
2909281,ER LEVEL 1,450.0,99281,266.24,266.24,220.9792,266.24,266.24,252.928,252.928,239.616,220.9792,226.304,260.9152,226.304,258.2528,258.2528,Missouri_River_Medical_Center
2909282,ER LEVEL 2,450.0,99282,358.8,358.8,297.804,358.8,358.8,340.86,340.86,322.92,297.804,304.98,351.624,304.98,348.036,348.036,Missouri_River_Medical_Center
2909283,ER LEVEL 3,450.0,99283,514.8,514.8,427.28399999999993,514.8,514.8,489.05999999999995,489.05999999999995,463.32,427.28399999999993,437.5799999999999,504.50399999999996,437.5799999999999,499.35599999999994,499.35599999999994,Missouri_River_Medical_Center
2909284,ER LEVEL 4,450.0,99284,769.6,769.6,638.768,769.6,769.6,731.12,731.12,692.64,638.768,654.16,754.208,654.16,746.5120000000001,746.5120000000001,Missouri_River_Medical_Center
2909285,ER LEVEL 5,450.0,99285,1134.64,1134.64,941.7512,1134.64,1134.64,1077.9080000000001,1077.9080000000001,1021.1760000000002,941.7512,964.4440000000001,1111.9472,964.4440000000001,1100.6008000000002,1100.6008000000002,Missouri_River_Medical_Center
2909291,ER CRITICAL CARE - HOSPITAL PORTIO,450.0,99291,1115.92,1115.92,926.2136,1115.92,1115.92,1060.124,1060.124,1004.3280000000001,926.2136,948.532,1093.6016,948.532,1082.4424000000001,1082.4424000000001,Missouri_River_Medical_Center
2909292,TRAUMA ACTIV BY EMS,450.0,G0390,1946.88,1946.88,1615.9104,1946.88,1946.88,1849.536,1849.536,1752.1920000000002,1615.9104,1654.848,1907.9424000000001,1654.848,1888.4736,1888.4736,Missouri_River_Medical_Center
4000013,ALBUMIN CREATININE RATIO,300.0,,136.24,136.24,113.0792,136.24,136.24,129.428,129.428,122.61600000000001,113.0792,115.804,133.5152,115.804,132.1528,132.1528,Missouri_River_Medical_Center
4000014,SOB PANEL,300.0,,580.32,580.32,481.66560000000004,580.32,580.32,551.304,551.304,522.288,481.66560000000004,493.27200000000005,568.7136,493.27200000000005,562.9104,562.9104,Missouri_River_Medical_Center
4000047,BMP - IONIZED CALCIUM,300.0,80047,86.32,86.32,20.595,84.5936,32.445,32.445,32.445,32.445,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,20.595,83.73039999999999,Missouri_River_Medical_Center
4000048,BASIC PANEL,301.0,80048,89.44,89.44,12.690000000000001,87.6512,19.985,19.985,19.985,19.985,74.23519999999999,76.024,87.6512,76.024,12.690000000000001,86.7568,Missouri_River_Medical_Center
4000050,GENERAL HEALTH PANEL,300.0,80050,261.04,261.04,100.0125,255.81920000000002,100.0125,100.0125,100.0125,100.0125,216.66320000000002,221.88400000000001,255.81920000000002,221.88400000000001,253.20880000000002,253.20880000000002,Missouri_River_Medical_Center
4000051,ELECTROLYTES,300.0,80051,69.68,69.68,10.515,68.2864,16.555,16.555,16.555,16.555,57.8344,59.228,68.2864,59.228,10.515,67.5896,Missouri_River_Medical_Center
4000053,COMPREHENSIVE METABOLIC PANEL,301.0,80053,144.56,144.56,15.84,141.6688,24.955,24.955,24.955,24.955,119.98479999999999,122.876,141.6688,122.876,15.84,140.2232,Missouri_River_Medical_Center
4000055,OBSTETRICAL PANEL,300.0,80055,291.2,291.2,71.715,285.376,112.94500000000001,112.94500000000001,112.94500000000001,112.94500000000001,241.69599999999997,247.51999999999998,285.376,247.51999999999998,71.715,282.464,Missouri_River_Medical_Center
4000061,LIPID PROFILE,300.0,80061,99.84,99.84,20.085,97.8432,31.639999999999997,31.639999999999997,31.639999999999997,31.639999999999997,82.8672,84.864,97.8432,84.864,20.085,96.8448,Missouri_River_Medical_Center
4000069,RENAL FUNCTION PANEL,300.0,80069,108.16,108.16,13.02,105.9968,20.51,20.51,20.51,20.51,89.77279999999999,91.93599999999999,105.9968,91.93599999999999,13.02,104.9152,Missouri_River_Medical_Center
4000074,HEPATITIS PROFILE,300.0,80074,272.48,272.48,71.44500000000001,267.0304,112.52499999999999,112.52499999999999,112.52499999999999,112.52499999999999,226.1584,231.608,267.0304,231.608,71.44500000000001,264.3056,Missouri_River_Medical_Center
4000076,HEPATIC FUNCTION PANEL,301.0,80076,86.32,86.32,12.254999999999999,84.5936,19.3025,19.3025,19.3025,19.3025,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,12.254999999999999,83.73039999999999,Missouri_River_Medical_Center
4000104,DRUG SCREEN QUALITATIVE MULTIPLE,301.0,80307,105.04,105.04,87.1832,105.04,105.04,99.788,99.788,94.536,87.1832,89.284,102.9392,89.284,93.21000000000001,101.8888,Missouri_River_Medical_Center
4000107,SET OF 3 BLOOD OCCULTS HOME,300.0,82270,30.16,30.16,6.57,29.5568,10.342500000000001,10.342500000000001,10.342500000000001,10.342500000000001,25.032799999999998,25.636,29.5568,25.636,6.57,29.2552,Missouri_River_Medical_Center
4000152,AMITRIPTYLINE,300.0,80152,95.68,95.68,79.4144,95.68,95.68,90.896,90.896,86.11200000000001,79.4144,81.328,93.7664,81.328,92.8096,92.8096,Missouri_River_Medical_Center
4000155,ETHYLENE GLYCOL S,300.0,80320,112.32,112.32,93.22559999999999,112.32,112.32,106.704,106.704,101.088,93.22559999999999,95.472,110.07359999999998,95.472,108.95039999999999,108.95039999999999,Missouri_River_Medical_Center
4000156,CARBAMAZEPINE (TEGRETOL) TOTAL,300.0,80156,85.28,85.28,21.855,83.5744,34.4225,34.4225,34.4225,34.4225,70.7824,72.488,83.5744,72.488,21.855,82.7216,Missouri_River_Medical_Center
4000158,CYCLOSPORIN LEVEL,300.0,80158,89.44,89.44,27.075000000000003,87.6512,42.6475,42.6475,42.6475,42.6475,74.23519999999999,76.024,87.6512,76.024,27.075000000000003,86.7568,Missouri_River_Medical_Center
4000160,DESIPRAMINE (NORPRAMINE),300.0,80160,93.6,93.6,77.68799999999999,93.6,93.6,88.91999999999999,88.91999999999999,84.24,77.68799999999999,79.55999999999999,91.728,79.55999999999999,90.79199999999999,90.79199999999999,Missouri_River_Medical_Center
4000162,DIGOXIN,300.0,80162,86.32,86.32,19.919999999999998,84.5936,31.377499999999998,31.377499999999998,31.377499999999998,31.377499999999998,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,19.919999999999998,83.73039999999999,Missouri_River_Medical_Center
4000164,VALPROIC ACID (DEPOKANE),300.0,80164,91.52,91.52,20.31,89.6896,31.990000000000002,31.990000000000002,31.990000000000002,31.990000000000002,75.96159999999999,77.792,89.6896,77.792,20.31,88.7744,Missouri_River_Medical_Center
4000168,ETHOSUXIMIDE,300.0,80168,76.96,76.96,24.509999999999998,75.42079999999999,38.605,38.605,38.605,38.605,63.87679999999999,65.416,75.42079999999999,65.416,24.509999999999998,74.65119999999999,Missouri_River_Medical_Center
4000170,GENTAMICIN LEVEL,300.0,80170,86.32,86.32,24.57,84.5936,38.692499999999995,38.692499999999995,38.692499999999995,38.692499999999995,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,24.57,83.73039999999999,Missouri_River_Medical_Center
4000178,LITHIUM,301.0,80178,53.04,53.04,9.915000000000001,51.9792,15.61,15.61,15.61,15.61,44.023199999999996,45.083999999999996,51.9792,45.083999999999996,9.915000000000001,51.4488,Missouri_River_Medical_Center
4000182,NORTRIPTYLINE (AVENTYL),300.0,80182,78.0,78.0,64.74,78.0,78.0,74.1,74.1,70.2,64.74,66.3,76.44,66.3,75.66,75.66,Missouri_River_Medical_Center
4000184,PHENOBARBITAL,300.0,80184,114.4,114.4,22.950000000000003,112.11200000000001,36.155,36.155,36.155,36.155,94.952,97.24000000000001,112.11200000000001,97.24000000000001,22.950000000000003,110.968,Missouri_River_Medical_Center
4000185,DILANTIN (PHENYTOIN),300.0,80185,86.32,86.32,19.875,84.5936,31.3075,31.3075,31.3075,31.3075,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,19.875,83.73039999999999,Missouri_River_Medical_Center
4000188,PRIMIDONE (MYSOLINE),300.0,80188,87.36,87.36,24.884999999999998,85.6128,39.199999999999996,39.199999999999996,39.199999999999996,39.199999999999996,72.5088,74.256,85.6128,74.256,24.884999999999998,84.7392,Missouri_River_Medical_Center
4000194,QUINIDINE,300.0,80194,76.96,76.96,21.9,75.42079999999999,34.4925,34.4925,34.4925,34.4925,63.87679999999999,65.416,75.42079999999999,65.416,21.9,74.65119999999999,Missouri_River_Medical_Center
4000196,SALICYLATES,300.0,80330,58.24,58.24,2.345,57.0752,2.345,2.345,2.345,2.345,48.3392,49.504,57.0752,49.504,56.4928,56.4928,Missouri_River_Medical_Center
4000197,"TACROLIMUS,BLOOD",300.0,80197,160.16,160.16,20.595,156.9568,32.445,32.445,32.445,32.445,132.9328,136.136,156.9568,136.136,20.595,155.3552,Missouri_River_Medical_Center
4000198,THEOPHYLLINE,300.0,80198,86.32,86.32,21.21,84.5936,33.4075,33.4075,33.4075,33.4075,71.64559999999999,73.37199999999999,84.5936,73.37199999999999,21.21,83.73039999999999,Missouri_River_Medical_Center
4000200,TOBRAMYCIN,300.0,80200,80.08,80.08,24.195,78.4784,38.115,38.115,38.115,38.115,66.4664,68.068,78.4784,68.068,24.195,77.6776,Missouri_River_Medical_Center
4000201,TOPIRAMATE,300.0,80201,76.96,76.96,17.88,75.42079999999999,28.1575,28.1575,28.1575,28.1575,63.87679999999999,65.416,75.42079999999999,65.416,17.88,74.65119999999999,Missouri_River_Medical_Center
4000202,VANCOMYCIN,300.0,80202,75.92,75.92,20.31,74.4016,31.990000000000002,31.990000000000002,31.990000000000002,31.990000000000002,63.0136,64.532,74.4016,64.532,20.31,73.6424,Missouri_River_Medical_Center
4000299,QUANTITATION OF DRUG,300.0,80305,91.52,91.52,18.9,89.6896,29.767500000000002,29.767500000000002,29.767500000000002,29.767500000000002,75.96159999999999,77.792,89.6896,77.792,18.9,88.7744,Missouri_River_Medical_Center
4000400,CORTISOL STIMULATION TEST,300.0,80400,159.12,159.12,48.92999999999999,155.9376,77.07,77.07,77.07,77.07,132.0696,135.252,155.9376,135.252,48.92999999999999,154.3464,Missouri_River_Medical_Center
4000428,WEST NILE VIRUS IGG,300.0,86789,134.16,134.16,21.585,131.4768,34.0025,34.0025,34.0025,34.0025,111.35279999999999,114.03599999999999,131.4768,114.03599999999999,21.585,130.1352,Missouri_River_Medical_Center
4000500,"CLINICAL PATHOLOGY CONSULT, LIMITE",300.0,80500,164.32,164.32,57.154999999999994,161.03359999999998,57.154999999999994,57.154999999999994,57.154999999999994,57.154999999999994,136.38559999999998,139.672,161.03359999999998,139.672,159.3904,159.3904,Missouri_River_Medical_Center
4001001,"URINALYSIS, COMPLETE, AUTOMATED",307.0,81001,35.36,35.36,4.755,34.6528,7.49,7.49,7.49,7.49,29.348799999999997,30.055999999999997,34.6528,30.055999999999997,4.755,34.2992,Missouri_River_Medical_Center
4001003,"URINALYSIS, PARTIAL, AUTOMATED, DI",300.0,81003,26.0,26.0,3.375,25.48,5.32,5.32,5.32,5.32,21.58,22.099999999999998,25.48,22.099999999999998,3.375,25.22,Missouri_River_Medical_Center
4001004,"TRAMADOL AND METABOLITE, URINE",300.0,80373,60.32,60.32,50.065599999999996,59.1136,52.0975,52.0975,52.0975,52.0975,50.065599999999996,51.272,59.1136,51.272,58.5104,58.5104,Missouri_River_Medical_Center
4001015,URINALYSIS MICRO EXAM,300.0,81015,24.96,24.96,4.574999999999999,24.4608,7.21,7.21,7.21,7.21,20.7168,21.216,24.4608,21.216,4.574999999999999,24.2112,Missouri_River_Medical_Center
4001025,URINE BHCG QUALITATIVE,301.0,81025,43.68,43.68,12.915,42.8064,20.334999999999997,20.334999999999997,20.334999999999997,20.334999999999997,36.2544,37.128,42.8064,37.128,12.915,42.3696,Missouri_River_Medical_Center
4001050,URINE VOLUME MEASUREMENT,300.0,81050,24.96,24.96,5.46,24.4608,8.592500000000001,8.592500000000001,8.592500000000001,8.592500000000001,20.7168,21.216,24.4608,21.216,5.46,24.2112,Missouri_River_Medical_Center
4001220,CYSTIC FIBROSIS GENE ANALYSIS- CFT,300.0,81220,290.16,290.16,240.83280000000002,290.16,290.16,275.652,275.652,261.144,240.83280000000002,246.63600000000002,284.3568,246.63600000000002,281.4552,281.4552,Missouri_River_Medical_Center
4001230,PROTEINASE 3 AB,302.0,86021,54.08,54.08,22.575000000000003,52.9984,35.56,35.56,35.56,35.56,44.886399999999995,45.967999999999996,52.9984,45.967999999999996,22.575000000000003,52.4576,Missouri_River_Medical_Center
4001231,DNA DOUBLE STRANDED AB,300.0,86235,81.12,81.12,26.895,79.4976,42.3675,42.3675,42.3675,42.3675,67.3296,68.952,79.4976,68.952,26.895,78.6864,Missouri_River_Medical_Center
4001240,"PROTHROMBIN, COAGULATION FACTOR II",300.0,81240,307.84,307.84,98.535,301.68319999999994,155.19,155.19,155.19,155.19,255.50719999999995,261.664,301.68319999999994,261.664,98.535,298.60479999999995,Missouri_River_Medical_Center
4001256,"HEMOCHROMATOSIS HFE GENE ANALYSIS,",300.0,81256,546.0,546.0,98.03999999999999,535.08,154.42,154.42,154.42,154.42,453.17999999999995,464.09999999999997,535.08,464.09999999999997,98.03999999999999,529.62,Missouri_River_Medical_Center
4001291,"MTHFR (5, 10, - METHYLENETETRAHYRD",300.0,81291,108.16,108.16,89.77279999999999,108.16,108.16,102.752,102.752,97.344,89.77279999999999,91.93599999999999,105.9968,91.93599999999999,98.01,104.9152,Missouri_River_Medical_Center
4001293,MYELOPEROXIDASE ANTIBODY,302.0,86021,54.08,54.08,22.575000000000003,52.9984,35.56,35.56,35.56,35.56,44.886399999999995,45.967999999999996,52.9984,45.967999999999996,22.575000000000003,52.4576,Missouri_River_Medical_Center
4001294,MYELOPEROXIDASE ANTIBODY,300.0,86021,198.64,198.64,22.575000000000003,194.66719999999998,35.56,35.56,35.56,35.56,164.8712,168.844,194.66719999999998,168.844,22.575000000000003,192.68079999999998,Missouri_River_Medical_Center
4001295,THYROID PANEL,301.0,84436,64.48,64.48,10.305,63.190400000000004,16.2225,16.2225,16.2225,16.2225,53.5184,54.808,63.190400000000004,54.808,10.305,62.5456,Missouri_River_Medical_Center
4001297,ANTI-DOUBLE STRAND DNA ANTIBODY,302.0,86235,81.12,81.12,26.895,79.4976,42.3675,42.3675,42.3675,42.3675,67.3296,68.952,79.4976,68.952,26.895,78.6864,Missouri_River_Medical_Center
4001298,ANTIMULLERIAN HORMONE,300.0,83520,145.6,145.6,25.905,142.688,40.7925,40.7925,40.7925,40.7925,120.84799999999998,123.75999999999999,142.688,123.75999999999999,25.905,141.232,Missouri_River_Medical_Center
4001299,"MTHFR (5, 10, - METHYLENETETRAHYRD",300.0,81291,108.16,108.16,89.77279999999999,108.16,108.16,102.752,102.752,97.344,89.77279999999999,91.93599999999999,105.9968,91.93599999999999,98.01,104.9152,Missouri_River_Medical_Center
4001301,HEPARIN ANTI-XA,300.0,85520,205.92,205.92,19.634999999999998,201.80159999999998,30.922500000000003,30.922500000000003,30.922500000000003,30.922500000000003,170.91359999999997,175.03199999999998,201.80159999999998,175.03199999999998,19.634999999999998,199.74239999999998,Missouri_River_Medical_Center
4001302,"MITOCHONDRIAL ANTIBODIES(M2),SERUM",300.0,83516,57.2,57.2,17.294999999999998,56.056000000000004,27.247500000000002,27.247500000000002,27.247500000000002,27.247500000000002,47.476,48.620000000000005,56.056000000000004,48.620000000000005,17.294999999999998,55.484,Missouri_River_Medical_Center
4001303,CELIAC DISEASE SEROLOGY,300.0,82784,85.28,85.28,13.950000000000001,83.5744,21.98,21.98,21.98,21.98,70.7824,72.488,83.5744,72.488,13.950000000000001,82.7216,Missouri_River_Medical_Center
4001304,"INHIBIN B,SERUM",300.0,83520,98.8,98.8,25.905,96.824,40.7925,40.7925,40.7925,40.7925,82.00399999999999,83.97999999999999,96.824,83.97999999999999,25.905,95.836,Missouri_River_Medical_Center
4001305,THYROTROPIN RECEPTOR ANTIBODY,300.0,83520,182.0,182.0,25.905,178.35999999999999,40.7925,40.7925,40.7925,40.7925,151.06,154.7,178.35999999999999,154.7,25.905,176.54,Missouri_River_Medical_Center
4001306,PROMETHEUS CROHN'S,301.0,86141,912.6,912.6,19.424999999999997,894.348,30.59,30.59,30.59,30.59,757.458,775.71,894.348,775.71,19.424999999999997,885.222,Missouri_River_Medical_Center
4001308,COVID COLLECTION FEE,300.0,99072,27.04,27.04,22.443199999999997,27.04,27.04,25.688,25.688,24.336,22.443199999999997,22.983999999999998,26.4992,22.983999999999998,26.2288,26.2288,Missouri_River_Medical_Center
4001309,COVID 19 ANTIBODY,301.0,86769,64.9,64.9,53.867000000000004,64.9,64.9,61.655,61.655,58.410000000000004,53.867000000000004,55.165000000000006,63.602000000000004,55.165000000000006,62.953,62.953,Missouri_River_Medical_Center
4001310,FIBROTEST-ACTITEST,301.0,81596,358.8,358.8,108.285,351.624,170.55499999999998,170.55499999999998,170.55499999999998,170.55499999999998,297.804,304.98,351.624,304.98,108.285,348.036,Missouri_River_Medical_Center
