Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_OF_MONTANA,EBMS,FIRST_CHOICE_HEALTH,MOUNTAIN_HEALTH_CO_OP,PACIFICSOURCE,UNITED_HEALTHCARE,hospital
03002229_1,CITRIS ALLERGY,Inpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,75,71.25,69.75,75,71.25,69.75,71.25,71.25,72.75,75,71.25,Northern_Rockies_Medical_Center
03002229_1,CITRIS ALLERGY,Outpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,75,71.25,69.75,75,71.25,69.75,71.25,71.25,72.75,75,71.25,Northern_Rockies_Medical_Center
03002232_1,HEMOGLOBIN GLYCH GZ,Inpatient,301,83036,Hemoglobin; glycosylated (A1C),,0,79.56,75.58,73.99,79.56,75.58,73.99,75.58,75.58,77.17,79.56,75.58,Northern_Rockies_Medical_Center
03002232_1,HEMOGLOBIN GLYCH GZ,Outpatient,301,83036,Hemoglobin; glycosylated (A1C),,0,79.56,75.58,73.99,79.56,75.58,73.99,75.58,75.58,77.17,79.56,75.58,Northern_Rockies_Medical_Center
03002235_1,HEP C FIBROSURE,Inpatient,302,82172,"Apolipoprotein, each",,0,958.64,910.71,891.54,958.64,910.71,891.54,910.71,910.71,929.88,958.64,910.71,Northern_Rockies_Medical_Center
03002235_1,HEP C FIBROSURE,Outpatient,302,82172,"Apolipoprotein, each",,0,958.64,910.71,891.54,958.64,910.71,891.54,910.71,910.71,929.88,958.64,910.71,Northern_Rockies_Medical_Center
03002236_1,ETHOSUXIMIDE,Inpatient,302,80168,Ethosuximide,,0,144.24,137.03,134.14,144.24,137.03,134.14,137.03,137.03,139.91,144.24,137.03,Northern_Rockies_Medical_Center
03002236_1,ETHOSUXIMIDE,Outpatient,302,80168,Ethosuximide,,0,144.24,137.03,134.14,144.24,137.03,134.14,137.03,137.03,139.91,144.24,137.03,Northern_Rockies_Medical_Center
03002238_1,HEP/HIS 59,Inpatient,300,80074,"Acute hepatitis panel This panel must include the following: Hepatitis A antibody (HAAb), IgM antibody (86709) Hepatitis B core antibody (HBcAb), IgM antibody (86705) Hepatitis B surface antigen (HBsAg) (87340) Hepatitis C antibody (86803)",,0,326.4,310.08,303.55,326.4,310.08,303.55,310.08,310.08,316.61,326.4,310.08,Northern_Rockies_Medical_Center
03002238_1,HEP/HIS 59,Outpatient,300,80074,"Acute hepatitis panel This panel must include the following: Hepatitis A antibody (HAAb), IgM antibody (86709) Hepatitis B core antibody (HBcAb), IgM antibody (86705) Hepatitis B surface antigen (HBsAg) (87340) Hepatitis C antibody (86803)",,0,326.4,310.08,303.55,326.4,310.08,303.55,310.08,310.08,316.61,326.4,310.08,Northern_Rockies_Medical_Center
03002244_1,HSV I & II SPECIFIC ANTIBODIES IGG W/ RE,Inpatient,302,86696,"Antibody; herpes simplex, type 2",,0,200,190,186,200,190,186,190,190,194,200,190,Northern_Rockies_Medical_Center
03002244_1,HSV I & II SPECIFIC ANTIBODIES IGG W/ RE,Outpatient,302,86696,"Antibody; herpes simplex, type 2",,0,200,190,186,200,190,186,190,190,194,200,190,Northern_Rockies_Medical_Center
03002247_1,HGB AY,Inpatient,305,85018,Blood count; hemoglobin (Hgb),,0,41.4,39.33,38.5,41.4,39.33,38.5,39.33,39.33,40.16,41.4,39.33,Northern_Rockies_Medical_Center
03002247_1,HGB AY,Outpatient,305,85018,Blood count; hemoglobin (Hgb),,0,41.4,39.33,38.5,41.4,39.33,38.5,39.33,39.33,40.16,41.4,39.33,Northern_Rockies_Medical_Center
03002251_1,HGB CHROMATOGRAPHY,Inpatient,301,83021,"Hemoglobin fractionation and quantitation; chromatography (eg, A2, S, C, and/or F)",,0,300,285,279,300,285,279,285,285,291,300,285,Northern_Rockies_Medical_Center
03002251_1,HGB CHROMATOGRAPHY,Outpatient,301,83021,"Hemoglobin fractionation and quantitation; chromatography (eg, A2, S, C, and/or F)",,0,300,285,279,300,285,279,285,285,291,300,285,Northern_Rockies_Medical_Center
03002252_1,SICKLING OF RBC/REDUCTION,Inpatient,305,85660,"Sickling of RBC, reduction",,0,300,285,279,300,285,279,285,285,291,300,285,Northern_Rockies_Medical_Center
03002252_1,SICKLING OF RBC/REDUCTION,Outpatient,305,85660,"Sickling of RBC, reduction",,0,300,285,279,300,285,279,285,285,291,300,285,Northern_Rockies_Medical_Center
03002253_1,MOLECULAR CYTOGENETICS,Inpatient,306,88271,"Molecular cytogenetics; DNA probe, each (eg, FISH)",,0,672,638.4,624.96,672,638.4,624.96,638.4,638.4,651.84,672,638.4,Northern_Rockies_Medical_Center
03002253_1,MOLECULAR CYTOGENETICS,Outpatient,306,88271,"Molecular cytogenetics; DNA probe, each (eg, FISH)",,0,672,638.4,624.96,672,638.4,624.96,638.4,638.4,651.84,672,638.4,Northern_Rockies_Medical_Center
03002254_1,MOLECULAR INTERPHASE 100-300 CELLS,Inpatient,306,88275,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells",,0,352,334.4,327.36,352,334.4,327.36,334.4,334.4,341.44,352,334.4,Northern_Rockies_Medical_Center
03002254_1,MOLECULAR INTERPHASE 100-300 CELLS,Outpatient,306,88275,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells",,0,352,334.4,327.36,352,334.4,327.36,334.4,334.4,341.44,352,334.4,Northern_Rockies_Medical_Center
03002255_1,DRUG SCREEN G0479,Inpatient,301,80307,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; by instrument chemistry analyzers (eg, utilizing immunoassay [eg, EIA, ELISA, EMIT, FPIA, IA, KIMS, RIA]), chromatography (eg, GC, HPLC), and mass spectrometry either with or without chromatography, (eg, DART, DESI, GC-MS, GC-MS/MS, LC-MS, LC-MS/MS, LDTD, MALDI, TOF) includes sample validation when performed, per date of service",,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002255_1,DRUG SCREEN G0479,Outpatient,301,80307,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; by instrument chemistry analyzers (eg, utilizing immunoassay [eg, EIA, ELISA, EMIT, FPIA, IA, KIMS, RIA]), chromatography (eg, GC, HPLC), and mass spectrometry either with or without chromatography, (eg, DART, DESI, GC-MS, GC-MS/MS, LC-MS, LC-MS/MS, LDTD, MALDI, TOF) includes sample validation when performed, per date of service",,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002256_1,DRUG SCREEN MCD/MDR G0480,Inpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002256_1,DRUG SCREEN MCD/MDR G0480,Outpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002257_1,DRUG SCREEN MCD/MDR G0480 59,Inpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002257_1,DRUG SCREEN MCD/MDR G0480 59,Outpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002258_1,DRUG SCREEN MCD/MDR G0480 91,Inpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002258_1,DRUG SCREEN MCD/MDR G0480 91,Outpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03002259_1,IMMUNOGLOBULIN E TOTAL,Inpatient,301,82785,Gammaglobulin (immunoglobulin); IgE,,0,132,125.4,122.76,132,125.4,122.76,125.4,125.4,128.04,132,125.4,Northern_Rockies_Medical_Center
03002259_1,IMMUNOGLOBULIN E TOTAL,Outpatient,301,82785,Gammaglobulin (immunoglobulin); IgE,,0,132,125.4,122.76,132,125.4,122.76,125.4,125.4,128.04,132,125.4,Northern_Rockies_Medical_Center
03002262_1,INSULIN LITE GROWTH (IGF),Inpatient,301,84305,Somatomedin,,0,190.44,180.92,177.11,190.44,180.92,177.11,180.92,180.92,184.73,190.44,180.92,Northern_Rockies_Medical_Center
03002262_1,INSULIN LITE GROWTH (IGF),Outpatient,301,84305,Somatomedin,,0,190.44,180.92,177.11,190.44,180.92,177.11,180.92,180.92,184.73,190.44,180.92,Northern_Rockies_Medical_Center
03002270_1,INSULIN AUTO ANTIBODIES,Inpatient,302,86337,Insulin antibodies,,0,408.48,388.06,379.89,408.48,388.06,379.89,388.06,388.06,396.23,408.48,388.06,Northern_Rockies_Medical_Center
03002270_1,INSULIN AUTO ANTIBODIES,Outpatient,302,86337,Insulin antibodies,,0,408.48,388.06,379.89,408.48,388.06,379.89,388.06,388.06,396.23,408.48,388.06,Northern_Rockies_Medical_Center
03002275_1,LACTIC ACID 91,Inpatient,301,83605,Lactate (lactic acid),,0,61.2,58.14,56.92,61.2,58.14,56.92,58.14,58.14,59.36,61.2,58.14,Northern_Rockies_Medical_Center
03002275_1,LACTIC ACID 91,Outpatient,301,83605,Lactate (lactic acid),,0,61.2,58.14,56.92,61.2,58.14,56.92,58.14,58.14,59.36,61.2,58.14,Northern_Rockies_Medical_Center
03002276_1,BLOOD CULTURE AY,Inpatient,306,87040,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)",,0,129.6,123.12,120.53,129.6,123.12,120.53,123.12,123.12,125.71,129.6,123.12,Northern_Rockies_Medical_Center
03002276_1,BLOOD CULTURE AY,Outpatient,306,87040,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)",,0,129.6,123.12,120.53,129.6,123.12,120.53,123.12,123.12,125.71,129.6,123.12,Northern_Rockies_Medical_Center
03002277_1,BLOOD CULTURE SECOND VISIT,Inpatient,306,87040,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)",,0,129.6,123.12,120.53,129.6,123.12,120.53,123.12,123.12,125.71,129.6,123.12,Northern_Rockies_Medical_Center
03002277_1,BLOOD CULTURE SECOND VISIT,Outpatient,306,87040,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)",,0,129.6,123.12,120.53,129.6,123.12,120.53,123.12,123.12,125.71,129.6,123.12,Northern_Rockies_Medical_Center
03002278_1,.CBC W/ AUTO PART DIFF91AY,Inpatient,305,85025,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count) and automated differential WBC count",,0,73.01,69.36,67.9,73.01,69.36,67.9,69.36,69.36,70.82,73.01,69.36,Northern_Rockies_Medical_Center
03002278_1,.CBC W/ AUTO PART DIFF91AY,Outpatient,305,85025,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count) and automated differential WBC count",,0,73.01,69.36,67.9,73.01,69.36,67.9,69.36,69.36,70.82,73.01,69.36,Northern_Rockies_Medical_Center
03002286_1,LIPASE 91,Inpatient,301,83690,Lipase,,0,83.21,79.05,77.39,83.21,79.05,77.39,79.05,79.05,80.71,83.21,79.05,Northern_Rockies_Medical_Center
03002286_1,LIPASE 91,Outpatient,301,83690,Lipase,,0,83.21,79.05,77.39,83.21,79.05,77.39,79.05,79.05,80.71,83.21,79.05,Northern_Rockies_Medical_Center
03002287_1,WELLNESS LIPID PANEL,Inpatient,301,80061,"Lipid panel This panel must include the following: Cholesterol, serum, total (82465) Lipoprotein, direct measurement, high density cholesterol (HDL cholesterol) (83718) Triglycerides (84478)",,0,20,19,18.6,20,19,18.6,19,19,19.4,20,19,Northern_Rockies_Medical_Center
03002287_1,WELLNESS LIPID PANEL,Outpatient,301,80061,"Lipid panel This panel must include the following: Cholesterol, serum, total (82465) Lipoprotein, direct measurement, high density cholesterol (HDL cholesterol) (83718) Triglycerides (84478)",,0,20,19,18.6,20,19,18.6,19,19,19.4,20,19,Northern_Rockies_Medical_Center
03002289_1,LIVER P 59,Inpatient,301,80076,"Hepatic function panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Bilirubin, direct (82248) Phosphatase, alkaline (84075) Protein, total (84155) Transferase, alanine amino (ALT) (SGPT) (84460) Transferase, aspartate amino (AST) (SGOT) (84450)",,0,96.41,91.59,89.66,96.41,91.59,89.66,91.59,91.59,93.52,96.41,91.59,Northern_Rockies_Medical_Center
03002289_1,LIVER P 59,Outpatient,301,80076,"Hepatic function panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Bilirubin, direct (82248) Phosphatase, alkaline (84075) Protein, total (84155) Transferase, alanine amino (ALT) (SGPT) (84460) Transferase, aspartate amino (AST) (SGOT) (84450)",,0,96.41,91.59,89.66,96.41,91.59,89.66,91.59,91.59,93.52,96.41,91.59,Northern_Rockies_Medical_Center
03002294_1,KEPPRA,Inpatient,301,80177,Levetiracetam,,0,123.28,117.12,114.65,123.28,117.12,114.65,117.12,117.12,119.58,123.28,117.12,Northern_Rockies_Medical_Center
03002294_1,KEPPRA,Outpatient,301,80177,Levetiracetam,,0,123.28,117.12,114.65,123.28,117.12,114.65,117.12,117.12,119.58,123.28,117.12,Northern_Rockies_Medical_Center
03002297_1,ALBUMIN / CREAT RATIO AY,Inpatient,301,82043,"Albumin; urine (eg, microalbumin), quantitative",,0,71.76,68.17,66.74,71.76,68.17,66.74,68.17,68.17,69.61,71.76,68.17,Northern_Rockies_Medical_Center
03002297_1,ALBUMIN / CREAT RATIO AY,Outpatient,301,82043,"Albumin; urine (eg, microalbumin), quantitative",,0,71.76,68.17,66.74,71.76,68.17,66.74,68.17,68.17,69.61,71.76,68.17,Northern_Rockies_Medical_Center
03002298_1,GENITAL CULTURE,Inpatient,306,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,86,81.7,79.98,86,81.7,79.98,81.7,81.7,83.42,86,81.7,Northern_Rockies_Medical_Center
03002298_1,GENITAL CULTURE,Outpatient,306,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,86,81.7,79.98,86,81.7,79.98,81.7,81.7,83.42,86,81.7,Northern_Rockies_Medical_Center
03002299_1,.CBC 59,Inpatient,305,85027,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count)",,0,71.11,67.55,66.13,71.11,67.55,66.13,67.55,67.55,68.98,71.11,67.55,Northern_Rockies_Medical_Center
03002299_1,.CBC 59,Outpatient,305,85027,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count)",,0,71.11,67.55,66.13,71.11,67.55,66.13,67.55,67.55,68.98,71.11,67.55,Northern_Rockies_Medical_Center
03003113_1,MUSK AB 91,Inpatient,301,83519,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)",,0,1800,1710,1674,1800,1710,1674,1710,1710,1746,1800,1710,Northern_Rockies_Medical_Center
03003113_1,MUSK AB 91,Outpatient,301,83519,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)",,0,1800,1710,1674,1800,1710,1674,1710,1710,1746,1800,1710,Northern_Rockies_Medical_Center
03003154_1,SUBOXONE (SELFPAY/OTHER INS)59,Inpatient,301,80348,Buprenorphine,,0,256,243.2,238.08,256,243.2,238.08,243.2,243.2,248.32,256,243.2,Northern_Rockies_Medical_Center
03003154_1,SUBOXONE (SELFPAY/OTHER INS)59,Outpatient,301,80348,Buprenorphine,,0,256,243.2,238.08,256,243.2,238.08,243.2,243.2,248.32,256,243.2,Northern_Rockies_Medical_Center
03003174_1,ANTI SM AB,Inpatient,302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,178.2,169.29,165.73,178.2,169.29,165.73,169.29,169.29,172.85,178.2,169.29,Northern_Rockies_Medical_Center
03003174_1,ANTI SM AB,Outpatient,302,86235,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody",,0,178.2,169.29,165.73,178.2,169.29,165.73,169.29,169.29,172.85,178.2,169.29,Northern_Rockies_Medical_Center
03003220_1,"H PYLORI IGG, IGM, IGA",Inpatient,302,86677,Antibody; Helicobacter pylori,,0,366,347.7,340.38,366,347.7,340.38,347.7,347.7,355.02,366,347.7,Northern_Rockies_Medical_Center
03003220_1,"H PYLORI IGG, IGM, IGA",Outpatient,302,86677,Antibody; Helicobacter pylori,,0,366,347.7,340.38,366,347.7,340.38,347.7,347.7,355.02,366,347.7,Northern_Rockies_Medical_Center
03003221_1,"H PYLORI IGG, IGM, IGA  GZ",Inpatient,302,86677,Antibody; Helicobacter pylori,,0,366,347.7,340.38,366,347.7,340.38,347.7,347.7,355.02,366,347.7,Northern_Rockies_Medical_Center
03003221_1,"H PYLORI IGG, IGM, IGA  GZ",Outpatient,302,86677,Antibody; Helicobacter pylori,,0,366,347.7,340.38,366,347.7,340.38,347.7,347.7,355.02,366,347.7,Northern_Rockies_Medical_Center
03003226_1,ALDOSTERONE / RENIN RATION,Inpatient,301,82088,Aldosterone,,0,59.52,56.54,55.35,59.52,56.54,55.35,56.54,56.54,57.73,59.52,56.54,Northern_Rockies_Medical_Center
03003226_1,ALDOSTERONE / RENIN RATION,Outpatient,301,82088,Aldosterone,,0,59.52,56.54,55.35,59.52,56.54,55.35,56.54,56.54,57.73,59.52,56.54,Northern_Rockies_Medical_Center
03003229_1,YEAST ALLERGY,Inpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,70.21,66.7,65.3,70.21,66.7,65.3,66.7,66.7,68.1,70.21,66.7,Northern_Rockies_Medical_Center
03003229_1,YEAST ALLERGY,Outpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,70.21,66.7,65.3,70.21,66.7,65.3,66.7,66.7,68.1,70.21,66.7,Northern_Rockies_Medical_Center
03003232_1,HEMOGLOBIN GLYCH GA,Inpatient,301,83036,Hemoglobin; glycosylated (A1C),,0,79.56,75.58,73.99,79.56,75.58,73.99,75.58,75.58,77.17,79.56,75.58,Northern_Rockies_Medical_Center
03003232_1,HEMOGLOBIN GLYCH GA,Outpatient,301,83036,Hemoglobin; glycosylated (A1C),,0,79.56,75.58,73.99,79.56,75.58,73.99,75.58,75.58,77.17,79.56,75.58,Northern_Rockies_Medical_Center
03003236_1,RENIN ACTIVITY W/ ALDOSTERONE,Inpatient,301,82088,Aldosterone,,0,59.52,56.54,55.35,59.52,56.54,55.35,56.54,56.54,57.73,59.52,56.54,Northern_Rockies_Medical_Center
03003236_1,RENIN ACTIVITY W/ ALDOSTERONE,Outpatient,301,82088,Aldosterone,,0,59.52,56.54,55.35,59.52,56.54,55.35,56.54,56.54,57.73,59.52,56.54,Northern_Rockies_Medical_Center
03003247_1,HGB 91,Inpatient,305,85018,Blood count; hemoglobin (Hgb),,0,41.4,39.33,38.5,41.4,39.33,38.5,39.33,39.33,40.16,41.4,39.33,Northern_Rockies_Medical_Center
03003247_1,HGB 91,Outpatient,305,85018,Blood count; hemoglobin (Hgb),,0,41.4,39.33,38.5,41.4,39.33,38.5,39.33,39.33,40.16,41.4,39.33,Northern_Rockies_Medical_Center
03003256_1,DRUG SCREEN MCD/MDR G0480 GZ,Inpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03003256_1,DRUG SCREEN MCD/MDR G0480 GZ,Outpatient,301,G0480,Drug test def 1-7 classes,,0,400,380,372,400,380,372,380,380,388,400,380,Northern_Rockies_Medical_Center
03003277_1,LD FLUID,Inpatient,301,83615,"Lactate dehydrogenase (LD), (LDH)",,0,50.6,48.07,47.06,50.6,48.07,47.06,48.07,48.07,49.08,50.6,48.07,Northern_Rockies_Medical_Center
03003277_1,LD FLUID,Outpatient,301,83615,"Lactate dehydrogenase (LD), (LDH)",,0,50.6,48.07,47.06,50.6,48.07,47.06,48.07,48.07,49.08,50.6,48.07,Northern_Rockies_Medical_Center
03003294_1,HEMOGRAM WITH PLT,Inpatient,305,85027,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count)",,0,71.11,67.55,66.13,71.11,67.55,66.13,67.55,67.55,68.98,71.11,67.55,Northern_Rockies_Medical_Center
03003294_1,HEMOGRAM WITH PLT,Outpatient,305,85027,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count)",,0,71.11,67.55,66.13,71.11,67.55,66.13,67.55,67.55,68.98,71.11,67.55,Northern_Rockies_Medical_Center
03003298_1,LOWER RESP CULTURE,Inpatient,306,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,86,81.7,79.98,86,81.7,79.98,81.7,81.7,83.42,86,81.7,Northern_Rockies_Medical_Center
03003298_1,LOWER RESP CULTURE,Outpatient,306,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,86,81.7,79.98,86,81.7,79.98,81.7,81.7,83.42,86,81.7,Northern_Rockies_Medical_Center
03003300_1,MRSA / MSSA 59,Inpatient,306,87081,"Culture, presumptive, pathogenic organisms, screening only",,0,58.83,55.89,54.71,58.83,55.89,54.71,55.89,55.89,57.07,58.83,55.89,Northern_Rockies_Medical_Center
