Updated January 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,hospital
HQ82570e,Protein Total 24hr.urin w/creat 1/2,82570,$36.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$28.80 ,$32.40 ,$34.92 ,$34.20 ,$34.20 ,$34.20 ,$34.20 ,$32.40 ,$34.92 ,$34.20 ,$36.00 ,$15.73 ,$36.00 ,Liberty_Medical_Center
HQ82570g,Urine Electrolyte Panel 2/3,82570,$36.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$28.80 ,$32.40 ,$34.92 ,$34.20 ,$34.20 ,$34.20 ,$34.20 ,$32.40 ,$34.92 ,$34.20 ,$36.00 ,$15.73 ,$36.00 ,Liberty_Medical_Center
HQ82570i,"Microalbumin urine,random w/creat2/2",82570,$23.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$18.40 ,$20.70 ,$22.31 ,$21.85 ,$21.85 ,$21.85 ,$21.85 ,$20.70 ,$22.31 ,$21.85 ,$23.00 ,$15.73 ,$23.00 ,Liberty_Medical_Center
HQ82570l,"Kid Stone Pan Creat,Oth",82570,$36.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$28.80 ,$32.40 ,$34.92 ,$34.20 ,$34.20 ,$34.20 ,$34.20 ,$32.40 ,$34.92 ,$34.20 ,$36.00 ,$15.73 ,$36.00 ,Liberty_Medical_Center
LC003012,"Creatininie, 24-Hour Urine",82570,$73.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$58.40 ,$65.70 ,$70.81 ,$69.35 ,$69.35 ,$69.35 ,$69.35 ,$65.70 ,$70.81 ,$69.35 ,$73.00 ,$15.73 ,$73.00 ,Liberty_Medical_Center
LC013672,"Creatinine, Urine",82570,$31.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$24.80 ,$27.90 ,$30.07 ,$29.45 ,$29.45 ,$29.45 ,$29.45 ,$27.90 ,$30.07 ,$29.45 ,$31.00 ,$15.73 ,$31.00 ,Liberty_Medical_Center
LC070016,"Creatinine, Random U",82570,$13.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$10.40 ,$11.70 ,$12.61 ,$12.35 ,$12.35 ,$12.35 ,$12.35 ,$11.70 ,$12.61 ,$12.35 ,$13.00 ,$10.40 ,$15.73 ,Liberty_Medical_Center
LC306266m,"Creatinine, Urine",82570,$22.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$17.60 ,$19.80 ,$21.34 ,$20.90 ,$20.90 ,$20.90 ,$20.90 ,$19.80 ,$21.34 ,$20.90 ,$22.00 ,$15.73 ,$22.00 ,Liberty_Medical_Center
LC723280,"Creatinine (Crt), U",82570,$12.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$9.60 ,$10.80 ,$11.64 ,$11.40 ,$11.40 ,$11.40 ,$11.40 ,$10.80 ,$11.64 ,$11.40 ,$12.00 ,$9.60 ,$15.73 ,Liberty_Medical_Center
PROU2,"24 Hr Urine Protein, Creatinine (2/2)",82570,$22.00 ,$15.73 ,$15.73 ,$15.73 ,$15.73 ,$17.60 ,$19.80 ,$21.34 ,$20.90 ,$20.90 ,$20.90 ,$20.90 ,$19.80 ,$21.34 ,$20.90 ,$22.00 ,$15.73 ,$22.00 ,Liberty_Medical_Center
LC003004,Creatinine Clearance,82575,$46.00 ,$28.73 ,$28.73 ,$28.73 ,$28.73 ,$36.80 ,$41.40 ,$44.62 ,$43.70 ,$43.70 ,$43.70 ,$43.70 ,$41.40 ,$44.62 ,$43.70 ,$46.00 ,$28.73 ,$46.00 ,Liberty_Medical_Center
L001503,Vitamin B12,82607,$37.00 ,$45.81 ,$45.81 ,$45.81 ,$45.81 ,$29.60 ,$33.30 ,$35.89 ,$35.15 ,$35.15 ,$35.15 ,$35.15 ,$33.30 ,$35.89 ,$35.15 ,$37.00 ,$29.60 ,$45.81 ,Liberty_Medical_Center
LC001503,Vitamin B12,82607,$50.00 ,$45.81 ,$45.81 ,$45.81 ,$45.81 ,$40.00 ,$45.00 ,$48.50 ,$47.50 ,$47.50 ,$47.50 ,$47.50 ,$45.00 ,$48.50 ,$47.50 ,$50.00 ,$40.00 ,$50.00 ,Liberty_Medical_Center
LC004100,DHEA,82626,$83.00 ,$76.75 ,$76.75 ,$76.75 ,$76.75 ,$66.40 ,$74.70 ,$80.51 ,$78.85 ,$78.85 ,$78.85 ,$78.85 ,$74.70 ,$80.51 ,$78.85 ,$83.00 ,$66.40 ,$83.00 ,Liberty_Medical_Center
LC004020,DHEA-Sulfate,82627,$202.00 ,$67.52 ,$67.52 ,$67.52 ,$67.52 ,$161.60 ,$181.80 ,$195.94 ,$191.90 ,$191.90 ,$191.90 ,$191.90 ,$181.80 ,$195.94 ,$191.90 ,$202.00 ,$67.52 ,$202.00 ,Liberty_Medical_Center
LC081091,"Calcitriol(1,25 di-OH Vit D)",82652,$93.00 ,$116.96 ,$116.96 ,$116.96 ,$116.96 ,$74.40 ,$83.70 ,$90.21 ,$88.35 ,$88.35 ,$88.35 ,$88.35 ,$83.70 ,$90.21 ,$88.35 ,$93.00 ,$74.40 ,$116.96 ,Liberty_Medical_Center
LC82656,"Pancreatic Elastase, Fecal",82656,$287.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$229.60 ,$258.30 ,$278.39 ,$272.65 ,$272.65 ,$272.65 ,$272.65 ,$258.30 ,$278.39 ,$272.65 ,$287.00 ,$35.03 ,$287.00 ,Liberty_Medical_Center
LC140277,Erythropoietin Level,82668,$160.00 ,$57.08 ,$57.08 ,$57.08 ,$57.08 ,$128.00 ,$144.00 ,$155.20 ,$152.00 ,$152.00 ,$152.00 ,$152.00 ,$144.00 ,$155.20 ,$152.00 ,$160.00 ,$57.08 ,$160.00 ,Liberty_Medical_Center
ESTFR,"Estriol, Unconjugated",82677,$66.00 ,$73.44 ,$73.44 ,$73.44 ,$73.44 ,$52.80 ,$59.40 ,$64.02 ,$62.70 ,$62.70 ,$62.70 ,$62.70 ,$59.40 ,$64.02 ,$62.70 ,$66.00 ,$52.80 ,$73.44 ,Liberty_Medical_Center
HSH82677a,Maternal Screen Quad 3/4 Estriol,82677,$78.00 ,$73.44 ,$73.44 ,$73.44 ,$73.44 ,$62.40 ,$70.20 ,$75.66 ,$74.10 ,$74.10 ,$74.10 ,$74.10 ,$70.20 ,$75.66 ,$74.10 ,$78.00 ,$62.40 ,$78.00 ,Liberty_Medical_Center
LC004614,"Estriol, Unconjugated",82677,$144.00 ,$73.44 ,$73.44 ,$73.44 ,$73.44 ,$115.20 ,$129.60 ,$139.68 ,$136.80 ,$136.80 ,$136.80 ,$136.80 ,$129.60 ,$139.68 ,$136.80 ,$144.00 ,$73.44 ,$144.00 ,Liberty_Medical_Center
HQ82679,Estrone,82679,$62.00 ,$75.78 ,$75.78 ,$75.78 ,$75.78 ,$49.60 ,$55.80 ,$60.14 ,$58.90 ,$58.90 ,$58.90 ,$58.90 ,$55.80 ,$60.14 ,$58.90 ,$62.00 ,$49.60 ,$75.78 ,Liberty_Medical_Center
LC004564,"Estrone Level, serum",82679,$65.00 ,$75.78 ,$75.78 ,$75.78 ,$75.78 ,$52.00 ,$58.50 ,$63.05 ,$61.75 ,$61.75 ,$61.75 ,$61.75 ,$58.50 ,$63.05 ,$61.75 ,$65.00 ,$52.00 ,$75.78 ,Liberty_Medical_Center
LC004606a,"Estrone Level, serum",82679,$37.00 ,$75.78 ,$75.78 ,$75.78 ,$75.78 ,$29.60 ,$33.30 ,$35.89 ,$35.15 ,$35.15 ,$35.15 ,$35.15 ,$33.30 ,$35.89 ,$35.15 ,$37.00 ,$29.60 ,$75.78 ,Liberty_Medical_Center
LC004515,Estradiol Level,82681,$207.00 ,$84.87 ,$84.87 ,$84.87 ,$84.87 ,$165.60 ,$186.30 ,$200.79 ,$196.65 ,$196.65 ,$196.65 ,$196.65 ,$186.30 ,$200.79 ,$196.65 ,$207.00 ,$84.87 ,$207.00 ,Liberty_Medical_Center
LC004606b,Estradiol Level,82681,$37.00 ,$84.87 ,$84.87 ,$84.87 ,$84.87 ,$29.60 ,$33.30 ,$35.89 ,$35.15 ,$35.15 ,$35.15 ,$35.15 ,$33.30 ,$35.89 ,$35.15 ,$37.00 ,$29.60 ,$84.87 ,Liberty_Medical_Center
LC001677,"Fecal Fat, Qualitative",82705,$115.00 ,$15.50 ,$15.50 ,$15.50 ,$15.50 ,$92.00 ,$103.50 ,$111.55 ,$109.25 ,$109.25 ,$109.25 ,$109.25 ,$103.50 ,$111.55 ,$109.25 ,$115.00 ,$15.50 ,$115.00 ,Liberty_Medical_Center
L002014,"Folate(Folic Acid), Serum",82746,$155.00 ,$44.66 ,$44.66 ,$44.66 ,$44.66 ,$124.00 ,$139.50 ,$150.35 ,$147.25 ,$147.25 ,$147.25 ,$147.25 ,$139.50 ,$150.35 ,$147.25 ,$155.00 ,$44.66 ,$155.00 ,Liberty_Medical_Center
LC002014,"Folate, Serum (folic acid)",82746,$120.00 ,$44.66 ,$44.66 ,$44.66 ,$44.66 ,$96.00 ,$108.00 ,$116.40 ,$114.00 ,$114.00 ,$114.00 ,$114.00 ,$108.00 ,$116.40 ,$114.00 ,$120.00 ,$44.66 ,$120.00 ,Liberty_Medical_Center
HS82775a,Newbrn Scrn Galactosemia 7/9,82775,$20.00 ,$63.99 ,$63.99 ,$63.99 ,$63.99 ,$16.00 ,$18.00 ,$19.40 ,$19.00 ,$19.00 ,$19.00 ,$19.00 ,$18.00 ,$19.40 ,$19.00 ,$20.00 ,$16.00 ,$63.99 ,Liberty_Medical_Center
HM82784,MS Panel-Mayo 3/5 Gammaglobulin,82784,$64.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$51.20 ,$57.60 ,$62.08 ,$60.80 ,$60.80 ,$60.80 ,$60.80 ,$57.60 ,$62.08 ,$60.80 ,$64.00 ,$28.26 ,$64.00 ,Liberty_Medical_Center
HQ82784,"Immunoglobulins IgG,M &A",82784,$180.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$144.00 ,$162.00 ,$174.60 ,$171.00 ,$171.00 ,$171.00 ,$171.00 ,$162.00 ,$174.60 ,$171.00 ,$180.00 ,$28.26 ,$180.00 ,Liberty_Medical_Center
HQ82784b,"IgA,Serum",82784,$40.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$32.00 ,$36.00 ,$38.80 ,$38.00 ,$38.00 ,$38.00 ,$38.00 ,$36.00 ,$38.80 ,$38.00 ,$40.00 ,$28.26 ,$40.00 ,Liberty_Medical_Center
HQ82784c,"Immunoglobulins,(G,A,M)serum82784x3",82784,$64.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$51.20 ,$57.60 ,$62.08 ,$60.80 ,$60.80 ,$60.80 ,$60.80 ,$57.60 ,$62.08 ,$60.80 ,$64.00 ,$28.26 ,$64.00 ,Liberty_Medical_Center
HQ82784d,Celiac Panel IgA 3/3,82784,$64.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$51.20 ,$57.60 ,$62.08 ,$60.80 ,$60.80 ,$60.80 ,$60.80 ,$57.60 ,$62.08 ,$60.80 ,$64.00 ,$28.26 ,$64.00 ,Liberty_Medical_Center
HQ82784f,IgG Subclasses Imunoglobulin 1/5,82784,$64.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$51.20 ,$57.60 ,$62.08 ,$60.80 ,$60.80 ,$60.80 ,$60.80 ,$57.60 ,$62.08 ,$60.80 ,$64.00 ,$28.26 ,$64.00 ,Liberty_Medical_Center
LC001776,"Immunoglobulin G, Qn, Serum",82784,$46.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$36.80 ,$41.40 ,$44.62 ,$43.70 ,$43.70 ,$43.70 ,$43.70 ,$41.40 ,$44.62 ,$43.70 ,$46.00 ,$28.26 ,$46.00 ,Liberty_Medical_Center
LC001784,IgA,82784,$50.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$40.00 ,$45.00 ,$48.50 ,$47.50 ,$47.50 ,$47.50 ,$47.50 ,$45.00 ,$48.50 ,$47.50 ,$50.00 ,$28.26 ,$50.00 ,Liberty_Medical_Center
LC001792,"Immunoglobulin M, Qn, Serum",82784,$48.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$38.40 ,$43.20 ,$46.56 ,$45.60 ,$45.60 ,$45.60 ,$45.60 ,$43.20 ,$46.56 ,$45.60 ,$48.00 ,$28.26 ,$48.00 ,Liberty_Medical_Center
LC002295a,Immunoglobulins A/G/M/E,82784,$270.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$216.00 ,$243.00 ,$261.90 ,$256.50 ,$256.50 ,$256.50 ,$256.50 ,$243.00 ,$261.90 ,$256.50 ,$270.00 ,$28.26 ,$270.00 ,Liberty_Medical_Center
LC164010a,"IgA, Part of Celiac Panel",82784,$26.00 ,$28.26 ,$28.26 ,$28.26 ,$28.26 ,$20.80 ,$23.40 ,$25.22 ,$24.70 ,$24.70 ,$24.70 ,$24.70 ,$23.40 ,$25.22 ,$24.70 ,$26.00 ,$20.80 ,$28.26 ,Liberty_Medical_Center
HQ82785a,Upper Resp RegionXI w/86003 19 total,82785,$24.00 ,$50.00 ,$50.00 ,$50.00 ,$50.00 ,$19.20 ,$21.60 ,$23.28 ,$22.80 ,$22.80 ,$22.80 ,$22.80 ,$21.60 ,$23.28 ,$22.80 ,$24.00 ,$19.20 ,$50.00 ,Liberty_Medical_Center
hq82785c,GG IGe,82785,$24.00 ,$50.00 ,$50.00 ,$50.00 ,$50.00 ,$19.20 ,$21.60 ,$23.28 ,$22.80 ,$22.80 ,$22.80 ,$22.80 ,$21.60 ,$23.28 ,$22.80 ,$24.00 ,$19.20 ,$50.00 ,Liberty_Medical_Center
LC002170,IgE total serum,82785,$53.00 ,$50.00 ,$50.00 ,$50.00 ,$50.00 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$42.40 ,$53.00 ,Liberty_Medical_Center
LC002295b,Immunoglobulin E,82785,$90.00 ,$50.00 ,$50.00 ,$50.00 ,$50.00 ,$72.00 ,$81.00 ,$87.30 ,$85.50 ,$85.50 ,$85.50 ,$85.50 ,$81.00 ,$87.30 ,$85.50 ,$90.00 ,$50.00 ,$90.00 ,Liberty_Medical_Center
LC602988b,"Immunoglobulin E, Total",82785,$38.00 ,$50.00 ,$50.00 ,$50.00 ,$50.00 ,$30.40 ,$34.20 ,$36.86 ,$36.10 ,$36.10 ,$36.10 ,$36.10 ,$34.20 ,$36.86 ,$36.10 ,$38.00 ,$30.40 ,$50.00 ,Liberty_Medical_Center
HQ82787,IgG Subclasses IgG-1   2/5,82787,$43.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$34.40 ,$38.70 ,$41.71 ,$40.85 ,$40.85 ,$40.85 ,$40.85 ,$38.70 ,$41.71 ,$40.85 ,$43.00 ,$24.37 ,$43.00 ,Liberty_Medical_Center
HQ82787a,IgG Subclasses IgG-2  3/5,82787,$43.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$34.40 ,$38.70 ,$41.71 ,$40.85 ,$40.85 ,$40.85 ,$40.85 ,$38.70 ,$41.71 ,$40.85 ,$43.00 ,$24.37 ,$43.00 ,Liberty_Medical_Center
HQ82787b,IgG Subclasses IgG-3  4/5,82787,$43.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$34.40 ,$38.70 ,$41.71 ,$40.85 ,$40.85 ,$40.85 ,$40.85 ,$38.70 ,$41.71 ,$40.85 ,$43.00 ,$24.37 ,$43.00 ,Liberty_Medical_Center
HQ82787c,IgG Subclasses IgG-4  5/5,82787,$43.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$34.40 ,$38.70 ,$41.71 ,$40.85 ,$40.85 ,$40.85 ,$40.85 ,$38.70 ,$41.71 ,$40.85 ,$43.00 ,$24.37 ,$43.00 ,Liberty_Medical_Center
LC160507,"IgG, Subclass 1",82787,$23.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$18.40 ,$20.70 ,$22.31 ,$21.85 ,$21.85 ,$21.85 ,$21.85 ,$20.70 ,$22.31 ,$21.85 ,$23.00 ,$18.40 ,$24.37 ,Liberty_Medical_Center
LC160515,"IgG, Subclass 2",82787,$23.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$18.40 ,$20.70 ,$22.31 ,$21.85 ,$21.85 ,$21.85 ,$21.85 ,$20.70 ,$22.31 ,$21.85 ,$23.00 ,$18.40 ,$24.37 ,Liberty_Medical_Center
LC160523,"IgG, Subclass 3",82787,$23.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$18.40 ,$20.70 ,$22.31 ,$21.85 ,$21.85 ,$21.85 ,$21.85 ,$20.70 ,$22.31 ,$21.85 ,$23.00 ,$18.40 ,$24.37 ,Liberty_Medical_Center
LC160531,"IgG, Subclass 4",82787,$23.00 ,$24.37 ,$24.37 ,$24.37 ,$24.37 ,$18.40 ,$20.70 ,$22.31 ,$21.85 ,$21.85 ,$21.85 ,$21.85 ,$20.70 ,$22.31 ,$21.85 ,$23.00 ,$18.40 ,$24.37 ,Liberty_Medical_Center
HQ82955,Glucose-6-Phosphate Dehydrogenase,82955,$122.00 ,$29.48 ,$29.48 ,$29.48 ,$29.48 ,$97.60 ,$109.80 ,$118.34 ,$115.90 ,$115.90 ,$115.90 ,$115.90 ,$109.80 ,$118.34 ,$115.90 ,$122.00 ,$29.48 ,$122.00 ,Liberty_Medical_Center
H82962,Glucose monitoring device,82962,$23.00 ,$9.97 ,$9.97 ,$9.97 ,$9.97 ,$18.40 ,$20.70 ,$22.31 ,$21.85 ,$21.85 ,$21.85 ,$21.85 ,$20.70 ,$22.31 ,$21.85 ,$23.00 ,$9.97 ,$23.00 ,Liberty_Medical_Center
HQ82977,GGT,82977,$30.00 ,$21.87 ,$21.87 ,$21.87 ,$21.87 ,$24.00 ,$27.00 ,$29.10 ,$28.50 ,$28.50 ,$28.50 ,$28.50 ,$27.00 ,$29.10 ,$28.50 ,$30.00 ,$21.87 ,$30.00 ,Liberty_Medical_Center
LC001958,GGT Level,82977,$45.00 ,$21.83 ,$21.83 ,$21.83 ,$21.83 ,$36.00 ,$40.50 ,$43.65 ,$42.75 ,$42.75 ,$42.75 ,$42.75 ,$40.50 ,$43.65 ,$42.75 ,$45.00 ,$21.83 ,$45.00 ,Liberty_Medical_Center
LC004309,Follicle Stimulating Hormone,83001,$49.00 ,$56.43 ,$56.43 ,$56.43 ,$56.43 ,$39.20 ,$44.10 ,$47.53 ,$46.55 ,$46.55 ,$46.55 ,$46.55 ,$44.10 ,$47.53 ,$46.55 ,$49.00 ,$39.20 ,$56.43 ,Liberty_Medical_Center
LC004283,Lutenizing Hormone Level (LH),83002,$50.00 ,$56.25 ,$56.25 ,$56.25 ,$56.25 ,$40.00 ,$45.00 ,$48.50 ,$47.50 ,$47.50 ,$47.50 ,$47.50 ,$45.00 ,$48.50 ,$47.50 ,$50.00 ,$40.00 ,$56.25 ,Liberty_Medical_Center
LC004275,Growth Hormone,83003,$65.00 ,$50.63 ,$50.63 ,$50.63 ,$50.63 ,$52.00 ,$58.50 ,$63.05 ,$61.75 ,$61.75 ,$61.75 ,$61.75 ,$58.50 ,$63.05 ,$61.75 ,$65.00 ,$50.63 ,$65.00 ,Liberty_Medical_Center
LCC001628,Haptoglobin,83010,$108.00 ,$38.21 ,$38.21 ,$38.21 ,$38.21 ,$86.40 ,$97.20 ,$104.76 ,$102.60 ,$102.60 ,$102.60 ,$102.60 ,$97.20 ,$104.76 ,$102.60 ,$108.00 ,$38.21 ,$108.00 ,Liberty_Medical_Center
HMUQ2,"24HR Urine, Arsenic (2/3)",83018,$26.00 ,$66.71 ,$66.71 ,$66.71 ,$66.71 ,$20.80 ,$23.40 ,$25.22 ,$24.70 ,$24.70 ,$24.70 ,$24.70 ,$23.40 ,$25.22 ,$24.70 ,$26.00 ,$20.80 ,$66.71 ,Liberty_Medical_Center
HMUQ3,"24HR Urine, Mercury (3/3)",83018,$26.00 ,$66.71 ,$66.71 ,$66.71 ,$66.71 ,$20.80 ,$23.40 ,$25.22 ,$24.70 ,$24.70 ,$24.70 ,$24.70 ,$23.40 ,$25.22 ,$24.70 ,$26.00 ,$20.80 ,$66.71 ,Liberty_Medical_Center
HQ83018,Heavy Met 24 Urine +Quant x2   3/6,83018,$148.00 ,$66.71 ,$66.71 ,$66.71 ,$66.71 ,$118.40 ,$133.20 ,$143.56 ,$140.60 ,$140.60 ,$140.60 ,$140.60 ,$133.20 ,$143.56 ,$140.60 ,$148.00 ,$66.71 ,$148.00 ,Liberty_Medical_Center
HQ83018a,Heavy Met Urine +Quant x2    4/6,83018,$148.00 ,$66.71 ,$66.71 ,$66.71 ,$66.71 ,$118.40 ,$133.20 ,$143.56 ,$140.60 ,$140.60 ,$140.60 ,$140.60 ,$133.20 ,$143.56 ,$140.60 ,$148.00 ,$66.71 ,$148.00 ,Liberty_Medical_Center
HS83020,Newbrn Scrn Hemoglobinopathies  9/9,83020,$20.00 ,$39.08 ,$39.08 ,$39.08 ,$39.08 ,$16.00 ,$18.00 ,$19.40 ,$19.00 ,$19.00 ,$19.00 ,$19.00 ,$18.00 ,$19.40 ,$19.00 ,$20.00 ,$16.00 ,$39.08 ,Liberty_Medical_Center
LC122101,Hemoglobinopathy Fract. Prof. w/o Sol.,83021,$76.00 ,$54.86 ,$54.86 ,$54.86 ,$54.86 ,$60.80 ,$68.40 ,$73.72 ,$72.20 ,$72.20 ,$72.20 ,$72.20 ,$68.40 ,$73.72 ,$72.20 ,$76.00 ,$54.86 ,$76.00 ,Liberty_Medical_Center
H83036,A 1 C -in-house,83036,$53.00 ,$29.50 ,$29.50 ,$29.50 ,$29.50 ,$42.40 ,$47.70 ,$51.41 ,$50.35 ,$50.35 ,$50.35 ,$50.35 ,$47.70 ,$51.41 ,$50.35 ,$53.00 ,$29.50 ,$53.00 ,Liberty_Medical_Center
HQ83090b,Homocysteine-Cardio,83090,$47.00 ,$54.43 ,$54.43 ,$54.43 ,$54.43 ,$37.60 ,$42.30 ,$45.59 ,$44.65 ,$44.65 ,$44.65 ,$44.65 ,$42.30 ,$45.59 ,$44.65 ,$47.00 ,$37.60 ,$54.43 ,Liberty_Medical_Center
LC117090b,HOMOCYSTEINE,83090,$147.00 ,$54.43 ,$54.43 ,$54.43 ,$54.43 ,$117.60 ,$132.30 ,$142.59 ,$139.65 ,$139.65 ,$139.65 ,$139.65 ,$132.30 ,$142.59 ,$139.65 ,$147.00 ,$54.43 ,$147.00 ,Liberty_Medical_Center
LC706994,Homocysteine,83090,$59.00 ,$54.43 ,$54.43 ,$54.43 ,$54.43 ,$47.20 ,$53.10 ,$57.23 ,$56.05 ,$56.05 ,$56.05 ,$56.05 ,$53.10 ,$57.23 ,$56.05 ,$59.00 ,$47.20 ,$59.00 ,Liberty_Medical_Center
LC120247,"HVA, Random Urine",83150,$131.00 ,$68.06 ,$68.06 ,$68.06 ,$68.06 ,$104.80 ,$117.90 ,$127.07 ,$124.45 ,$124.45 ,$124.45 ,$124.45 ,$117.90 ,$127.07 ,$124.45 ,$131.00 ,$68.06 ,$131.00 ,Liberty_Medical_Center
LC004069,"5-HIAA, Quantitative, 24-hour Urine",83497,$118.00 ,$39.20 ,$39.20 ,$39.20 ,$39.20 ,$94.40 ,$106.20 ,$114.46 ,$112.10 ,$112.10 ,$112.10 ,$112.10 ,$106.20 ,$114.46 ,$112.10 ,$118.00 ,$39.20 ,$118.00 ,Liberty_Medical_Center
HS83498,Newbrn Scrn Congen Adrenal Hyper 4/9,83498,$20.00 ,$82.53 ,$82.53 ,$82.53 ,$82.53 ,$16.00 ,$18.00 ,$19.40 ,$19.00 ,$19.00 ,$19.00 ,$19.00 ,$18.00 ,$19.40 ,$19.00 ,$20.00 ,$16.00 ,$82.53 ,Liberty_Medical_Center
LC070085,"17-OH Progesterone, LC/MS",83498,$69.00 ,$82.53 ,$82.53 ,$82.53 ,$82.53 ,$55.20 ,$62.10 ,$66.93 ,$65.55 ,$65.55 ,$65.55 ,$65.55 ,$62.10 ,$66.93 ,$65.55 ,$69.00 ,$55.20 ,$82.53 ,Liberty_Medical_Center
GLADAB,Glutamic Acid Decarboxylase AB,83516,$86.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$68.80 ,$77.40 ,$83.42 ,$81.70 ,$81.70 ,$81.70 ,$81.70 ,$77.40 ,$83.42 ,$81.70 ,$86.00 ,$35.03 ,$86.00 ,Liberty_Medical_Center
H83516,Gliaden Ab Iga 2/2,83516,$77.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$61.60 ,$69.30 ,$74.69 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$69.30 ,$74.69 ,$73.15 ,$77.00 ,$35.03 ,$77.00 ,Liberty_Medical_Center
HQ83516,IA Analysis other/thn NFCT Agent,83516,$80.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$64.00 ,$72.00 ,$77.60 ,$76.00 ,$76.00 ,$76.00 ,$76.00 ,$72.00 ,$77.60 ,$76.00 ,$80.00 ,$35.03 ,$80.00 ,Liberty_Medical_Center
HQ83516c,Smooth Muscle (Actin) Ab,83516,$47.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$37.60 ,$42.30 ,$45.59 ,$44.65 ,$44.65 ,$44.65 ,$44.65 ,$42.30 ,$45.59 ,$44.65 ,$47.00 ,$35.03 ,$47.00 ,Liberty_Medical_Center
HQ83516g,Celiac Panel Tissue Transglut.1/3,83516,$77.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$61.60 ,$69.30 ,$74.69 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$69.30 ,$74.69 ,$73.15 ,$77.00 ,$35.03 ,$77.00 ,Liberty_Medical_Center
HQ83516h,Celiac Panel Gliadin 2/3,83516,$77.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$61.60 ,$69.30 ,$74.69 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$69.30 ,$74.69 ,$73.15 ,$77.00 ,$35.03 ,$77.00 ,Liberty_Medical_Center
HQ83516l,Gliaden Ab IgA 2/2,83516,$77.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$61.60 ,$69.30 ,$74.69 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$69.30 ,$74.69 ,$73.15 ,$77.00 ,$35.03 ,$77.00 ,Liberty_Medical_Center
HQ83516m,Celiac Comp Panel Gliadin Ab 3/5,83516,$77.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$61.60 ,$69.30 ,$74.69 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$69.30 ,$74.69 ,$73.15 ,$77.00 ,$35.03 ,$77.00 ,Liberty_Medical_Center
HQ83516n,Celiac Comp Panel Transglutimi 4/5,83516,$77.00 ,$35.03 ,$35.03 ,$35.03 ,$35.03 ,$61.60 ,$69.30 ,$74.69 ,$73.15 ,$73.15 ,$73.15 ,$73.15 ,$69.30 ,$74.69 ,$73.15 ,$77.00 ,$35.03 ,$77.00 ,Liberty_Medical_Center
