Northern Montana Hospital,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,hospital
737494,MESH DULEX 10X14,278,2013-07-01 00:00:00,5363.1,Northern_Montana_Health_Care
737496,MESH COMPOSIX 4 X 8,278,2013-07-01 00:00:00,1873.8,Northern_Montana_Health_Care
737498,MESH COMPOSITE 6 X 4,278,2018-05-01 00:00:00,2452.1,Northern_Montana_Health_Care
737500,MESH COMPOSITE 12 CM ROUND,278,2013-11-01 00:00:00,1618.34,Northern_Montana_Health_Care
737501,HERNIA PLUG PER FIX SMALL,278,2013-07-01 00:00:00,1129.3,Northern_Montana_Health_Care
737502,MESH 12X8 RT PARIETEX,278,2016-03-01 00:00:00,1592.7,Northern_Montana_Health_Care
737503,HERNIA PLUG PER FIX MEDIUM,278,2014-12-01 00:00:00,1065.1,Northern_Montana_Health_Care
737504,MESH 12X8 LEFT PARIETEX,278,2016-05-01 00:00:00,1349.6,Northern_Montana_Health_Care
737505,HERNIA PLUG PER FIX LARGE,278,2019-04-01 00:00:00,941,Northern_Montana_Health_Care
737506,MESH 6X6 PARIETEX,278,2016-01-01 00:00:00,1545.8,Northern_Montana_Health_Care
737507,HERNIA PLUG PER FIX XLARGE,278,2016-05-01 00:00:00,1321,Northern_Montana_Health_Care
737511,MESH PARIETEX COMPOSITE 10X8,278,2015-07-01 00:00:00,4064.1,Northern_Montana_Health_Care
737518,MESH PATCH W/ 6CM PLUG,278,2013-07-01 00:00:00,784.1,Northern_Montana_Health_Care
737521,MESH PATCH W/ 8CM PLUG,278,2013-07-01 00:00:00,662.2,Northern_Montana_Health_Care
737550,MESH VENTRALIGHT ST 6X8,278,2016-09-01 00:00:00,5384.6,Northern_Montana_Health_Care
737558,MESH VENTRALIGHT W/ECHO 8X10,278,2016-09-01 00:00:00,8618.4,Northern_Montana_Health_Care
737618,Mesh phasix ST 20x25 cm,278,2013-07-01 00:00:00,39930,Northern_Montana_Health_Care
745612,RABINOU SIALOGRAPHY,270,2013-07-01 00:00:00,158.9,Northern_Montana_Health_Care
745630,RETRACTOR 14.1 CM,272,2018-04-01 00:00:00,399,Northern_Montana_Health_Care
745633,STAY ELASTIC 5MM,272,2019-01-01 00:00:00,430,Northern_Montana_Health_Care
745635,ELASTIC STAYS 3MM,272,2013-07-01 00:00:00,45.5,Northern_Montana_Health_Care
746105,"MESH 2 X 4"" FLAT",278,2016-09-01 00:00:00,291.7,Northern_Montana_Health_Care
746110,MARLEX MESH 3X6,278,2013-07-01 00:00:00,302.8,Northern_Montana_Health_Care
746154,SEPRA FILM MEMBRANE,278,2013-07-01 00:00:00,1256.3,Northern_Montana_Health_Care
746172,"MASK, NEONATAL/ INFANT",271,2013-07-01 00:00:00,43.6,Northern_Montana_Health_Care
746263,"MASK, FULL FACE CPAP",271,2019-07-01 00:00:00,665.6,Northern_Montana_Health_Care
746313,"MASK, DISPOSABLE NASAL MED/WI",271,2013-07-01 00:00:00,107.4,Northern_Montana_Health_Care
746346,MASK NON-REBREATHING,271,2013-07-01 00:00:00,14.7,Northern_Montana_Health_Care
748907,NEBULIZER UNIHEART,271,2016-02-01 00:00:00,71,Northern_Montana_Health_Care
748909,NEBULIZER HEART,271,2013-07-01 00:00:00,123.4,Northern_Montana_Health_Care
748912,MASK DRAGON PEDIATRIC,271,2013-07-01 00:00:00,14.3,Northern_Montana_Health_Care
749051,NEEDLE BIP BIOPSY HIGH SPEED,272,2013-07-01 00:00:00,188,Northern_Montana_Health_Care
749069,NEEDLE BIP BIOPSY,272,2013-07-01 00:00:00,171.1,Northern_Montana_Health_Care
749210,NEEDLE SCLEROTHERAPY VARIJECT,272,2018-07-01 00:00:00,217,Northern_Montana_Health_Care
749242,NEEDLE SPINAL DISP 18X3 1/2,272,2013-07-01 00:00:00,10.4,Northern_Montana_Health_Care
749345,INFUSION SET SUBCUTANEOUS 27,272,2013-07-01 00:00:00,28.3,Northern_Montana_Health_Care
749350,"NEEDLE, BELLA-D STRAIGHT",272,2015-07-01 00:00:00,56.9,Northern_Montana_Health_Care
749352,"NEEDLE, BELLA-D COUDE",272,2015-07-01 00:00:00,61,Northern_Montana_Health_Care
749355,"NEEDLE, TUOBY EPIDURAL",272,2015-07-01 00:00:00,135.3,Northern_Montana_Health_Care
749360,CATH FETH-R-KATH,272,2015-07-01 00:00:00,159.3,Northern_Montana_Health_Care
749408,NEEDLE COAXIAL,272,2013-07-01 00:00:00,92.3,Northern_Montana_Health_Care
749412,"NEEDLE ECHOSTIM 21G X 4""",272,2013-07-01 00:00:00,88.8,Northern_Montana_Health_Care
749515,"NEEDLE,DISP INTRAOSSEOUS 16FR",272,2015-07-01 00:00:00,334.6,Northern_Montana_Health_Care
749721,"NEEDLE,MAYO CATGUT 1/2 CIRCLE",272,2013-07-01 00:00:00,8.6,Northern_Montana_Health_Care
749747,"NEEDLE,MAYO CATGUT 1/2 CIRCLE",272,2013-07-01 00:00:00,8.6,Northern_Montana_Health_Care
749756,NEEDLE PAJUNK,272,2013-07-01 00:00:00,133.9,Northern_Montana_Health_Care
750555,"CAST,SHOULDER, 11+",271,2013-07-01 00:00:00,285.4,Northern_Montana_Health_Care
750556,"CAST, LONG ARM, 11+",271,2013-07-01 00:00:00,128.6,Northern_Montana_Health_Care
750557,"CAST, LONG ARM, 0-10",271,2013-07-01 00:00:00,114.4,Northern_Montana_Health_Care
750558,"CAST, SHORT ARM, 11+",271,2013-07-01 00:00:00,114.4,Northern_Montana_Health_Care
750559,"CAST, SHORT ARM, 0-10",271,2013-07-01 00:00:00,100,Northern_Montana_Health_Care
750560,"CAST, LONG ARM SPLINT, 11+",271,2013-07-01 00:00:00,107.3,Northern_Montana_Health_Care
750561,"CAST, LONG ARM SPLINT, 0-10",271,2013-07-01 00:00:00,93.1,Northern_Montana_Health_Care
750562,"CAST, SHORT ARM SPLINT, 11+",271,2013-07-01 00:00:00,93.1,Northern_Montana_Health_Care
750563,"CAST, SHORT ARM SPLINT, 0-10",271,2013-07-01 00:00:00,50.3,Northern_Montana_Health_Care
750564,"CAST, HIP SPICA, 11+",271,2013-07-01 00:00:00,285.4,Northern_Montana_Health_Care
750565,"CAST, HIP SPICA, 0-10",271,2013-07-01 00:00:00,171.3,Northern_Montana_Health_Care
750566,"CAST, LONG LEG, 11+",271,2013-07-01 00:00:00,271.1,Northern_Montana_Health_Care
750567,"CAST, LONG LEG, 0-10",271,2013-07-01 00:00:00,214.1,Northern_Montana_Health_Care
750568,"CAST, SHORT LEG, 11+",271,2013-07-01 00:00:00,171.3,Northern_Montana_Health_Care
750569,"CAST, SHORT LEG, 0-10",271,2013-07-01 00:00:00,114.4,Northern_Montana_Health_Care
750570,"CAST, LONG LEG SPLINT, 11+",271,2013-07-01 00:00:00,143,Northern_Montana_Health_Care
750571,"CAST, LONG LEG SPLINT, 0-10",271,2013-07-01 00:00:00,114.4,Northern_Montana_Health_Care
750572,"CAST, SHORT LEG SPLINT, 11+",271,2013-07-01 00:00:00,85.9,Northern_Montana_Health_Care
750573,"CAST, SHORT LEG SPLINT, 0-10",271,2013-07-01 00:00:00,71.7,Northern_Montana_Health_Care
750574,"CAST, FINGER SPLINT STATIC",271,2013-07-01 00:00:00,50.3,Northern_Montana_Health_Care
751871,URINE BELLY BAG,270,2013-07-01 00:00:00,142.4,Northern_Montana_Health_Care
751900,MONARC TRANSOBTURATOR SLING,272,2013-07-01 00:00:00,4005.9,Northern_Montana_Health_Care
751940,EZ-GUARD MOUTHPIECE,270,2013-07-01 00:00:00,15.8,Northern_Montana_Health_Care
757903,PERFIX PLUG 1 X 1.35,278,2013-07-01 00:00:00,1041.3,Northern_Montana_Health_Care
757906,PERFIX PLUG LARGE 1.6 X 1.90,278,2013-07-01 00:00:00,757.8,Northern_Montana_Health_Care
757908,PERFIX PLUG 1.3 X 1.55,278,2013-07-01 00:00:00,715.3,Northern_Montana_Health_Care
757912,PERFIX PLUG 1.6 X 2.0,278,2013-07-01 00:00:00,1307.2,Northern_Montana_Health_Care
758094,PERITONEAL LAVAGE KIT,272,2015-07-01 00:00:00,548.9,Northern_Montana_Health_Care
758400,CIRCLING BAND 240,278,2013-07-01 00:00:00,90.7,Northern_Montana_Health_Care
758408,SILICONE SLEEVE 270,278,2013-07-01 00:00:00,66.7,Northern_Montana_Health_Care
758414,SILICONE BUCKLE 279,278,2013-07-01 00:00:00,128.5,Northern_Montana_Health_Care
758415,SCLERAL SILICONE TIRE 276,278,2014-07-01 00:00:00,133.1,Northern_Montana_Health_Care
758416,SILICONE BUCKLE 278,278,2013-07-01 00:00:00,143.8,Northern_Montana_Health_Care
758420,PFNO Kit  5ml,272,2017-07-01 00:00:00,1804.7,Northern_Montana_Health_Care
758430,BIPOLAR PENCIL 20 GA,272,2013-07-01 00:00:00,202.2,Northern_Montana_Health_Care
758435,MVR KNIFE 20 GA,272,2013-07-01 00:00:00,178.8,Northern_Montana_Health_Care
761250,SCOPE WARMER SEAL,272,2013-07-01 00:00:00,44.1,Northern_Montana_Health_Care
762250,BIS SENSOR,272,2013-07-01 00:00:00,188.9,Northern_Montana_Health_Care
762275,VISCERA RETAINER SURGIFISH,272,2013-11-01 00:00:00,138.4,Northern_Montana_Health_Care
762401,SEXUAL ASSAULT KIT,271,2016-04-01 00:00:00,84.5,Northern_Montana_Health_Care
762404,SEXUAL ASSAULT SUSPECT,270,2013-07-01 00:00:00,49.2,Northern_Montana_Health_Care
762406,SEXUAL ASSAULT KIT DRUG AIDED,271,2013-07-01 00:00:00,44.8,Northern_Montana_Health_Care
762535,CATHETER BRONCH LEFT 35-41FR,272,2013-07-01 00:00:00,332,Northern_Montana_Health_Care
762551,INCREMENTING PROBE,272,2014-07-01 00:00:00,806.3,Northern_Montana_Health_Care
762557,TUBE ENDOTRACHEAL NIM,272,2015-04-01 00:00:00,1360.4,Northern_Montana_Health_Care
762562,NIM NEEDLE ELECTRODE,272,2013-07-01 00:00:00,1526.7,Northern_Montana_Health_Care
762564,NIM LUMBAR PROBE,272,2013-07-01 00:00:00,2257.2,Northern_Montana_Health_Care
762566,NIM BALL TIP PROBE,272,2013-07-01 00:00:00,1837.7,Northern_Montana_Health_Care
762610,CANNULA INNER SIZE 6 LOCKING,271,2013-07-01 00:00:00,264.2,Northern_Montana_Health_Care
762615,INTRODUCER ET TUBE 15FR,272,2013-07-01 00:00:00,48.7,Northern_Montana_Health_Care
762633,Shiley inner cannula,272,2018-07-01 00:00:00,40.8,Northern_Montana_Health_Care
763198,BLADE SAW MICRO SAGGITAL,272,2015-06-01 00:00:00,75.4,Northern_Montana_Health_Care
764308,SKIN CLOSURE 1/8X3 STERISTRIP,272,2013-07-01 00:00:00,6,Northern_Montana_Health_Care
764316,SKIN CLOSURE 1X5 STERI-STRIP,272,2015-01-01 00:00:00,28,Northern_Montana_Health_Care
764320,STERI STRIP,272,2013-07-01 00:00:00,35.7,Northern_Montana_Health_Care
765042,SNARE SENSATION DISPOSABLE,272,2013-07-01 00:00:00,156,Northern_Montana_Health_Care
765810,SURGICAL PATTY,272,2013-07-01 00:00:00,29.9,Northern_Montana_Health_Care
765820,SUCTION SYSTEM,272,2013-07-01 00:00:00,203.4,Northern_Montana_Health_Care
766170,SPLINT LEG KNEE LENGTH ADULT,271,2013-07-01 00:00:00,75.4,Northern_Montana_Health_Care
766188,SPLINT LEG HIP LENGTH ADULT,271,2013-07-01 00:00:00,102.1,Northern_Montana_Health_Care
766253,SPLINT SUGAR TONG CHILD,271,2013-07-01 00:00:00,82.4,Northern_Montana_Health_Care
766352,SPLINT ADULT,271,2013-07-01 00:00:00,118.4,Northern_Montana_Health_Care
766378,SPLINT CHILD,271,2013-07-01 00:00:00,102.8,Northern_Montana_Health_Care
766998,SPONGE 4X4 STER. X-RAY,272,2013-07-01 00:00:00,5.8,Northern_Montana_Health_Care
767004,SPONGE NEURO,272,2016-02-15 00:00:00,93,Northern_Montana_Health_Care
767046,SPONGE X-LARGE ROUNDIC 10'S,272,2013-07-01 00:00:00,7.7,Northern_Montana_Health_Care
767950,Stryker slit cath,272,2018-07-01 00:00:00,531,Northern_Montana_Health_Care
767952,QUICK PRESSURE MONITOR SET,272,2018-11-01 00:00:00,1024.4,Northern_Montana_Health_Care
770545,STOCKING ANTI EMB KNEE HI X-LA,271,2013-07-01 00:00:00,44.6,Northern_Montana_Health_Care
770552,STOCKING ANTI-EMB THIGH X-LG,271,2013-07-01 00:00:00,125.4,Northern_Montana_Health_Care
774505,SUCTION COAGULATOR,272,2013-07-01 00:00:00,53,Northern_Montana_Health_Care
774515,VITA VUE SUCTION IRRIGATION,272,2013-07-01 00:00:00,905,Northern_Montana_Health_Care
774554,SUCTION COAGULATOR DISP 16,272,2013-07-01 00:00:00,97.5,Northern_Montana_Health_Care
774556,"CAUTERY SUCTION 6"" 12 FR",272,2013-07-01 00:00:00,57.1,Northern_Montana_Health_Care
774703,SURGICEL 2x14,272,2016-01-01 00:00:00,557.4,Northern_Montana_Health_Care
774706,DRESSING AVITENE,272,2013-07-01 00:00:00,521.5,Northern_Montana_Health_Care
774709,AVITENE SHEETS,272,2018-07-01 00:00:00,853.74,Northern_Montana_Health_Care
774711,SURGI NEEDLE,272,2016-09-01 00:00:00,117,Northern_Montana_Health_Care
774713,AUTO SUT SURGINEEDLE 150,272,2013-07-01 00:00:00,158.6,Northern_Montana_Health_Care
774715,INTERCEED ADHESION BARRIER,272,2015-07-01 00:00:00,1168,Northern_Montana_Health_Care
775510,SUTURE RETRIEVER,272,2018-10-01 00:00:00,323.8,Northern_Montana_Health_Care
775908,"SYRINGE INFLATION,ALLIANCE",272,2018-05-01 00:00:00,226.9,Northern_Montana_Health_Care
777851,TENDON SEMITENDINOSUS,274,2013-10-01 00:00:00,5890,Northern_Montana_Health_Care
777852,ACHILLES TENDON ALLOGRAFT,278,2018-08-01 00:00:00,8002.8,Northern_Montana_Health_Care
777855,GRACILIS TENDON ALLOGRAFT,278,2019-04-01 00:00:00,4189.5,Northern_Montana_Health_Care
777857,TIBIALIS TENDON ALLOGRAFT,278,2019-12-01 00:00:00,8006.2,Northern_Montana_Health_Care
782548,"TRANSDUCER,NASAL R-15",270,2013-07-01 00:00:00,156.4,Northern_Montana_Health_Care
782550,"TRANSDUCER,OXYGEN RS-10",270,2013-07-01 00:00:00,191.9,Northern_Montana_Health_Care
782813,TUBE ENDOBRONCHIAL 35FR RIGHT,272,2013-07-01 00:00:00,360.3,Northern_Montana_Health_Care
783019,TUBE FEEDING DOBBHOFF,272,2013-07-01 00:00:00,90.1,Northern_Montana_Health_Care
783043,TUBE FEEDING NUTRA CATH 5.0 40,272,2013-07-01 00:00:00,130.1,Northern_Montana_Health_Care
783076,TUBE FEEDING 8X15 INFANT,272,2013-07-01 00:00:00,7.7,Northern_Montana_Health_Care
783100,TUBE FEEDING 8FR 42,272,2013-07-01 00:00:00,5.1,Northern_Montana_Health_Care
783105,JEJUNAL FEEDING TUBE,272,2014-07-01 00:00:00,1229.8,Northern_Montana_Health_Care
783120,PERCUTANEOUS GASTROSTOMY SET,272,2015-10-01 00:00:00,367.2,Northern_Montana_Health_Care
783126,TUBE GASTROSTOMY REPLACEMENT,272,2015-07-01 00:00:00,193.6,Northern_Montana_Health_Care
783134,TUBE MOSS GASTROSTOMY,272,2013-07-01 00:00:00,1197.7,Northern_Montana_Health_Care
783144,TUBE FEEDING NUTRA CATH 6.5 58,272,2013-07-01 00:00:00,109.6,Northern_Montana_Health_Care
783500,JEJUNOSTOMY KIT 5FR,272,2013-07-01 00:00:00,481.7,Northern_Montana_Health_Care
783565,RECTAL TUBES 32FR,272,2013-07-01 00:00:00,132.2,Northern_Montana_Health_Care
784561,TUBE SHILEY TRACH,272,2013-07-01 00:00:00,323,Northern_Montana_Health_Care
789651,TUBE T WHALEN,272,2016-09-01 00:00:00,131.9,Northern_Montana_Health_Care
790618,"TUBING, CONDUCTING 12'",272,2013-07-01 00:00:00,10.2,Northern_Montana_Health_Care
790626,"TUBING, CONDUCTING 10'",272,2013-07-01 00:00:00,10.2,Northern_Montana_Health_Care
791100,TRIMARK TI BIOPSY MARKER,272,2018-07-01 00:00:00,600.7,Northern_Montana_Health_Care
793400,Apply short leg cast,981,2018-07-01 00:00:00,101,Northern_Montana_Health_Care
794016,URETERAL STENT MARDIS FIRM 6FR,272,2013-07-01 00:00:00,554.3,Northern_Montana_Health_Care
794044,URETERAL STENT,272,2013-07-01 00:00:00,403.7,Northern_Montana_Health_Care
795015,STENT WALLFLEX COLONIC,278,2013-07-01 00:00:00,10623.4,Northern_Montana_Health_Care
795529,DUAL MESH 18X24,278,2013-07-01 00:00:00,5007,Northern_Montana_Health_Care
795533,DUAL MESH 10X15 CM,278,2013-07-01 00:00:00,2185.4,Northern_Montana_Health_Care
795547,GRAFT A-V FISTULA,278,2013-07-01 00:00:00,2517.3,Northern_Montana_Health_Care
795700,DIRECT SUCTION DEVICE BIOVAC,272,2013-07-01 00:00:00,396.9,Northern_Montana_Health_Care
795705,ROTH NET FOOD BOLUS,272,2014-02-01 00:00:00,482,Northern_Montana_Health_Care
795728,YANKAUER SUCTION W/O CONTROL,272,2013-07-01 00:00:00,3.3,Northern_Montana_Health_Care
840003,Istent View Stabilizer,272,2017-07-01 00:00:00,354.5,Northern_Montana_Health_Care
840004,Istent,278,2017-07-01 00:00:00,7980,Northern_Montana_Health_Care
840006,IStent inject,278,2018-07-01 00:00:00,7980,Northern_Montana_Health_Care
840009,INTRAOCULAR LENS,276,2013-07-01 00:00:00,1467.9,Northern_Montana_Health_Care
840016,INTRAOCULAR TORIC LENS,276,2013-08-09 00:00:00,285,Northern_Montana_Health_Care
840019,INTRAOCULAR MULTIFOCAL LENS,276,2015-07-01 00:00:00,745,Northern_Montana_Health_Care
984203,"MAMMALOK 3.5"" NEEDLE",272,2013-07-01 00:00:00,117.8,Northern_Montana_Health_Care
1000108,ADHESIVE MASTISOL,272,2013-07-01 00:00:00,14.8,Northern_Montana_Health_Care
1000115,ADHESIVE DERMABOND SKIN,272,2013-07-01 00:00:00,208.3,Northern_Montana_Health_Care
1000117,ADHESIVE INDERMIL TISSUE,272,2013-07-01 00:00:00,169.4,Northern_Montana_Health_Care
1000121,TISSEEL SEALANT KIT,272,2013-07-01 00:00:00,2335.2,Northern_Montana_Health_Care
1000124,TISSEEL VHSD FROZEN 4ML,272,2014-06-01 00:00:00,1010.8,Northern_Montana_Health_Care
1000181,AIRWAY NASAL,272,2013-07-02 00:00:00,27.5,Northern_Montana_Health_Care
1000900,AMNIOTIC MEMBRANE PERFORATOR,272,2013-07-01 00:00:00,5.4,Northern_Montana_Health_Care
1000942,"ANESTHESIA CIRCUIT, UNIVERSAL",271,2013-07-01 00:00:00,91.7,Northern_Montana_Health_Care
1001023,ANESTHESIA BREATHING CIRCUIT P,271,2015-07-01 00:00:00,84.9,Northern_Montana_Health_Care
1001030,STAPLER RELOADABLE GIA,272,2013-07-01 00:00:00,559.6,Northern_Montana_Health_Care
1001035,STAPLER REFILL UNIT GIA,272,2013-07-01 00:00:00,373.9,Northern_Montana_Health_Care
1001038,CODE ALERT BED SENSOR PAD,271,2013-07-01 00:00:00,188.8,Northern_Montana_Health_Care
1001040,CODE ALERT CHAIR SENSOR PAD,270,2016-01-01 00:00:00,149.1,Northern_Montana_Health_Care
1001042,ULTRA PLUME AWAY 6.0,272,2013-07-01 00:00:00,191.7,Northern_Montana_Health_Care
1001045,STAPLER RELOADABLE GIA,272,2015-07-01 00:00:00,290.4,Northern_Montana_Health_Care
1001050,STAPLER SINGLE USE,272,2014-10-01 00:00:00,648.3,Northern_Montana_Health_Care
1001055,STAPLER REFILL GIA,272,2013-07-01 00:00:00,446.1,Northern_Montana_Health_Care
1001060,STAPLE UNIT GIA,272,2015-07-01 00:00:00,424.5,Northern_Montana_Health_Care
1001150,CRYOTHERAPY UNIT,271,2015-01-01 00:00:00,400,Northern_Montana_Health_Care
1001152,COLD THERAPY PAD,271,2014-07-01 00:00:00,241.1,Northern_Montana_Health_Care
1001155,AUTO SUTURE POWERED LDS,272,2013-07-01 00:00:00,725.9,Northern_Montana_Health_Care
1001189,AUTO SUTURE SKIN STAPLE REMOVE,272,2013-07-01 00:00:00,9.2,Northern_Montana_Health_Care
1001190,"CAUTERY TIP EDGE 4""",272,2013-07-01 00:00:00,64.1,Northern_Montana_Health_Care
1001192,CAUTERY NEEDLE TIP,272,2015-07-01 00:00:00,282,Northern_Montana_Health_Care
1001195,"CAUTERY TIP SHORT 2.75"" 70MM",272,2013-07-01 00:00:00,47.1,Northern_Montana_Health_Care
1001198,"CAUTERY TIP LONG 4.00"" 101MM",272,2013-07-01 00:00:00,50.1,Northern_Montana_Health_Care
1001200,BLUNT PORT 5-12MM,272,2016-07-01 00:00:00,347.6,Northern_Montana_Health_Care
1001239,AUTO SUTURE TA90 3.5 PREMIUM,272,2013-07-01 00:00:00,522.1,Northern_Montana_Health_Care
1001247,AUTO SUTURE TA90 4.8 PREMIUM,272,2019-05-01 00:00:00,534,Northern_Montana_Health_Care
1001250,ENDO CLIP 10MM,272,2016-04-01 00:00:00,501.4,Northern_Montana_Health_Care
1001265,STAPLER PROXIMATE,272,2013-07-01 00:00:00,1385.8,Northern_Montana_Health_Care
1001270,AUTO SUTURE SKIN STAPLER 35W,272,2013-07-01 00:00:00,188.2,Northern_Montana_Health_Care
1001275,LOADING UNIT PROXIMATE,278,2013-07-01 00:00:00,622.5,Northern_Montana_Health_Care
1001280,STAPLER TA45,272,2013-07-01 00:00:00,382.3,Northern_Montana_Health_Care
1001300,ENDO GIA UNIV 12MM,272,2016-05-01 00:00:00,464.1,Northern_Montana_Health_Care
1001305,UNIVERSAL GIA HANDLE SHORT,272,2013-07-01 00:00:00,548.1,Northern_Montana_Health_Care
1001339,FLOSEAL MATRIX HEMOSTC SEALANT,272,2013-07-01 00:00:00,879.4,Northern_Montana_Health_Care
1001342,FLOSEAL ENDOSCOPIC APPLICATOR,272,2013-07-01 00:00:00,343.4,Northern_Montana_Health_Care
1001345,"DURAGEN 1"" X 1""",272,2015-11-01 00:00:00,1383.2,Northern_Montana_Health_Care
1001348,DURASEAL EXACT 5ML,272,2013-07-01 00:00:00,3107.6,Northern_Montana_Health_Care
1001350,ENDO GIA ROTIC 30MM 2.0,272,2019-05-01 00:00:00,701,Northern_Montana_Health_Care
1001361,AUTO SUT ROTICULATOR 55-3.5,272,2013-07-01 00:00:00,1130.5,Northern_Montana_Health_Care
1001387,AUTO SUT ROTICULATOR 55-4.8,272,2013-07-01 00:00:00,1259.4,Northern_Montana_Health_Care
1001390,AUT SUT STAPLES ROTIC TA30 3.5,272,2013-07-01 00:00:00,1290.7,Northern_Montana_Health_Care
1001393,AUT SUT STAPLES ROTIC TA30 4.8,272,2013-07-01 00:00:00,1247.2,Northern_Montana_Health_Care
1001400,ENDO GIA ROTIC 30MM 3.5,272,2019-05-01 00:00:00,701,Northern_Montana_Health_Care
1001450,ENDO GIA ROTIC 45MM 2.0,272,2018-03-01 00:00:00,895.8,Northern_Montana_Health_Care
1001452,AUTO SUTURE 35 STAPLER DLU,272,2013-07-01 00:00:00,124.3,Northern_Montana_Health_Care
1001465,GIA 60MM RELOAD,272,2014-07-01 00:00:00,1161.9,Northern_Montana_Health_Care
1001486,"AUTO SUTURE ENDOCLIP APPLIER,",272,2013-07-01 00:00:00,1091.2,Northern_Montana_Health_Care
1001490,RADIAL RELOAD MED/THICK,272,2014-07-01 00:00:00,1485.9,Northern_Montana_Health_Care
1001494,"AUTO SUTURE ENDO CLIP APPLIER,",272,2013-07-01 00:00:00,603.9,Northern_Montana_Health_Care
1001505,ENDO GIA ROTICULATOR 60MM 3.5,272,2013-07-01 00:00:00,1073.5,Northern_Montana_Health_Care
1001508,ENDO GIA ROTICULATOR 60MM 2.5,272,2013-07-01 00:00:00,1073.5,Northern_Montana_Health_Care
1001512,CLIP APPLIER III 5MM,272,2013-07-01 00:00:00,868.6,Northern_Montana_Health_Care
1001515,ENDO GIA ROTICULATOR 60MM 4.8,272,2013-07-01 00:00:00,998.5,Northern_Montana_Health_Care
1001550,ROTICULATOR GIA 45 2.5,272,2018-03-01 00:00:00,738.2,Northern_Montana_Health_Care
1001569,"AUTO SUTURE ENDO GIA 30,3.5 DL",272,2013-07-01 00:00:00,582.1,Northern_Montana_Health_Care
1001575,ROTICULATOR GIA 30 2.5,272,2017-12-01 00:00:00,712.1,Northern_Montana_Health_Care
1001605,STAPLER GIA 80 4.8,272,2016-03-01 00:00:00,645.3,Northern_Montana_Health_Care
1001627,ENDO STITCH 10MM,272,2013-07-01 00:00:00,589.6,Northern_Montana_Health_Care
1001630,AUTO SUT ENDO PADDLE,272,2013-07-01 00:00:00,535.6,Northern_Montana_Health_Care
1001635,AUTO SUTURE ENDO PEANUT,272,2013-07-01 00:00:00,159.3,Northern_Montana_Health_Care
1001675,ENDO DISSECT 5MM,272,2013-07-01 00:00:00,472.8,Northern_Montana_Health_Care
1001680,VERSAPORT PLUS 10-15MM,272,2013-07-01 00:00:00,448.8,Northern_Montana_Health_Care
1001694,AUTO SUT MINIPORT,272,2013-07-01 00:00:00,307.8,Northern_Montana_Health_Care
1001726,AUTO SUTURE SURGITE,272,2013-07-01 00:00:00,157.1,Northern_Montana_Health_Care
1001730,SURGITIE POLYSORB 0,272,2013-07-01 00:00:00,145.7,Northern_Montana_Health_Care
1001732,Endoloop PDS Ligature,272,2018-06-01 00:00:00,488.6,Northern_Montana_Health_Care
1001740,AUTO SUT TROCAR BLUNT TIP SYRI,272,2013-07-01 00:00:00,603.3,Northern_Montana_Health_Care
1001772,SLEEVE RADIALLY EXPAND,272,2013-07-01 00:00:00,326,Northern_Montana_Health_Care
1001774,TROCAR DILATING,272,2013-07-01 00:00:00,364.8,Northern_Montana_Health_Care
1001776,TROCAR 12MM VERSASTEP,272,2013-07-01 00:00:00,351,Northern_Montana_Health_Care
1001817,STAPLE INTERNAL,272,2013-07-01 00:00:00,519,Northern_Montana_Health_Care
1001825,MULTIFIRE STAPLER,272,2013-07-01 00:00:00,352.5,Northern_Montana_Health_Care
