CDM,DESCRIPTION,DEPT,CURRENT CHG,hospital
41500747,CALCITIOL 0.5MCG CAP,4150,12.76,Mountainview_Medical_Center
41500748,PHYTOPLEX ANTIFUNGAL PWD PER BTL,4150,21.97,Mountainview_Medical_Center
41500749,MINTOX 10CC,4150,1.4,Mountainview_Medical_Center
41500750,LIDOCAIN VISCOUS 2% 10CC,4150,9.4,Mountainview_Medical_Center
41500751,GI COCTAIL,4150,0.0,Mountainview_Medical_Center
41500752,GI COCTAIL W/ DONNATOL,4150,0.0,Mountainview_Medical_Center
41500753,NALOXONE .4MG/ML,4150,32.77,Mountainview_Medical_Center
41500754,NYSTOP PADD 15G,4150,45.32,Mountainview_Medical_Center
41500755,MULTAQ 400MG TAB,4150,52.46,Mountainview_Medical_Center
41500756,TRIAMCINOLON OINT 0.1% PER TUBE,4150,30.63,Mountainview_Medical_Center
41500757,IRBESARTAN 300MG TAB,4150,27.09,Mountainview_Medical_Center
41500758,ZOSTAVAX INJ,4150,401.61,Mountainview_Medical_Center
41500759,FLUCELVAX 4+YRS FLU SHOT,4150,25.0,Mountainview_Medical_Center
41500760,FLUZONE HIGH DOSE,4150,25.0,Mountainview_Medical_Center
41500761,PNEUMOVAX 23,4150,171.69,Mountainview_Medical_Center
41500762,PREVNAR 13,4150,315.71,Mountainview_Medical_Center
41500763,VIT C W/ ROSE HIPS 500MG TR,4150,0.56,Mountainview_Medical_Center
41500764,DICLOFENAC GEL 1%,4150,94.56,Mountainview_Medical_Center
41500765,CEFEPIME 2GM INJ,4150,47.7,Mountainview_Medical_Center
41500766,ROSUVASTATIN 10MG TAB,4150,49.2,Mountainview_Medical_Center
41500767,GLIMEPIRIDE 1MG TAB,4150,10.53,Mountainview_Medical_Center
41500768,OSELTAMIVIR CAP 75MG PER BOX OF 10,4150,255.05,Mountainview_Medical_Center
41500769,SALINE SPRAY INHALANT 0.65% EA,4150,19.74,Mountainview_Medical_Center
41500770,PRESERVISION CAP AREDS,4150,1.43,Mountainview_Medical_Center
41500771,CALCITONIN NASAL SPRAY PER BTL,4150,204.48,Mountainview_Medical_Center
41500772,KENALOG-40 INJ,4150,58.56,Mountainview_Medical_Center
41500773,TUSSIN ADULT LIQ 100/5ML PER TSP,4150,0.87,Mountainview_Medical_Center
41500774,TERAZOSIN 1MG CAP,4150,10.59,Mountainview_Medical_Center
41500775,EZETIMIBE 10MG TAB,4150,6.0,Mountainview_Medical_Center
41500776,FLAXSEED OIL CAP,4150,0.63,Mountainview_Medical_Center
41500777,MORPHINE SUL ER 30MG TAB,4150,20.94,Mountainview_Medical_Center
41500778,BUSPIRONE 5MG TAB,4150,5.09,Mountainview_Medical_Center
41500779,BIOTIN 300MCG,4150,0.17,Mountainview_Medical_Center
41500780,ZINC 50MG TAB,4150,0.29,Mountainview_Medical_Center
41501101,CUBICIN 500MG INJ,4150,922.17,Mountainview_Medical_Center
41501509,POTASSIUM CHLORIDE INJ 9G/1000ML,4150,0.0,Mountainview_Medical_Center
41501630,ARIPIPRAZOLE,4150,55.39,Mountainview_Medical_Center
41501702,DEXTROSE 5%,4150,0.0,Mountainview_Medical_Center
41502305,METAMUCIL (PSYLLIUM),4150,4.5,Mountainview_Medical_Center
41503645,SODIUM POLYSTYRENE SULFONATE,4150,0.5,Mountainview_Medical_Center
41504000,MEDROXYPROGESTERONE 150MG/ML,4150,93.15,Mountainview_Medical_Center
41504260,MULTAQ (DRONEDARONE) 400MG TAB,4150,0.0,Mountainview_Medical_Center
41504371,INVANZ 1GM,4150,179.96,Mountainview_Medical_Center
41504610,TERBUTALINE 1MG/ML INJ,4150,26.4,Mountainview_Medical_Center
41505095,CEFAZOLIN 500 MG/INJ.,4150,42.83,Mountainview_Medical_Center
41506979,MICONAZOLE 2% ANTIFUNGAL POWDER,4150,0.0,Mountainview_Medical_Center
41507301,DEPO-MEDROL 40 MG/ML,4150,51.0,Mountainview_Medical_Center
41507510,DEXTROSE 25% SOLUTION,4150,0.0,Mountainview_Medical_Center
41507511,AMIODARONE 50MG/ML INJ,4150,16.5,Mountainview_Medical_Center
41507603,DONEPEZIL TAB 10MG,4150,47.61,Mountainview_Medical_Center
41508202,LORATADINE 10MG TAB,4150,5.16,Mountainview_Medical_Center
41508971,CITRACEL 2GM/19G ORAL POWDER,4150,0.0,Mountainview_Medical_Center
41509239,PHENADOZ 25MG,4150,0.0,Mountainview_Medical_Center
41509660,MEMANTINE TAB HCL 5 MG,4150,48.93,Mountainview_Medical_Center
42000001,IV THERAPY EACH ADD'TL HOUR UP TO,4200,97.93,Mountainview_Medical_Center
42000002,IV THERAPY FIRST HOUR,4200,290.85,Mountainview_Medical_Center
42000003,TELEMEDICINE,4200,49.61,Mountainview_Medical_Center
42100018,ACTH-ADRENOCORTICOTROPHIC HORMONE,4210,110.0,Mountainview_Medical_Center
42100019,ALBUMIN SERUM,4210,31.0,Mountainview_Medical_Center
42100020,BLOOD ALCOHOL,4210,51.94,Mountainview_Medical_Center
42100021,AMMONIA,4210,92.92,Mountainview_Medical_Center
42100022,AMYLASE,4210,56.47,Mountainview_Medical_Center
42100023,BILIRUBIN (TOTAL & DIRECT),4210,50.4,Mountainview_Medical_Center
42100024,HEMOCCULT,4210,50.4,Mountainview_Medical_Center
42100025,BUN,4210,30.0,Mountainview_Medical_Center
42100026,CALCIUM TOTAL,4210,33.1,Mountainview_Medical_Center
42100027,TEGRETOL LEVEL,4210,95.02,Mountainview_Medical_Center
42100028,CARBON DIOXIDE,4210,27.0,Mountainview_Medical_Center
42100029,CHLORIDE SERUM,4210,27.0,Mountainview_Medical_Center
42100030,CHOLESTEROL,4210,30.43,Mountainview_Medical_Center
42100031,CPK TOTAL,4210,51.48,Mountainview_Medical_Center
42100032,CPK ISOENZYMES,4210,47.54,Mountainview_Medical_Center
42100033,LDH ISOENZYMES,4210,54.0,Mountainview_Medical_Center
42100034,CREATININE,4210,34.7,Mountainview_Medical_Center
42100035,DIGOXIN,4210,86.65,Mountainview_Medical_Center
42100036,ESTROGEN TOTAL,4210,76.0,Mountainview_Medical_Center
42100037,ESTROGEN FRACTIONATED,4210,57.75,Mountainview_Medical_Center
42100038,ARTERIAL BLOOD GAS,4210,147.5,Mountainview_Medical_Center
42100039,ARTERIAL PUNCTURE,4210,74.0,Mountainview_Medical_Center
42100040,GLUCOSE,4210,30.0,Mountainview_Medical_Center
42100041,GLUCOSE TOLERANCE 3 SPECIMENS,4210,76.5,Mountainview_Medical_Center
42100042,HAPTOGLOBIN,4210,83.33,Mountainview_Medical_Center
42100043,IRON,4210,44.0,Mountainview_Medical_Center
42100044,IRON BINDING CAPACITY,4210,51.94,Mountainview_Medical_Center
42100045,LDH LACTATE DEHYDROGENASE,4210,42.62,Mountainview_Medical_Center
42100046,LITHIUM,4210,50.0,Mountainview_Medical_Center
42100047,ACID PHOSPHATASE -TOTAL,4210,34.34,Mountainview_Medical_Center
42100048,ALKALINE PHOSPHATASE SERUM,4210,32.0,Mountainview_Medical_Center
42100049,PHOSPHORUS SERUM,4210,35.0,Mountainview_Medical_Center
42100050,PKU,4210,44.59,Mountainview_Medical_Center
42100051,PROLACTIN,4210,98.0,Mountainview_Medical_Center
42100052,POTASSIUM SERUM,4210,34.0,Mountainview_Medical_Center
42100053,TRANSGLUTAMINASE (IGA),4210,58.0,Mountainview_Medical_Center
42100054,PROTEIN SERUM,4210,25.76,Mountainview_Medical_Center
42100055,PROTEIN URINE,4210,34.76,Mountainview_Medical_Center
42100056,PROTEIN (CSF),4210,25.76,Mountainview_Medical_Center
42100057,SALICYLATE,4210,32.5,Mountainview_Medical_Center
42100058,SODIUM BLOOD,4210,32.5,Mountainview_Medical_Center
42100059,SODIUM URINE,4210,37.3,Mountainview_Medical_Center
42100060,THEOPHYLLINE,4210,84.0,Mountainview_Medical_Center
42100061,T4-TOTAL,4210,48.39,Mountainview_Medical_Center
42100062,TSH-THYROID STIMULATING HORMONE,4210,97.86,Mountainview_Medical_Center
42100063,SGOT (AST),4210,34.54,Mountainview_Medical_Center
42100064,SGPT (ALT),4210,34.56,Mountainview_Medical_Center
42100065,FREE T3,4210,84.85,Mountainview_Medical_Center
42100066,URIC ACID SERUM,4210,35.83,Mountainview_Medical_Center
42100067,B12,4210,83.0,Mountainview_Medical_Center
42100068,FSH-FOLLICLE STIMULATING HORMONE,4210,90.0,Mountainview_Medical_Center
42100069,PHENYTOIN (DILANTIN),4210,89.61,Mountainview_Medical_Center
42100070,LIPID PROFILE,4210,89.21,Mountainview_Medical_Center
42100071,OBSTETRIC PANEL,4210,159.0,Mountainview_Medical_Center
42100072,HEPATIC PANEL,4210,79.7,Mountainview_Medical_Center
42100073,ACUTE HEPATITIS PANEL,4210,232.0,Mountainview_Medical_Center
42100074,HDL,4210,41.45,Mountainview_Medical_Center
42100075,PSA (PROSTATE SPECIFIC ANTIG TOTAL,4210,93.32,Mountainview_Medical_Center
42100076,FERRITIN (SERUM),4210,83.0,Mountainview_Medical_Center
42100077,SERUM PH,4210,25.33,Mountainview_Medical_Center
42100078,GENTAMYCIN,4210,103.0,Mountainview_Medical_Center
42100079,PHENOBARBITAL,4210,77.0,Mountainview_Medical_Center
42100080,TESTOSTERONE,4210,96.66,Mountainview_Medical_Center
42100081,PARATHYROID HORMONE,4210,159.47,Mountainview_Medical_Center
42100082,URINALYSIS W/MICROSCOPIC,4210,17.93,Mountainview_Medical_Center
42100083,URINALYSIS W/OUT MICROSCOPIC,4210,15.14,Mountainview_Medical_Center
42100084,OSMOLALITY URINE,4210,51.5,Mountainview_Medical_Center
42100085,ALPHA 1-ANTITRYPSIN,4210,56.3,Mountainview_Medical_Center
42100086,POTASSIUM URINE,4210,34.0,Mountainview_Medical_Center
42100087,CHLORIDE URINE,4210,33.79,Mountainview_Medical_Center
42100088,BLOOD CULTURE,4210,100.0,Mountainview_Medical_Center
42100089,STOOL CULTURE,4210,71.22,Mountainview_Medical_Center
42100090,CYCLIC CITRULLINATED PEPTIDE ANTIB,4210,58.0,Mountainview_Medical_Center
42100091,HCG QUALITATIVE,4210,65.42,Mountainview_Medical_Center
42100092,URINE CULTURE,4210,61.77,Mountainview_Medical_Center
42100093,AEROBIC CULTURE I.D. (NON URINE),4210,46.0,Mountainview_Medical_Center
42100094,STREP SCREEN RAPID,4210,53.18,Mountainview_Medical_Center
42100095,ANAEROBIC CULTURE,4210,86.0,Mountainview_Medical_Center
42100096,CULTURE MISC,4210,79.0,Mountainview_Medical_Center
42100097,FUNGI CULTURE,4210,76.19,Mountainview_Medical_Center
42100098,FUNGAL CULTURE I.D.,4210,59.49,Mountainview_Medical_Center
42100099,HEMATOCRIT SPUN MICRO,4210,20.75,Mountainview_Medical_Center
42100100,PINWORM PREP,4210,29.0,Mountainview_Medical_Center
42100101,ANTI MITOCHONDRIAL ANTIBODY,4210,65.19,Mountainview_Medical_Center
42100102,ZARONTIN,4210,60.0,Mountainview_Medical_Center
42100103,DEPKANE,4210,90.75,Mountainview_Medical_Center
42100104,FLORESCENT TREPONEMA ANTIBODY,4210,111.6,Mountainview_Medical_Center
42100105,VITAMIN D,4210,111.6,Mountainview_Medical_Center
42100106,PHLEBOTOMY (1 UNIT),4210,154.61,Mountainview_Medical_Center
42100107,VIRAL TISSUE CULTURE,4210,104.05,Mountainview_Medical_Center
42100108,CENTROMERE ANTIBODIES,4210,65.19,Mountainview_Medical_Center
42100109,ANTIBODY TITER,4210,75.0,Mountainview_Medical_Center
42100110,COMP 37DEG,4210,59.0,Mountainview_Medical_Center
42100111,GLUCAGON LEVEL,4210,49.0,Mountainview_Medical_Center
42100112,CARBON MONOXIDE TEST,4210,71.09,Mountainview_Medical_Center
42100113,SS-A (RO),4210,62.27,Mountainview_Medical_Center
42100114,"HLA (A, B OR C)",4210,91.63,Mountainview_Medical_Center
42100115,IMMUNOFIXATION ELECTROPHORESIS,4210,91.0,Mountainview_Medical_Center
42100116,GLUCOSE OTHER THAN BLOOD,4210,40.0,Mountainview_Medical_Center
42100117,PROTEIN TOTAL OTHER SOURCE,4210,41.5,Mountainview_Medical_Center
42100118,ANTIBODY IDENTIFICATION,4210,160.98,Mountainview_Medical_Center
42100119,INFLUENZA PARA,4210,57.8,Mountainview_Medical_Center
42100120,IMMUNOGLOBULIN E,4210,64.0,Mountainview_Medical_Center
42100121,OVA AND PARASITE,4210,49.4,Mountainview_Medical_Center
42100122,WET MOUNT,4210,38.88,Mountainview_Medical_Center
42100123,KEPPRA,4210,61.63,Mountainview_Medical_Center
42100124,GRAM STAIN,4210,39.97,Mountainview_Medical_Center
42100125,KIRBY BAUER SENSITIVITY,4210,49.0,Mountainview_Medical_Center
42100126,SPECIAL STAIN,4210,101.64,Mountainview_Medical_Center
42100127,KOH (TISSUE EXAM/FUNGI),4210,30.62,Mountainview_Medical_Center
42100128,HERPES CULTURE,4210,59.5,Mountainview_Medical_Center
42100129,AFB (MYCOBACTERIUM) CULTURE - TB,4210,76.8,Mountainview_Medical_Center
42100130,PRE ALBUMIN,4210,69.7,Mountainview_Medical_Center
42100131,CORTISOL FREE,4210,67.0,Mountainview_Medical_Center
42100132,TULAREMIA (S),4210,53.0,Mountainview_Medical_Center
42100133,HEPATITIS C QUALITATIVE BY PCR,4210,164.0,Mountainview_Medical_Center
42100134,PROGESTERONE,4210,88.38,Mountainview_Medical_Center
42100135,FECAL LEUKOCYTES WBC,4210,39.97,Mountainview_Medical_Center
42100136,LEUKOCYTE ALKALINE PHOSPHATE,4210,53.28,Mountainview_Medical_Center
42100137,CA15-3,4210,82.13,Mountainview_Medical_Center
42100138,CADMIUM,4210,48.76,Mountainview_Medical_Center
42100139,ALKALINE PHOSPHATASE ISOENZYMES,4210,53.18,Mountainview_Medical_Center
42100140,MAGNESIUM SERUM,4210,50.08,Mountainview_Medical_Center
42100141,CITRATE,4210,54.73,Mountainview_Medical_Center
42100143,DRAW FEE,4210,16.46,Mountainview_Medical_Center
42100144,INSURANCE DRAW FEE,4210,32.0,Mountainview_Medical_Center
42100145,CBC MANUAL DIFF,4210,49.0,Mountainview_Medical_Center
42100146,WBC,4210,23.38,Mountainview_Medical_Center
42100147,HEMOGLOBIN,4210,23.0,Mountainview_Medical_Center
42100148,HEMATOCRIT,4210,23.0,Mountainview_Medical_Center
42100149,PLASMA HEMOGLOBIN,4210,35.0,Mountainview_Medical_Center
42100150,MYCOPLASMA,4210,48.05,Mountainview_Medical_Center
42100151,CERULOPLASMIN,4210,49.0,Mountainview_Medical_Center
42100152,QUINIDINE,4210,52.0,Mountainview_Medical_Center
42100153,HEPATITIS C VIRAL LOAD,4210,204.61,Mountainview_Medical_Center
42100154,SERUM PROTEIN ELECTROPHESIS,4210,57.0,Mountainview_Medical_Center
42100155,LYME - WESTERN BLOT,4210,108.25,Mountainview_Medical_Center
42100156,TROPONIN I,4210,99.18,Mountainview_Medical_Center
42100157,CYCLOSPORIN,4210,85.0,Mountainview_Medical_Center
42100158,EPSTEIN BARR VIRAL CAPSID,4210,62.4,Mountainview_Medical_Center
42100159,LIPASE,4210,61.4,Mountainview_Medical_Center
42100160,HANTAVIRUS,4210,30.91,Mountainview_Medical_Center
42100161,GLUCOSE 2HR PP,4210,32.0,Mountainview_Medical_Center
42100162,ANTI-DIURETIC HORMONE (VASOPRESSIN,4210,73.5,Mountainview_Medical_Center
42100163,ACETYLOCHOLINE RECEPTOR BINDING AN,4210,97.33,Mountainview_Medical_Center
42100164,CAROTENE SERUM,4210,35.0,Mountainview_Medical_Center
42100165,MALARIAL SMEARS,4210,43.0,Mountainview_Medical_Center
42100166,RETICULCYTE,4210,39.22,Mountainview_Medical_Center
42100167,AMITRIPTYLIN SERUM,4210,68.32,Mountainview_Medical_Center
42100168,MOLECULAR DIAGNOSTIC,4210,28.7,Mountainview_Medical_Center
42100169,GLUCOSE TOLERANCE EACH ADDITIONAL,4210,24.0,Mountainview_Medical_Center
42100170,LEGIONELLA,4210,39.59,Mountainview_Medical_Center
42100171,CATECHOLAMINES 24-HR URINE,4210,86.0,Mountainview_Medical_Center
42100172,VMA 24-HR URINE,4210,57.45,Mountainview_Medical_Center
42100173,VANCOMYCIN,4210,100.45,Mountainview_Medical_Center
42100174,SEDIMENTATION RATE,4210,33.14,Mountainview_Medical_Center
42100175,HGBA1C,4210,61.44,Mountainview_Medical_Center
42100176,CSF CELL COUNT AND DIFF,4210,62.0,Mountainview_Medical_Center
42100177,NASAL SMEAR FOR EOS,4210,34.0,Mountainview_Medical_Center
42100178,HALDOL (HALOPERIDOL),4210,55.0,Mountainview_Medical_Center
42100179,PLATLET COUNT,4210,36.35,Mountainview_Medical_Center
42100180,PROTIME (PT),4210,36.4,Mountainview_Medical_Center
42100181,PTT,4210,53.32,Mountainview_Medical_Center
42100182,FIBRINOGEN,4210,70.51,Mountainview_Medical_Center
42100183,ANTIBODY SCREEN,4210,80.0,Mountainview_Medical_Center
42100184,FIBRIN DEGRADATION PRDCTS (FDP),4210,62.1,Mountainview_Medical_Center
42100185,THROMBIN TIME,4210,36.9,Mountainview_Medical_Center
42100186,CLOTTING FACTOR II,4210,77.0,Mountainview_Medical_Center
42100187,CRYOGLOBULIN,4210,33.73,Mountainview_Medical_Center
42100188,HIV SCREEN,4210,52.7,Mountainview_Medical_Center
42100189,RH,4210,40.0,Mountainview_Medical_Center
42100190,ABO,4210,40.61,Mountainview_Medical_Center
42100191,GGT GLUTAMYLTRANSFERASE,4210,44.0,Mountainview_Medical_Center
42100193,HOMOCYSTEINE,4210,91.84,Mountainview_Medical_Center
42100194,HEPATITIS A AB + IGG & IGM,4210,54.0,Mountainview_Medical_Center
42100195,RENAL FUNCTION PANEL,4210,80.66,Mountainview_Medical_Center
42100196,RHEUMATOID FACTOR (RA) QUANTITATIV,4210,39.16,Mountainview_Medical_Center
42100197,ACETONE/KETONES SERUM QUAL,4210,36.06,Mountainview_Medical_Center
42100198,GASTRIN,4210,61.6,Mountainview_Medical_Center
42100199,HEPATITIS B SURFACE AG,4210,59.86,Mountainview_Medical_Center
42100200,HEPATITIS B SURFACE AB,4210,63.5,Mountainview_Medical_Center
42100201,DRUGS OF ABUSE CONFIRMATION,4210,0.0,Mountainview_Medical_Center
42100202,HEALTH FAIR,4210,37.0,Mountainview_Medical_Center
42100203,TOBRAMYCIN,4210,98.12,Mountainview_Medical_Center
42100204,COCCIDIOIDES ANTIBODY,4210,37.04,Mountainview_Medical_Center
42100205,ROCK MT TICK TITER,4210,54.37,Mountainview_Medical_Center
42100206,TOXOPLASMA,4210,54.55,Mountainview_Medical_Center
42100207,STONE ANALYSIS,4210,54.0,Mountainview_Medical_Center
42100208,IRON BINDING CAPACITY,4210,51.94,Mountainview_Medical_Center
42100209,C. DIFFICILE TITER (SERUM),4210,86.0,Mountainview_Medical_Center
42100210,C. DIFFICILE (OTHER),4210,86.0,Mountainview_Medical_Center
42100211,24-HR URINE,4210,55.27,Mountainview_Medical_Center
42100212,ALDOLASE,4210,39.05,Mountainview_Medical_Center
42100213,ARSENIC,4210,53.75,Mountainview_Medical_Center
42100214,AUTOANTIBODIES TO SC170 ANTIGE,4210,62.27,Mountainview_Medical_Center
42100215,ANTI-SMOOTH MUSCLE ANTIBODY,4210,65.19,Mountainview_Medical_Center
42100216,VIRAL TISSUE CULTURE - STUDIES,4210,59.5,Mountainview_Medical_Center
42100218,C3,4210,65.5,Mountainview_Medical_Center
42100219,BONE MARROW INTERPRETATION,4210,54.37,Mountainview_Medical_Center
42100220,CREATININE (OTHER SOURCE),4210,38.5,Mountainview_Medical_Center
42100221,NORPRAMINE LEVEL,4210,63.37,Mountainview_Medical_Center
42100222,ALDOSTERONE,4210,103.0,Mountainview_Medical_Center
42100223,BORDETELLA PERTUSSIS,4210,196.33,Mountainview_Medical_Center
42100224,METANEPHRINES 24 HR URINE,4210,85.0,Mountainview_Medical_Center
42100225,ESTRADIOL,4210,112.88,Mountainview_Medical_Center
42100226,HGB ELECTROPHORESIS,4210,61.6,Mountainview_Medical_Center
42100227,FOLATE,4210,81.49,Mountainview_Medical_Center
42100228,BODY FLUID CELL CT WITH DIFF,4210,62.0,Mountainview_Medical_Center
42100229,DIMER ULTRA SENSITIVE PLASMA,4210,100.0,Mountainview_Medical_Center
42100230,ERYTHROPOIETIN,4210,67.5,Mountainview_Medical_Center
42100231,BRAIN NATURETIC PEPTIDE BNP,4210,161.7,Mountainview_Medical_Center
42100232,ANA TITER,4210,54.0,Mountainview_Medical_Center
42100233,PSA MEDICARE SCREEN,4210,91.0,Mountainview_Medical_Center
42100234,HEPATITIS B COR AB (IGG & IGM),4210,59.21,Mountainview_Medical_Center
42100235,"C. DIFFICILE  A, B",4210,75.57,Mountainview_Medical_Center
42100236,RSV - ANTIBODY,4210,56.0,Mountainview_Medical_Center
42100237,MICRO-ALBUMIN URINE RANDOM,4210,42.53,Mountainview_Medical_Center
42100238,BASIC METABOLIC PANEL,4210,79.66,Mountainview_Medical_Center
42100239,FREE T4,4210,68.0,Mountainview_Medical_Center
42100240,COMPREHENSIVE METABOLIC PANEL,4210,103.51,Mountainview_Medical_Center
42100241,AMPLIFICATION OF PATIENT NUCLEIC A,4210,60.17,Mountainview_Medical_Center
42100242,BILIRUBIN TOTAL,4210,34.0,Mountainview_Medical_Center
42100243,PAP SMEAR,4210,46.14,Mountainview_Medical_Center
42100244,MIC SENS,4210,63.95,Mountainview_Medical_Center
42100245,ANTI-ENDOMYSIAL ANTIBODY,4210,65.19,Mountainview_Medical_Center
42100246,ZINC,4210,45.0,Mountainview_Medical_Center
42100247,COMP (CROSS MATCH IS),4210,106.0,Mountainview_Medical_Center
42100248,CANCER ANTIGEN 125,4210,100.0,Mountainview_Medical_Center
42100249,AMINO ACIDS SINGLE QUNATITATIVE,4210,69.42,Mountainview_Medical_Center
42100250,ACETAMINOPHEN,4210,85.07,Mountainview_Medical_Center
42100251,ELECTROLYTES,4210,55.62,Mountainview_Medical_Center
42100252,MYOGLOBIN,4210,76.0,Mountainview_Medical_Center
42100253,COLORADO,4210,57.8,Mountainview_Medical_Center
42100254,RAPID FLU,4210,66.0,Mountainview_Medical_Center
42100255,IMMUNOGLOBULIN ANY CLASS,4210,48.35,Mountainview_Medical_Center
42100256,MONO SPOT,4210,50.0,Mountainview_Medical_Center
42100257,HETEROPHILE TITER,4210,38.0,Mountainview_Medical_Center
42100258,RHEUMATOID FACTOR (RA) QUALITATIVE,4210,43.53,Mountainview_Medical_Center
42100259,RPR VDRL,4210,34.0,Mountainview_Medical_Center
42100260,RUBELLA - PREMARITAL,4210,57.0,Mountainview_Medical_Center
42100261,HCG QUANTITATIVE,4210,107.83,Mountainview_Medical_Center
42100262,ALPHA-FETO PROTEIN SERUM,4210,77.1,Mountainview_Medical_Center
42100263,LYME ANTIBODY,4210,66.27,Mountainview_Medical_Center
42100264,GIARDIA ANTIGEN FECES,4210,57.0,Mountainview_Medical_Center
42100265,HEAVY METAL SCREEN QUANTITATIVE,4210,72.03,Mountainview_Medical_Center
42100266,HEPATITIS C ANTIBODY,4210,77.68,Mountainview_Medical_Center
42100267,C-PEPTIDE,4210,72.0,Mountainview_Medical_Center
42100268,PRIMIDONE,4210,53.0,Mountainview_Medical_Center
42100269,LEAD LEVEL SERUM,4210,43.65,Mountainview_Medical_Center
42100270,BORD PERTUSSIS DIRECT FLORESCD,4210,61.0,Mountainview_Medical_Center
42100271,IONIZED CALCIUM,4210,71.5,Mountainview_Medical_Center
42100272,"HIV 1, 2",4210,66.8,Mountainview_Medical_Center
42100273,VOLUME MEASURE/TIMED COLLECTION,4210,17.2,Mountainview_Medical_Center
42100274,CREATININE CLEARANCE,4210,70.0,Mountainview_Medical_Center
42100275,STOOL FOR FAT QUANTITAVE,4210,73.88,Mountainview_Medical_Center
42100276,DRUG SCREEN SINGLE DRUG CLASS,4210,38.72,Mountainview_Medical_Center
42100277,CBC AUTO DIFF,4210,59.04,Mountainview_Medical_Center
42100278,COMP AHG,4210,113.59,Mountainview_Medical_Center
43200118,SACRIOLIAC JOINTS 3+ VIEWS,4320,246.0,Mountainview_Medical_Center
43200119,HIP COMPLETE,4320,211.0,Mountainview_Medical_Center
43200121,WRIST 2 VIEWS,4320,198.97,Mountainview_Medical_Center
43200123,CHILDGRAM (OVER 1 YEAR),4320,478.0,Mountainview_Medical_Center
43200124,BABYGRAM (UNDER 1 YEAR),4320,356.0,Mountainview_Medical_Center
43200125,SKELETAL SURVEY,4320,347.0,Mountainview_Medical_Center
43200126,TELEMEDICINE,4320,49.61,Mountainview_Medical_Center
43200127,MISC OUTSIDE CHG,4320,0.0,Mountainview_Medical_Center
43400000,CT ABDOMEN W/ CONTRAST,4340,1653.0,Mountainview_Medical_Center
43400001,CT ABDOMEN W/O CONTRAST,4340,1286.6,Mountainview_Medical_Center
43400002,CT ABDOMEN W/WO CONTRAST,4340,1930.16,Mountainview_Medical_Center
43400003,CT C-SPINE W/ CONTRAST,4340,1680.0,Mountainview_Medical_Center
43400004,CT C-SPINE W/O CONTRAST,4340,1340.37,Mountainview_Medical_Center
43400005,CT C-SPINE W/WO CONTRAST,4340,1883.0,Mountainview_Medical_Center
43400007,CT HEAD W/ CONTRAST,4340,1473.0,Mountainview_Medical_Center
43400008,CT HEAD W/O CONTRAST,4340,1225.0,Mountainview_Medical_Center
43400009,CT HEAD W/WO CONTRAST,4340,1755.0,Mountainview_Medical_Center
43400010,CT LOW EXT W/ CONTRAST,4340,1517.0,Mountainview_Medical_Center
43400011,CT LOW EXT W/O CONTRAST,4340,1229.0,Mountainview_Medical_Center
43400012,CT LOW EXT W/WO CONTRAST,4340,1806.0,Mountainview_Medical_Center
43400016,CT L-SPINE W/ CONTRAST,4340,1699.58,Mountainview_Medical_Center
43400017,CT L-SPINE W/O CONTRAST,4340,1345.63,Mountainview_Medical_Center
43400018,CT L-SPINE W/WO CONTRAST,4340,1950.0,Mountainview_Medical_Center
43400019,CT MAXILLOFACIAL W/ CONTRAST,4340,1535.0,Mountainview_Medical_Center
43400020,CT MAXILLOFACIAL W/O CONTRAST,4340,1197.5,Mountainview_Medical_Center
43400021,CT MAXILLOFACIAL W/WO CONTRAST,4340,1767.0,Mountainview_Medical_Center
43400022,CT ORB/SELLA/IAC W/ CONTRAST,4340,1565.49,Mountainview_Medical_Center
43400023,CT ORB/SELLA/IAC W/O CONTRAST,4340,1259.85,Mountainview_Medical_Center
43400024,CT ORB/SELLA/IAC W/WO CONTRAST,4340,1761.0,Mountainview_Medical_Center
43400025,CT PELVIS W/ CONTRAST,4340,1638.39,Mountainview_Medical_Center
43400026,CT PELVIS W/O CONTRAST,4340,1286.05,Mountainview_Medical_Center
43400027,CT PELVIS W/WO CONTRAST,4340,1852.5,Mountainview_Medical_Center
43400028,CT SOFT TISSUE NECK W/ CONTRAST,4340,1535.16,Mountainview_Medical_Center
43400029,CT SOFT TISSUE NECK W/O CONTRAST,4340,1210.0,Mountainview_Medical_Center
43400030,CT SOFT TISSUE NECK W/WO CONTRAST,4340,1720.0,Mountainview_Medical_Center
43400031,CT THORAX W/ CONTRAST,4340,1656.0,Mountainview_Medical_Center
43400032,CT THORAX W/O CONTRAST,4340,1253.28,Mountainview_Medical_Center
43400033,CT THORAX W/WO CONTRAST,4340,1931.2,Mountainview_Medical_Center
43400034,CT T-SPINE W/ CONTRAST,4340,1671.0,Mountainview_Medical_Center
43400035,CT T-SPINE W/O CONTRAST,4340,1338.0,Mountainview_Medical_Center
43400036,CT T-SPINE W/WO CONTRAST,4340,1908.6,Mountainview_Medical_Center
43400037,CT UPPER EXT W/ CONTRAST,4340,1453.5,Mountainview_Medical_Center
43400038,CT UPPER EXT W/O CONTRAST,4340,1205.0,Mountainview_Medical_Center
43400039,CT UPPER EXT W/WO CONTRAST,4340,1567.0,Mountainview_Medical_Center
