CPT Code,Description,Procedure Code,Revenue Code,Charge Amount,Click to select insurance,hospital
,EAR STAPES ROBINSON PROS STORZ,27098115,278,236.08,,St_Peter's_Health
,ROTH NET FOR COLON USE,27223477,272,235.87,,St_Peter's_Health
,ROTH NET-FOOD BOLUS,27218380,272,235.87,,St_Peter's_Health
,DELIVERY NEEDLE 10GA X 10CM,27249038,272,235.42,,St_Peter's_Health
,CATH FOGARTY ART IRRG 4FR 80CM,27040016,272,234.97,,St_Peter's_Health
,GUIDEWIRE STR .035 150CM,62100778,272,234.97,,St_Peter's_Health
,RADIAL JAW3 3.8 240 1589 20/BX,27214823,272,234.97,,St_Peter's_Health
,SCREW CANC 4.0X30MM,27826784,278,234.97,,St_Peter's_Health
,STAPLES PROX LINEAR CUT  TCR75,27010868,272,234.97,,St_Peter's_Health
,BIOPSY FRANSEEN 22 GA,62100501,272,233.95,,St_Peter's_Health
,"CROWN BIOPSY NEEDLE 20 X 8 """,62100503,272,233.95,,St_Peter's_Health
,EZ-EM BONE 17 X 12.5,62100505,272,233.95,,St_Peter's_Health
,CEMENTRALIZER 10.5 1376-38-000,27080715,272,233.69,,St_Peter's_Health
,CEMENTRALIZER 12 1376-21-000,27080717,272,233.69,,St_Peter's_Health
,CEMENTRALIZER 13 1376-22-000,27080718,272,233.69,,St_Peter's_Health
,CEMENTRALIZER 8.5 1376-46-000,27080713,272,233.69,,St_Peter's_Health
,CEMENTRALIZER 9.25 1376-47-000,27080714,272,233.69,,St_Peter's_Health
,TAP CORTICAL 2.7MM 9399-99-386,27825182,278,233.69,,St_Peter's_Health
,STAPLER SKIN 35W PRW35,27020555,272,233.48,,St_Peter's_Health
,IRRIGATOR KIT CONE,27090766,272,233.37,,St_Peter's_Health
,SYRINGE PREFILLED 1ML 2.5MM,27077164,270,233.04,,St_Peter's_Health
,ENDOSCOPIC VALVE,27010110,272,231.88,,St_Peter's_Health
,DRILL BIT MINI Q.C. 1.0MM,27258252,272,231.51,,St_Peter's_Health
,DRILL BIT MINI Q.C. 1.3MM,27258253,272,231.51,,St_Peter's_Health
,BRUSH CYTOLOGY RX,27219449,272,231.5,,St_Peter's_Health
,SUTURE APPLIER LAPRATY XC200,27259701,272,231.21,,St_Peter's_Health
,SUCT/IRRIG HAND CNTRL EPH04,29090813,272,231.11,,St_Peter's_Health
,TUBE BILIAR 8.5FR,62100733,272,231.11,,St_Peter's_Health
,TUBE BILIARY 8FR,62100732,272,231.11,,St_Peter's_Health
,KIT REPAIR GROSHONG 7FR,27012866,272,230.88,,St_Peter's_Health
,PERC-Q CATH PICC 4 FRENCH,27010795,272,230.88,,St_Peter's_Health
,CATH UMBILICAL DOUBLE,27080542,270,230.46,,St_Peter's_Health
,TUBE GASTRO LOW PRO 14 X 2.3,27222998,272,230.41,,St_Peter's_Health
,NEEDLE BIOPSY MEDITECH 18 GA,62190002,272,230.32,,St_Peter's_Health
,BONE ACCESS NEEDLE 11GA KYPHON,27228857,272,229.63,,St_Peter's_Health
,SCREW TAP CORTICAL 3.5MM,27821950,272,229.32,,St_Peter's_Health
,TAP F/4.0 CAN BON SCREWS 110MM,27823260,278,229.32,,St_Peter's_Health
,BRACE L2770,27080530,270,227.49,,St_Peter's_Health
,CATH SHEPERD HOOK 5FR,62100649,272,227.27,,St_Peter's_Health
,SCREW MOURADIAN FIX 26MM,27806639,278,227.14,,St_Peter's_Health
,SCREW MOURADIAN FIX 30MM,27806641,278,227.14,,St_Peter's_Health
,SCREW MOURADIAN FIX 34MM,27806642,278,227.14,,St_Peter's_Health
,SCREW MOURADIAN FIX 38MM,27806643,278,227.14,,St_Peter's_Health
,SCREW MOURADIAN FIX 46MM,27806645,278,227.14,,St_Peter's_Health
,TAP F/4.5 CORTEX SCREWS SYNTH,27806812,278,227.14,,St_Peter's_Health
,TUBE GASTRO LOW PRO 16 X 2.3,27223024,272,227.14,,St_Peter's_Health
,ANKLE DISTRACTOR STRAP 014407,27269971,272,227.13,,St_Peter's_Health
,BABCOCK DISP ENDOPATH 10BB,27020494,272,227.13,,St_Peter's_Health
,CATH AIRWAY EXCHANGE G05880,27205538,272,227.13,,St_Peter's_Health
,DRILL BIT 2.7 SM FRAG DEPUY,2703462,272,227.13,,St_Peter's_Health
,COIL TORNADO EMBOLIZATION 5-3,27270923,272,227.0,,St_Peter's_Health
,LUQUE WIRE CLOSED LOOP 1.2X30C,27842775,278,226.23,,St_Peter's_Health
,SUTURE V-LOC 180 2-0 18'' CLR,27242321,272,226.23,,St_Peter's_Health
,TUBING SMOKE EVACUATION OLYMP,27012654,272,225.8,,St_Peter's_Health
,K-WIRE 2.8MM 200ML,27230314,272,225.67,,St_Peter's_Health
,SHEATH 7FR BRIGHT TIP 401735M,27218360,272,225.67,,St_Peter's_Health
,SAW BLADE RECIP,27010411,272,224.97,,St_Peter's_Health
,STAPLER PROX SKIN 35R,27010465,272,224.97,,St_Peter's_Health
,STAPLER PROX SKIN 35W,27010464,272,224.97,,St_Peter's_Health
,DERMABOND SKIN ADHESIVETOPICAL,27098090,272,224.94,,St_Peter's_Health
,GUIDE PIN 3.2MMX14,27225251,272,224.91,,St_Peter's_Health
,WASHER ASNIS 5.0MM,27031393,278,224.28,,St_Peter's_Health
,GUIDEWR CURVED EXC .035 260CM,27218740,272,223.3,,St_Peter's_Health
,BUR XLONG ROUND CARBIDE 5093,27018701,270,223.26,,St_Peter's_Health
,CANNULA RX XL,27010541,272,223.26,,St_Peter's_Health
,DUALFLEX RX TAPERED CANNULA,27219442,272,223.26,,St_Peter's_Health
,PIN APEX BLUNT 6x150-200mm,27081006,278,223.26,,St_Peter's_Health
,TRANSLUMBAR SET,62100870,272,223.26,,St_Peter's_Health
,REPROCESSED STAPLER OPEN LINR,27221361,272,221.61,,St_Peter's_Health
,TROCAR BLUNT TIP UNI SEAL,27221280,272,221.61,,St_Peter's_Health
,CATH T7.38-80-P-NS-VAD4.5,62100634,272,221.55,,St_Peter's_Health
,CANNULA PASSPORT 2X8MM,27052557,270,221.46,,St_Peter's_Health
,CANNULA PASSPORT 3X8MM,27052556,270,221.46,,St_Peter's_Health
,"SHEATH 12"" 9009-20",27247456,272,220.4,,St_Peter's_Health
,"SHEATH 12"" 9009-22",27247457,272,220.4,,St_Peter's_Health
,CANNULA PART THREADED 5.75X7,27833030,278,219.61,,St_Peter's_Health
,WASHER COUNTERSINK,27217959,272,219.61,,St_Peter's_Health
,REPROCESSED SCISSOR PO886,27219193,272,219.53,,St_Peter's_Health
,REPROCESSED SCISSOR PO888,27219220,272,219.53,,St_Peter's_Health
,MIC-KEY FEEDING TUBE L.P. 3.5,27067586,270,219.44,,St_Peter's_Health
,MIC-KEY FEEDING TUBE L.P. 4.0,27067587,270,219.44,,St_Peter's_Health
,BURR OVAL CARBIDE LG 4 X 8MM,27220860,272,219.36,,St_Peter's_Health
,STAPLES PROX LINEAR CUT  TRT55,27020202,272,219.36,,St_Peter's_Health
,CATH AMPLATZ ALII 6FR 100CM,62100636,272,218.84,,St_Peter's_Health
,SUTURE TAPE W/ TAIL 1.3MM,27263362,272,218.28,,St_Peter's_Health
,BLADE RECIP LONG,27240259,272,217.67,,St_Peter's_Health
,RECIP SAW BLADE BOX CUT,27240258,272,217.67,,St_Peter's_Health
,CABLE 5833SL,62110110,275,216.75,,St_Peter's_Health
,DRAINAGE ST FUHR PL & PNEUMOP,27010152,272,216.31,,St_Peter's_Health
,CATH CHOLANGIOGRAM 4.5FR 18IN,27223928,272,215.49,,St_Peter's_Health
,CEMENT BONE SMRTST 5450-35-000,27090150,272,215.49,,St_Peter's_Health
,PENCIL FOOT CONTROL EPH03,27020156,272,215.49,,St_Peter's_Health
,KIT CATH PED 5FR M/L AK-14502,27211669,272,214.38,,St_Peter's_Health
,SEP SYST SM 5X150MM,27220403,272,214.38,,St_Peter's_Health
,SEPARATOR N/THRDED 5MMX100MM,27220399,272,214.38,,St_Peter's_Health
,SEPARATOR THRDED 5MMX100MM,27220400,272,214.38,,St_Peter's_Health
,SEPARATOR THREADED 5X150,27221294,272,214.38,,St_Peter's_Health
,SEPARATOR THREDED 5X55,27221293,272,214.38,,St_Peter's_Health
,CATHETER COLANGIOGRAM,27010062,272,212.63,,St_Peter's_Health
,NEEDLE CORVOCET 18GX10CM,27273253,272,212.63,,St_Peter's_Health
,NEEDLE CORVOCET 18GX15CM,27270653,272,212.63,,St_Peter's_Health
,TRAY SAFE-T-CENTESIS 8F LF,27274312,272,212.63,,St_Peter's_Health
,TRAY THORACENTESIS 4341A ALLEG,270300047,272,212.46,,St_Peter's_Health
,DRILL 3.8mm & 4.8mm,27010026,272,211.63,,St_Peter's_Health
,FIBERLINK AR-7235,27226190,272,211.12,,St_Peter's_Health
,FAST PEG DRIVER 2.0MM,27825097,278,211.11,,St_Peter's_Health
,GUIDEWIRE FLEXTIP .038 145CM,62100745,272,211.04,,St_Peter's_Health
,PROSTRETCH BILATERAL,27002209,271,210.74,,St_Peter's_Health
,ENCORE INFLATION DEVICE 20CC,62100884,272,210.01,,St_Peter's_Health
,SHEATH BALKIN 6FR UP & OVER,62100622,272,210.01,,St_Peter's_Health
,NEEDLE MENISCUS REPAIR,27080076,272,209.48,,St_Peter's_Health
,CATH MAMMARY 6FR 100CM,62100697,272,208.31,,St_Peter's_Health
,CATH RIGHT JUDKINS 4 6F 100CM,62100637,272,208.31,,St_Peter's_Health
,FIBERLOOP 4-0 AR-7229-20,27050338,270,208.05,,St_Peter's_Health
,SPLINT FOOT DROP ADJ,27080063,271,207.91,,St_Peter's_Health
,ENDOSTITCH POLYSORB 3-0 170071,27259703,272,207.85,,St_Peter's_Health
,BURR LNG RND DIAMOND 2.0MM,27218906,272,207.74,,St_Peter's_Health
,WOUND SEALING KIT LG FLAT,27225535,272,207.42,,St_Peter's_Health
,MICROPUNCTURE SET 5FR INTRODCR,62100802,272,207.27,,St_Peter's_Health
,STERILE TUBE DRAPES O-ARM,27240129,272,206.64,,St_Peter's_Health
,TUBING EVACUATOR PENADAPT SMOK,27241442,272,206.64,,St_Peter's_Health
,PATIENT TUBING ARTHREX,27241663,272,205.32,,St_Peter's_Health
,IMPLANT ENUCLEATION 14MM,27857209,278,204.44,,St_Peter's_Health
,IMPLANT ENUCLEATION 16MM,27857210,278,204.44,,St_Peter's_Health
,IMPLANT ENUCLEATION 18MM,27857211,278,204.44,,St_Peter's_Health
,GUIDE WIRE AMPLATX EX STIFF,27010130,272,204.41,,St_Peter's_Health
,BRACHYBALLOON 2X14CM NS LF,27217768,272,204.19,,St_Peter's_Health
,FIBER WIRE AR-7220,27226191,272,204.19,,St_Peter's_Health
,PIN APEX BLUNT 5x150-250mm,27081005,278,203.86,,St_Peter's_Health
,DELIVERY NEEDLE 12GA X 10CM,27252100,272,202.43,,St_Peter's_Health
,NEEDLE OSTEO-SITE BONE BIOPSY,27223127,272,201.57,,St_Peter's_Health
,SAW BLADE RECIP. 5052-261,27070410,272,201.0,,St_Peter's_Health
,CAPS PROTECTIVE APEX 3-5mm,27081008,272,200.94,,St_Peter's_Health
,"AQUACEL AG, 3.5"" X 12""",27247128,272,200.52,,St_Peter's_Health
,"AQUACEL AG, 3.5"" X 13.75""",27246833,272,200.52,,St_Peter's_Health
,BURR MD OVAL CRBD 8FLT 4X8MM,27218918,272,200.0,,St_Peter's_Health
,INDEFLATOR 1000186,27071424,270,200.0,,St_Peter's_Health
,CATHETER WEDGE 6F X 110CM,27276985,272,198.0,,St_Peter's_Health
,HEMO-LOK CLIP WECK 544230,27273507,272,197.85,,St_Peter's_Health
,CABLE EXTENSION DISP 4051A,27227780,272,197.3,,St_Peter's_Health
,MICROPUNC INTRODUCER MPIS-501,27218500,272,197.3,,St_Peter's_Health
,SCREW CORT 3.5 X 12MM DEPUY,27829386,278,197.3,,St_Peter's_Health
,REPROCESSED DRIL BIT 1214-5300,27219214,272,196.42,,St_Peter's_Health
,REPROCESSED DRIL BIT 1806-4260,27219221,272,196.42,,St_Peter's_Health
,REPROCESSED DRIL BIT 1806-4290,27219229,272,196.42,,St_Peter's_Health
,REPROCESSED DRLBIT 310.25,27219266,272,196.42,,St_Peter's_Health
,REPROCESSED DRLBIT 8290-31-07,27219263,272,196.42,,St_Peter's_Health
,BLADE DERMATOME,27040150,272,196.11,,St_Peter's_Health
,BURR LNG RND CRBD 6FLT 2.0MM,27218909,272,196.11,,St_Peter's_Health
,BURR XLNG RND CRBD 10FLT 6.5MM,27218914,272,196.11,,St_Peter's_Health
,DRIVER QUICK RELEASE HPC-0025,27227072,272,196.11,,St_Peter's_Health
,STAPLE TA 60-4.8 REFILL MULTI,27010612,272,196.11,,St_Peter's_Health
,WRENCH BI-DIRECT TORQUE 6942,27227510,272,196.11,,St_Peter's_Health
,K-WIRE 1.6MM 14425-6,27832460,278,195.5,,St_Peter's_Health
,K-WIRE 2.0 KW20SS,27231441,272,195.5,,St_Peter's_Health
,"NEEDLE NERV BLK CONT 18 X 3""",27010117,272,195.22,,St_Peter's_Health
,INFUSION KATZEN CORE WIRE 5CM,62100954,272,195.16,,St_Peter's_Health
,SUTURE NYLON 10 ALCON,27242779,272,194.95,,St_Peter's_Health
,HEMO-LOK CLIP WECK 544240,27273506,272,194.16,,St_Peter's_Health
,NEEDLE BIOPSY 13X10,27272672,272,194.16,,St_Peter's_Health
,DRAPE C-ARMOR 5523,27052657,270,192.81,,St_Peter's_Health
,QUICK LOAD TK 030510,27251375,272,192.81,,St_Peter's_Health
,WIRE COMPRESSION 1.6 20MM,27052412,270,192.81,,St_Peter's_Health
,REPROCESSED TAP SOLID CRTL,27219580,272,192.37,,St_Peter's_Health
,REPROCESSED TAP SOLID CRTL,27219581,272,192.37,,St_Peter's_Health
,SCREW CORT 4.5 X 30,27821335,278,192.37,,St_Peter's_Health
,SCREW CORT 4.5 X 32,27821337,278,192.37,,St_Peter's_Health
,SCREW CORT 4.5 X 60,27821339,278,192.37,,St_Peter's_Health
,SCREW CORT 4.5 X 85,27821342,278,192.37,,St_Peter's_Health
,SCREW CORT 4.5 X 95,27821344,278,192.37,,St_Peter's_Health
,BURR MD RND CRBD 8FLT 3.0MM,27218917,272,192.11,,St_Peter's_Health
,SET IRRIGATION WARMER TURP,27020899,272,192.11,,St_Peter's_Health
,SUTURE AR-7221 ARTHREX,27226799,272,190.84,,St_Peter's_Health
,SUTURE PROLENE 8-0 BV-1 M8752,27276473,272,190.48,,St_Peter's_Health
,CABLE EXTENSION 4161,27234176,272,190.14,,St_Peter's_Health
,GUIDE PIN 2.0,27037243,270,190.14,,St_Peter's_Health
,VITAPREP PLASMA SEPARATOR,27243392,272,189.8,,St_Peter's_Health
,CANNULA BUTTON PASSPORT,27265517,272,189.51,,St_Peter's_Health
,BIT DRILL 3.2X200MM,27210822,272,188.35,,St_Peter's_Health
,PEG DRIVER FPD2.0 HND INV,27219927,272,188.35,,St_Peter's_Health
,WOUND SEALING KIT MED CHANNEL,27225533,272,187.91,,St_Peter's_Health
,WOUND SEALING KIT MED FLAT,27225534,272,187.91,,St_Peter's_Health
,CATH COBRA C3 5.5FR 80CM,62100639,272,187.14,,St_Peter's_Health
,CATH SUPRAPUBIC SUPRAFLEX 8FR,27010412,272,186.77,,St_Peter's_Health
,TUBING STRAIGHT SHOT 1895522,27248858,272,185.67,,St_Peter's_Health
,CORT SCREW 3.5 X 38,27821334,278,185.27,,St_Peter's_Health
,REPROCESSED DRIL BIT 1214-5160,27219333,272,185.27,,St_Peter's_Health
,REPROCESSED DRIL BIT SOLID 2.5,27221397,272,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT,27019730,270,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT,27219514,272,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT 140MM,27219515,272,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT DB2.0,27221399,272,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT DB2.5,27221400,272,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT SHANK ST,27219517,272,185.27,,St_Peter's_Health
,REPROCESSED DRILL BIT TWIST,27222196,272,185.27,,St_Peter's_Health
,REPROCESSED DRILLBIT 1806-4270,27019389,270,185.27,,St_Peter's_Health
,BLADE MICRO SAG AGGRESSIVE,27240262,272,184.62,,St_Peter's_Health
,BLADE MICRO SAGITTAL,27240260,272,184.62,,St_Peter's_Health
,BLADE MICRO SAGITTAL NARROW,27240261,272,184.62,,St_Peter's_Health
,ELECTRODE 13MM 27G 2.0 DUAL,27235737,272,184.51,,St_Peter's_Health
,13G MTCH-GRD 4 FACET TP NEE,27269365,272,184.5,,St_Peter's_Health
,DRILL BIT GRAY BONE 3.6x1,27010183,272,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 1.00IN,27806610,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 1.25IN,27806611,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 1.50 IN,27806612,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 1.75IN,27806613,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 2.00IN,27806614,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 2.25IN,27806615,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 2.50IN,27806616,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 2.75IN,27806617,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 3.00IN,27806618,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 3.25IN,27806619,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 3.50IN,27806620,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 3.75IN,27806621,278,184.5,,St_Peter's_Health
,NAIL RUSH INTRA 3/32 X 4.00IN,27806622,278,184.5,,St_Peter's_Health
,STAPLES PROX LINEAR RELD  TR90,27020881,272,184.5,,St_Peter's_Health
,VERTEBROPLASTY NEED 13G AVAMAX,27222308,272,184.5,,St_Peter's_Health
,CATH RENAL 6FR,62100658,272,184.2,,St_Peter's_Health
,CABLE PSA DISPOSABLE 6651,27529461,275,183.59,,St_Peter's_Health
,OSTY-CORE BONE BIOPSY 16X12.5,27237013,272,182.96,,St_Peter's_Health
,"ENDO STITCH POLYSORV 7"" 9mm",27010070,272,182.12,,St_Peter's_Health
,"AQUACEL AG, 3"" X 9.75""",27246832,272,180.7,,St_Peter's_Health
,NEEDLE CANNULA MAXI ASPIRATION,27010331,272,180.58,,St_Peter's_Health
,SUTURE NYLON 10-0 C-3,27010633,272,180.58,,St_Peter's_Health
,SUTURE NYLON 10-0 TG175-6 7781,27010781,272,180.58,,St_Peter's_Health
,SUTURE VICRYL 2 TP-1  J649G,27010293,272,180.58,,St_Peter's_Health
,DRILL BIT 1.1MM,27226276,272,180.48,,St_Peter's_Health
,CANNISTER GUARDIAN 12LTR LVC,27020707,272,180.29,,St_Peter's_Health
,KIT DEL MITYVAC SUPER MUSHROOM,27010516,272,180.29,,St_Peter's_Health
,GUIDEWIRE 3J .035 150CM,62100773,272,179.4,,St_Peter's_Health
,GUIDEWIRE BENTSON .038 145CM,62100770,272,179.4,,St_Peter's_Health
,BIOPSY DEVICE TEMNO ACT 18GX15,27272915,272,179.39,,St_Peter's_Health
,"FLUID MNGMT KIT, 100ML,MERIT",27260158,272,179.39,,St_Peter's_Health
,HALF PIN CAPS 5MM BLACK,27838894,278,179.12,,St_Peter's_Health
,TROCAR BLADED 5X100 C0522,27221327,272,177.89,,St_Peter's_Health
,GUIDE PIN 3.2mm x 6 IN ST,27010061,272,176.97,,St_Peter's_Health
,CATH INTRAUTERINE PRESSURE,27012870,270,176.64,,St_Peter's_Health
,TRAXI PANNICULUS EXTENDR,27069315,270,176.62,,St_Peter's_Health
,"BARD BIOPSY KIT, 18G X 10CM,",27259820,272,175.71,,St_Peter's_Health
,"BARD BIOPSY KIT, 18G X 16CM,",27259821,272,175.71,,St_Peter's_Health
,"BARD BIOPSY KIT, 18G X 20CM,",27259822,272,175.71,,St_Peter's_Health
,"BARD BIOPSY KIT, 20G X 16CM,",27259818,272,175.71,,St_Peter's_Health
,BOOT HEELIFT SUSPENSION SMOOTH,27021143,270,175.71,,St_Peter's_Health
,WOUND SEALING KIT SM FLAT,27225303,272,174.52,,St_Peter's_Health
,RAPID RHINO EPISTAXIS 7.5CM,27240170,272,173.48,,St_Peter's_Health
,SUTURE QUILL RA-1065Q,27236459,272,173.2,,St_Peter's_Health
,TROCAR BLADED NONTHRD 12X100,27233421,272,173.2,,St_Peter's_Health
,BIOPSY FORCEPS W/O NEEDLE 1518,27025590,270,172.72,,St_Peter's_Health
,BRA SURGI MED 46518-02LF,27024878,270,172.72,,St_Peter's_Health
,BRA SURI LRG LF 46518-03LF,27024822,270,172.72,,St_Peter's_Health
,INDEFLATOR 20/30 1003327 $$,62130015,272,172.72,,St_Peter's_Health
,CT VERTEBROPLASTY NEEDLE 13G,27276668,272,172.33,,St_Peter's_Health
,BRA SURGI XL LF 46518-04LF,27024823,270,171.63,,St_Peter's_Health
,CATHETER 5FR PIG .038 100CM,27230667,272,171.53,,St_Peter's_Health
,HEMACON 1.5X1.5 PATCH,27230345,272,171.53,,St_Peter's_Health
,VALVE COPILOT BLDBACK 1003331$,62130014,272,168.84,,St_Peter's_Health
,PIN FIXATION 25MMX70MM,27258175,272,168.41,,St_Peter's_Health
,SCREW LOCKING LOW PRO 2.0MM,27856511,278,168.41,,St_Peter's_Health
,"CATH,RING DRAINAGE,5FR,L=25CM",27261361,272,168.21,,St_Peter's_Health
,TUBING INTEG W/VALVE,27238436,272,168.13,,St_Peter's_Health
,SUTURE PROLENE 5-0 BV-1,27010038,272,167.91,,St_Peter's_Health
,BRACE ANKLE MEM FOAM AB2340-06,27030802,272,165.76,,St_Peter's_Health
,BURR MD BRRL CRBD 6FLT 2X10MM,27218919,272,165.27,,St_Peter's_Health
,CLIP APPLIER MCA MEDIUM,27010870,272,164.98,,St_Peter's_Health
,WRENCH KIT 5873W,27219520,272,164.98,,St_Peter's_Health
,CATH MANI 5FR,62100663,272,163.66,,St_Peter's_Health
,CABLE DISPOSABLE SURGICAL,27020730,272,162.82,,St_Peter's_Health
,SUTURE GORETEX CV6 6M10A,27010227,278,162.82,,St_Peter's_Health
,TROCAR ENDOPATH THORACIC 12MM,27010475,272,162.82,,St_Peter's_Health
,WOUND CLOSURE BY ADHESIVE,45000168,270,161.77,,St_Peter's_Health
,WOUND CLOSURE BY ADHESIVE,4500168,270,161.77,,St_Peter's_Health
,"STENT INTRODUCER SET 7F .035""",27865994,278,160.8,,St_Peter's_Health
,ENDOSAC,27010024,272,159.91,,St_Peter's_Health
,SUMP DUAL SILICONE SM,27010073,272,159.91,,St_Peter's_Health
,CATH KIT CENTRAL VEIN 20GA,27095072,272,159.89,,St_Peter's_Health
,GUIDE PIN 3.2MM X 6IN DEPUY,27040506,272,159.89,,St_Peter's_Health
,CONFORMER SILICONE MEDIUM,27257213,272,159.44,,St_Peter's_Health
,SIZING GUIDE CONTINUOUS COMP,27262942,272,157.61,,St_Peter's_Health
,PIN APEX BLUNT 4x120mm,27081004,278,157.14,,St_Peter's_Health
,ROD ALUMINUM 8x450-500mm,27081044,278,157.14,,St_Peter's_Health
,STAPLES PROX LINEAR CUT  TCR55,27010865,272,157.14,,St_Peter's_Health
,O FIBERWIRE,27239147,272,157.11,,St_Peter's_Health
,CABLE PACING DISPOSABLE,62100896,275,156.3,,St_Peter's_Health
,INTERPULSE KIT HIGH FLOW TIP,27246547,272,155.83,,St_Peter's_Health
,"ARCH BARS METER ROLL 36""",27229571,278,154.75,,St_Peter's_Health
,SUTURE RD QUICK LOAD 021030,27251648,272,154.71,,St_Peter's_Health
,BURR ROUND MEDIUM 5091-125,29090900,272,154.54,,St_Peter's_Health
,NEEDLE INSUFFLATION ENDOPATH,27010470,272,153.97,,St_Peter's_Health
,"SUTURE PROLENE 10-0 12""",27020719,272,153.97,,St_Peter's_Health
,BIOPSY GREENE NEEDLE SET,62100512,272,153.72,,St_Peter's_Health
,PORT PLUG 1111,27844605,278,153.4,,St_Peter's_Health
,AIRWAY EXCHANGE CATH COOK,27090950,272,153.24,,St_Peter's_Health
,"SUTURE SURGIDAC ENDOSTITCH 7""",27010634,272,153.24,,St_Peter's_Health
,CATH REPAIR KIT TESSIO RED/BLU,27080083,272,151.62,,St_Peter's_Health
,MOTARJEME CURVE 5FR,62100671,272,151.55,,St_Peter's_Health
,HALF PIN CAP 6MM ORANGE,27240908,272,151.39,,St_Peter's_Health
,SUTURE POLY 2-0 3IN LOOP EL20L,27218631,272,150.07,,St_Peter's_Health
,EMBOLIZATION COIL STNLESS 3X2,27840847,278,149.83,,St_Peter's_Health
,EMBOLIZATION COIL STNLESS 3X4,27840848,278,149.83,,St_Peter's_Health
,EMBOLIZATION COIL STNLESS 5X5,27840849,278,149.83,,St_Peter's_Health
,EMBOLIZATION COIL STNLESS 5X8,27840850,278,149.83,,St_Peter's_Health
,ANGIO CATH TORCON NB ADVANTAGE,27010046,272,149.8,,St_Peter's_Health
,SUTURE VICRYL 1 CT1 CR,27014325,272,149.8,,St_Peter's_Health
,FORCEPS ALIGATOR GRASPING LONG,27235624,272,149.45,,St_Peter's_Health
,KIT ACCESS STYLET 58CM,27271845,272,149.45,,St_Peter's_Health
,MITYVAC MUSTIC M STYLE 10047,27218348,272,149.45,,St_Peter's_Health
,REPROCESSED BUR 12-C0901,27220483,272,148.75,,St_Peter's_Health
,KNEE SUPPORT 9966 TRUFORM,27078781,270,148.66,,St_Peter's_Health
,PACK BIRTHING 29800,27021507,270,148.5,,St_Peter's_Health
,CATH THORACIC 36FR RT. ANGLE,27020878,272,148.42,,St_Peter's_Health
,CATH VAN ANDEL 6.3FR,62100659,272,147.85,,St_Peter's_Health
,CATH VAN ANDEL 8FR,62100661,272,147.85,,St_Peter's_Health
,SHEATH AVANTI 7FR 504-607X,62200807,272,147.64,,St_Peter's_Health
,FIBERWIRE #2 AR-7200,27229907,272,147.28,,St_Peter's_Health
,DRAIN SURGIDYNE RD W/TROCAR 15,27091111,272,146.92,,St_Peter's_Health
,"LEAD HAND EXTRA LARGE 13""",27047692,270,145.93,,St_Peter's_Health
,FIXATION BOLT WASHER 4.0MM,27838890,278,145.89,,St_Peter's_Health
,KIT EPISTAXIS APPLIED INC 750,27030617,272,145.53,,St_Peter's_Health
,KIT EPISTAXIS APPLIED INC 550,27030616,272,145.45,,St_Peter's_Health
,SUTURE NYLON 9-0 C-3 193101,27010687,272,145.33,,St_Peter's_Health
,ON TRACK PATCHES BOX,27012039,271,145.05,,St_Peter's_Health
,TRAY SPINAL ANESTHESIA P25LK,27080077,272,144.45,,St_Peter's_Health
,KIT EPISTASTIC NOSEBLEED,27080079,272,144.33,,St_Peter's_Health
,SAW BLADE SAGITTAL 5023-143,27070799,272,143.32,,St_Peter's_Health
,BIOPSY TISSUE DEVICE 14G,27203063,272,142.83,,St_Peter's_Health
,SURGITIE LIGATING LOOP,27010126,270,142.67,,St_Peter's_Health
,ACCESS 6057-58 STYLET KIT 58CM,27274118,272,142.33,,St_Peter's_Health
,BIOPSY NEEDLE TEMNO 18GX15CM,27267454,272,142.33,,St_Peter's_Health
,REPROCESSED SCD SLEEVE 5480,27118946,271,142.2,,St_Peter's_Health
,REPROCESSED SCD SLEEVE 6330,27118943,271,142.2,,St_Peter's_Health
,"GUIDE PIN 3.2mm x 9""",27091365,272,141.61,,St_Peter's_Health
,NEEDLE 25G 4MM M00518311,27261191,272,141.61,,St_Peter's_Health
,ORTHOCORD #2 W/NEEDLES,27226145,272,141.61,,St_Peter's_Health
