"Powell County Memorial Hospital Association, dba Deer Lodge Medical Center",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,hospital
40500288MDL,EAP,Custom 40500288MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Irrigation Set,21,1,18.69,18.69,19.95,20.37,19.95,16.8,18.69,20.37,Deer_Lodge_Medical_Center
40500290MDL,EAP,Custom 40500290MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Kling 1,3,1,2.67,2.67,2.85,2.91,2.85,2.4,2.67,2.91,Deer_Lodge_Medical_Center
40500291MDL,EAP,Custom 40500291MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Kling  3,2,1,1.78,1.78,1.9,1.94,1.9,1.6,1.78,1.94,Deer_Lodge_Medical_Center
40500292MDL,EAP,Custom 40500292MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Kling   6,4,1,3.56,3.56,3.8,3.88,3.8,3.2,3.56,3.88,Deer_Lodge_Medical_Center
40500293MDL,EAP,Custom 40500293MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Kling  4,2,1,1.78,1.78,1.9,1.94,1.9,1.6,1.78,1.94,Deer_Lodge_Medical_Center
40500294MDL,EAP,Custom 40500294MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Kling  2,2,1,1.78,1.78,1.9,1.94,1.9,1.6,1.78,1.94,Deer_Lodge_Medical_Center
40500295MDL,EAP,Custom 40500295MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Epidural Tray - Jim,65,1,57.85,57.85,61.75,63.05,61.75,52,57.85,63.05,Deer_Lodge_Medical_Center
40500296MDL,EAP,Custom 40500296MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Gastric Lavage Tube,57,1,50.73,50.73,54.15,55.29,54.15,45.6,50.73,55.29,Deer_Lodge_Medical_Center
40500297MDL,EAP,Custom 40500297MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Leukie Tube,9,1,8.01,8.01,8.55,8.73,8.55,7.2,8.01,8.73,Deer_Lodge_Medical_Center
40500298MDL,EAP,Custom 40500298MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Orthopedic Pack,87,1,77.43,77.43,82.65,84.39,82.65,69.6,77.43,84.39,Deer_Lodge_Medical_Center
40500299MDL,EAP,Custom 40500299MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Surture Vicryl 4-0 Ps-2,60,1,53.4,53.4,57,58.2,57,48,53.4,58.2,Deer_Lodge_Medical_Center
40500365MDL,EAP,Custom 40500365MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Telfa,2,1,1.78,1.78,1.9,1.94,1.9,1.6,1.78,1.94,Deer_Lodge_Medical_Center
40500366MDL,EAP,Custom 40500366MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Burn Care Kit,311,1,276.79,276.79,295.45,301.67,295.45,248.8,276.79,301.67,Deer_Lodge_Medical_Center
40500384MDL,EAP,Custom 40500384MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Ethilon 3-0 Psl,62,1,55.18,55.18,58.9,60.14,58.9,49.6,55.18,60.14,Deer_Lodge_Medical_Center
40500385MDL,EAP,Custom 40500385MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Mesh - Pvpm Hernia Patch,801,1,712.89,712.89,760.95,776.97,760.95,640.8,712.89,776.97,Deer_Lodge_Medical_Center
40500386MDL,EAP,Custom 40500386MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Underpads (ulrasorb) 10/box,73,1,64.97,64.97,69.35,70.81,69.35,58.4,64.97,70.81,Deer_Lodge_Medical_Center
40500387MDL,EAP,Custom 40500387MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Needle Spinal 20g X 3.5,28,1,24.92,24.92,26.6,27.16,26.6,22.4,24.92,27.16,Deer_Lodge_Medical_Center
40500388MDL,EAP,Custom 40500388MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Needle Spinal 18g X 3.5,11,1,9.79,9.79,10.45,10.67,10.45,8.8,9.79,10.67,Deer_Lodge_Medical_Center
40500389MDL,EAP,Custom 40500389MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Stimulan Kit,912,1,811.68,811.68,866.4,884.64,866.4,729.6,811.68,884.64,Deer_Lodge_Medical_Center
40500390MDL,EAP,Custom 40500390MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Molded Sock Aid,92,1,81.88,81.88,87.4,89.24,87.4,73.6,81.88,89.24,Deer_Lodge_Medical_Center
40500391MDL,EAP,Custom 40500391MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Tegaderm Dressing 6x8,16,1,14.24,14.24,15.2,15.52,15.2,12.8,14.24,15.52,Deer_Lodge_Medical_Center
40500392MDL,EAP,Custom 40500392MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Converter Lap Pack,38,1,33.82,33.82,36.1,36.86,36.1,30.4,33.82,36.86,Deer_Lodge_Medical_Center
40500393MDL,EAP,Custom 40500393MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Mepilex,16,1,14.24,14.24,15.2,15.52,15.2,12.8,14.24,15.52,Deer_Lodge_Medical_Center
40500394MDL,EAP,Custom 40500394MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Setopress Bandage,4,1,3.56,3.56,3.8,3.88,3.8,3.2,3.56,3.88,Deer_Lodge_Medical_Center
40500395MDL,EAP,Custom 40500395MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Lma Size 3,32,1,28.48,28.48,30.4,31.04,30.4,25.6,28.48,31.04,Deer_Lodge_Medical_Center
40500396MDL,EAP,Custom 40500396MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Mask - Nrb,5,1,4.45,4.45,4.75,4.85,4.75,4,4.45,4.85,Deer_Lodge_Medical_Center
40500397MDL,EAP,Custom 40500397MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Vicryl Reel 2-0,28,1,24.92,24.92,26.6,27.16,26.6,22.4,24.92,27.16,Deer_Lodge_Medical_Center
40500398MDL,EAP,Custom 40500398MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Spinal Anes Tray,155,1,137.95,137.95,147.25,150.35,147.25,124,137.95,150.35,Deer_Lodge_Medical_Center
40500399MDL,EAP,Custom 40500399MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Optifoam Ag,26,1,23.14,23.14,24.7,25.22,24.7,20.8,23.14,25.22,Deer_Lodge_Medical_Center
40500400MDL,EAP,Custom 40500400MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Sofsilk 3-0,23,1,20.47,20.47,21.85,22.31,21.85,18.4,20.47,22.31,Deer_Lodge_Medical_Center
40500401MDL,EAP,Custom 40500401MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Lma Size 5,161,1,143.29,143.29,152.95,156.17,152.95,128.8,143.29,156.17,Deer_Lodge_Medical_Center
40500402MDL,EAP,Custom 40500402MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Cast Padding 4  Sterile,11,1,9.79,9.79,10.45,10.67,10.45,8.8,9.79,10.67,Deer_Lodge_Medical_Center
40500403MDL,EAP,Custom 40500403MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ambu Bag - Adult,72,1,64.08,64.08,68.4,69.84,68.4,57.6,64.08,69.84,Deer_Lodge_Medical_Center
40500404MDL,EAP,Custom 40500404MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Vicryl 0 Ct-1,46,1,40.94,40.94,43.7,44.62,43.7,36.8,40.94,44.62,Deer_Lodge_Medical_Center
40500405MDL,EAP,Custom 40500405MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Monocryl 6-0 Pc1,70,1,62.3,62.3,66.5,67.9,66.5,56,62.3,67.9,Deer_Lodge_Medical_Center
40500406MDL,EAP,Custom 40500406MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Sureprep,3,1,2.67,2.67,2.85,2.91,2.85,2.4,2.67,2.91,Deer_Lodge_Medical_Center
40500407MDL,EAP,Custom 40500407MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Spinal Anes Tray (jc),77,1,68.53,68.53,73.15,74.69,73.15,61.6,68.53,74.69,Deer_Lodge_Medical_Center
40500408MDL,EAP,Custom 40500408MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Syringe - 20 Cc,1,1,0.89,0.89,0.95,0.97,0.95,0.8,0.89,0.97,Deer_Lodge_Medical_Center
40500409MDL,EAP,Custom 40500409MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Scope Warmer,73,1,64.97,64.97,69.35,70.81,69.35,58.4,64.97,70.81,Deer_Lodge_Medical_Center
40500410MDL,EAP,Custom 40500410MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Urostomy Extension Tube,12,1,10.68,10.68,11.4,11.64,11.4,9.6,10.68,11.64,Deer_Lodge_Medical_Center
40500411MDL,EAP,Custom 40500411MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ob Bed Drape,33,1,29.37,29.37,31.35,32.01,31.35,26.4,29.37,32.01,Deer_Lodge_Medical_Center
40500412MDL,EAP,Custom 40500412MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Curved Intraluminal 29mm Stapler,553,1,492.17,492.17,525.35,536.41,525.35,442.4,492.17,536.41,Deer_Lodge_Medical_Center
40500414MDL,EAP,Custom 40500414MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Sterile Plastic Bowls,5,1,4.45,4.45,4.75,4.85,4.75,4,4.45,4.85,Deer_Lodge_Medical_Center
40500415MDL,EAP,Custom 40500415MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc 3-0 Plain Gut Sh,43,1,38.27,38.27,40.85,41.71,40.85,34.4,38.27,41.71,Deer_Lodge_Medical_Center
40500416MDL,EAP,Custom 40500416MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Anospec 23mm X96mm,21,1,18.69,18.69,19.95,20.37,19.95,16.8,18.69,20.37,Deer_Lodge_Medical_Center
40500417MDL,EAP,Custom 40500417MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Anospec 18mm X90mm,19,1,16.91,16.91,18.05,18.43,18.05,15.2,16.91,18.43,Deer_Lodge_Medical_Center
40500418MDL,EAP,Custom 40500418MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ventilator Circuit-disp,84,1,74.76,74.76,79.8,81.48,79.8,67.2,74.76,81.48,Deer_Lodge_Medical_Center
40500420MDL,EAP,Custom 40500420MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Stability Sleeve 5mm,275,1,244.75,244.75,261.25,266.75,261.25,220,244.75,266.75,Deer_Lodge_Medical_Center
40500421MDL,EAP,Custom 40500421MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Pledget,12,1,10.68,10.68,11.4,11.64,11.4,9.6,10.68,11.64,Deer_Lodge_Medical_Center
40500422MDL,EAP,Custom 40500422MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Dextrus Access Retractor Sm,151,1,134.39,134.39,143.45,146.47,143.45,120.8,134.39,146.47,Deer_Lodge_Medical_Center
40500423MDL,EAP,Custom 40500423MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Dextrus Access Retractor Med,151,1,134.39,134.39,143.45,146.47,143.45,120.8,134.39,146.47,Deer_Lodge_Medical_Center
40500435MDL,EAP,Custom 40500435MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Vicryl 0 Ctb-1,132,1,117.48,117.48,125.4,128.04,125.4,105.6,117.48,128.04,Deer_Lodge_Medical_Center
40500436MDL,EAP,Custom 40500436MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ostomy Flange And Tape / Bx 5,104,1,92.56,92.56,98.8,100.88,98.8,83.2,92.56,100.88,Deer_Lodge_Medical_Center
40500437MDL,EAP,Custom 40500437MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Peep Valve,31,1,27.59,27.59,29.45,30.07,29.45,24.8,27.59,30.07,Deer_Lodge_Medical_Center
40500438MDL,EAP,Custom 40500438MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Fibercast 3 /pkg,30,1,26.7,26.7,28.5,29.1,28.5,24,26.7,29.1,Deer_Lodge_Medical_Center
40500439MDL,EAP,Custom 40500439MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Electrode - Echo,60,1,53.4,53.4,57,58.2,57,48,53.4,58.2,Deer_Lodge_Medical_Center
40500440MDL,EAP,Custom 40500440MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Surgipro 2-0 V-20 Vp-833,19,1,16.91,16.91,18.05,18.43,18.05,15.2,16.91,18.43,Deer_Lodge_Medical_Center
40500441MDL,EAP,Custom 40500441MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture-surgipro 4-0 C-13,31,1,27.59,27.59,29.45,30.07,29.45,24.8,27.59,30.07,Deer_Lodge_Medical_Center
40500442MDL,EAP,Custom 40500442MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Taut Catheter,121,1,107.69,107.69,114.95,117.37,114.95,96.8,107.69,117.37,Deer_Lodge_Medical_Center
40500443MDL,EAP,Custom 40500443MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Soft Roll 4  (sterile),6,1,5.34,5.34,5.7,5.82,5.7,4.8,5.34,5.82,Deer_Lodge_Medical_Center
40500444MDL,EAP,Custom 40500444MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Fluid Warming Cap,24,1,21.36,21.36,22.8,23.28,22.8,19.2,21.36,23.28,Deer_Lodge_Medical_Center
40500445MDL,EAP,Custom 40500445MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Stryker Blade,50,1,44.5,44.5,47.5,48.5,47.5,40,44.5,48.5,Deer_Lodge_Medical_Center
40500446MDL,EAP,Custom 40500446MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Broselow Oxygen Delivery Kit,121,1,107.69,107.69,114.95,117.37,114.95,96.8,107.69,117.37,Deer_Lodge_Medical_Center
40500447MDL,EAP,Custom 40500447MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Kaltostat 5cm X 5cm,15,1,13.35,13.35,14.25,14.55,14.25,12,13.35,14.55,Deer_Lodge_Medical_Center
40500448MDL,EAP,Custom 40500448MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Paracentesis Bottle,12,1,10.68,10.68,11.4,11.64,11.4,9.6,10.68,11.64,Deer_Lodge_Medical_Center
40500449MDL,EAP,Custom 40500449MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Stopcock 4-way,9,1,8.01,8.01,8.55,8.73,8.55,7.2,8.01,8.73,Deer_Lodge_Medical_Center
40500450MDL,EAP,Custom 40500450MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,"Hc Bedpan, Pontoon",32,1,28.48,28.48,30.4,31.04,30.4,25.6,28.48,31.04,Deer_Lodge_Medical_Center
40500451MDL,EAP,Custom 40500451MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Tempit Gun,205,1,182.45,182.45,194.75,198.85,194.75,164,182.45,198.85,Deer_Lodge_Medical_Center
40500452MDL,EAP,Custom 40500452MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Sutupak 4-0 Vicryl,103,1,91.67,91.67,97.85,99.91,97.85,82.4,91.67,99.91,Deer_Lodge_Medical_Center
40500453MDL,EAP,Custom 40500453MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Suture Prolene 0 Ct-1,36,1,32.04,32.04,34.2,34.92,34.2,28.8,32.04,34.92,Deer_Lodge_Medical_Center
40500454MDL,EAP,Custom 40500454MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Retrival Net,250,1,222.5,222.5,237.5,242.5,237.5,200,222.5,242.5,Deer_Lodge_Medical_Center
40500455MDL,EAP,Custom 40500455MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Mini Bio-pushlock 2.4mmx8mm Ar8825,782,1,695.98,695.98,742.9,758.54,742.9,625.6,695.98,758.54,Deer_Lodge_Medical_Center
40500456MDL,EAP,Custom 40500456MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ethicon Erg Handle,725,1,645.25,645.25,688.75,703.25,688.75,580,645.25,703.25,Deer_Lodge_Medical_Center
40500458MDL,EAP,Custom 40500458MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Respironic Aerosol Tube,50,1,44.5,44.5,47.5,48.5,47.5,40,44.5,48.5,Deer_Lodge_Medical_Center
40500459MDL,EAP,Custom 40500459MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Os Staple 440-9211,797,1,709.33,709.33,757.15,773.09,757.15,637.6,709.33,773.09,Deer_Lodge_Medical_Center
40500460MDL,EAP,Custom 40500460MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ethicon Physiomesh 10x15cm,912,1,811.68,811.68,866.4,884.64,866.4,729.6,811.68,884.64,Deer_Lodge_Medical_Center
40500461MDL,EAP,Custom 40500461MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ulnar Nerve Cushion,8,1,7.12,7.12,7.6,7.76,7.6,6.4,7.12,7.76,Deer_Lodge_Medical_Center
40500462MDL,EAP,Custom 40500462MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Therapy Surface P500 9/27-10/03/12,788,1,701.32,701.32,748.6,764.36,748.6,630.4,701.32,764.36,Deer_Lodge_Medical_Center
40500463MDL,EAP,Custom 40500463MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Lavage Pump Cartridge,45,1,40.05,40.05,42.75,43.65,42.75,36,40.05,43.65,Deer_Lodge_Medical_Center
40500464MDL,EAP,Custom 40500464MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Nonlocking Screw 32mm Ar8835-32,162,1,144.18,144.18,153.9,157.14,153.9,129.6,144.18,157.14,Deer_Lodge_Medical_Center
40500467MDL,EAP,Custom 40500467MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Pericardiocentesis Set,323,1,287.47,287.47,306.85,313.31,306.85,258.4,287.47,313.31,Deer_Lodge_Medical_Center
40500473MDL,EAP,Custom 40500473MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Bartholin Catheter,76,1,67.64,67.64,72.2,73.72,72.2,60.8,67.64,73.72,Deer_Lodge_Medical_Center
40500474MDL,EAP,Custom 40500474MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Thoracic Vent Set,580,1,516.2,516.2,551,562.6,551,464,516.2,562.6,Deer_Lodge_Medical_Center
40500476MDL,EAP,Custom 40500476MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Abduction Finger Splint  Lg   Ea,39,1,34.71,34.71,37.05,37.83,37.05,31.2,34.71,37.83,Deer_Lodge_Medical_Center
40500480MDL,EAP,Custom 40500480MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Needle 18g X 5,61,1,54.29,54.29,57.95,59.17,57.95,48.8,54.29,59.17,Deer_Lodge_Medical_Center
40500481MDL,EAP,Custom 40500481MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Cervical Collar All Sizes,24,1,21.36,21.36,22.8,23.28,22.8,19.2,21.36,23.28,Deer_Lodge_Medical_Center
40500502MDL,EAP,Custom 40500502MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc 0 Vicryl Ct-2,132,1,117.48,117.48,125.4,128.04,125.4,105.6,117.48,128.04,Deer_Lodge_Medical_Center
40500503MDL,EAP,Custom 40500503MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Temp Strips,5,1,4.45,4.45,4.75,4.85,4.75,4,4.45,4.85,Deer_Lodge_Medical_Center
40500523MDL,EAP,Custom 40500523MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Mepitel Dressing 3x4,20,1,17.8,17.8,19,19.4,19,16,17.8,19.4,Deer_Lodge_Medical_Center
40500525MDL,EAP,Custom 40500525MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Et Tube 4.5 (cuffed),5,1,4.45,4.45,4.75,4.85,4.75,4,4.45,4.85,Deer_Lodge_Medical_Center
40500532MDL,EAP,Custom 40500532MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Surgiclip,59,1,52.51,52.51,56.05,57.23,56.05,47.2,52.51,57.23,Deer_Lodge_Medical_Center
40500533MDL,EAP,Custom 40500533MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Ethilon 6-0 P-12,31,1,27.59,27.59,29.45,30.07,29.45,24.8,27.59,30.07,Deer_Lodge_Medical_Center
40500534MDL,EAP,Custom 40500534MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Endo Catch 10mm,515,1,458.35,458.35,489.25,499.55,489.25,412,458.35,499.55,Deer_Lodge_Medical_Center
40500535MDL,EAP,Custom 40500535MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Syringe 5cc/box,50,1,44.5,44.5,47.5,48.5,47.5,40,44.5,48.5,Deer_Lodge_Medical_Center
40500536MDL,EAP,Custom 40500536MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Fracture Pan,4,1,3.56,3.56,3.8,3.88,3.8,3.2,3.56,3.88,Deer_Lodge_Medical_Center
40500537MDL,EAP,Custom 40500537MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Tape-plastic 1,88,1,78.32,78.32,83.6,85.36,83.6,70.4,78.32,85.36,Deer_Lodge_Medical_Center
40500538MDL,EAP,Custom 40500538MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Mesh 3d Max - Large,516,1,459.24,459.24,490.2,500.52,490.2,412.8,459.24,500.52,Deer_Lodge_Medical_Center
40500539MDL,EAP,Custom 40500539MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Blunt Tip Trocar & Syringe,206,1,183.34,183.34,195.7,199.82,195.7,164.8,183.34,199.82,Deer_Lodge_Medical_Center
40500540MDL,EAP,Custom 40500540MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Gown - Children,45,1,40.05,40.05,42.75,43.65,42.75,36,40.05,43.65,Deer_Lodge_Medical_Center
40500541MDL,EAP,Custom 40500541MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc P.j. Bottoms,21,1,18.69,18.69,19.95,20.37,19.95,16.8,18.69,20.37,Deer_Lodge_Medical_Center
40500542MDL,EAP,Custom 40500542MDL,,0270 - MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION,Hc Towels,23,1,20.47,20.47,21.85,22.31,21.85,18.4,20.47,22.31,Deer_Lodge_Medical_Center
